Hand_L, , ,Hand_R, , ,Elbow_L, , ,Elbow_R, , ,Shoulder_L, , ,Shoulder_R, , 
-0.1125964,-0.3105344,-2.511586,0.6080322,-0.06456431,-2.944481,-0.1206936,-0.01618515,-2.528993,0.3815163,0.08386762,-2.82104,-0.05745124,0.2987272,-2.584415,0.2813702,0.3284057,-2.688919
-0.120225,-0.3084442,-2.529583,0.6616791,0.00293659,-2.942018,-0.1260179,-0.01408488,-2.541383,0.4023865,0.1058947,-2.82965,-0.0581956,0.2989375,-2.584048,0.2808796,0.3284012,-2.689003
-0.120225,-0.3084442,-2.529583,0.6616791,0.00293659,-2.942018,-0.1260179,-0.01408488,-2.541383,0.4023865,0.1058947,-2.82965,-0.0581956,0.2989375,-2.584048,0.2808796,0.3284012,-2.689003
-0.1314077,-0.3098867,-2.540075,0.7569114,0.1421092,-2.940255,-0.1283229,-0.01462859,-2.548396,0.4726662,0.1824973,-2.825568,-0.05915325,0.2991514,-2.583955,0.2803858,0.3284016,-2.689
-0.1314077,-0.3098867,-2.540075,0.7569114,0.1421092,-2.940255,-0.1283229,-0.01462859,-2.548396,0.4726662,0.1824973,-2.825568,-0.05915325,0.2991514,-2.583955,0.2803858,0.3284016,-2.689
-0.1413941,-0.312243,-2.546373,0.7989731,0.2268216,-2.93441,-0.131417,-0.01558514,-2.554705,0.5098746,0.2339883,-2.815482,-0.05998683,0.2993607,-2.583934,0.2799525,0.3285028,-2.688981
-0.1413941,-0.312243,-2.546373,0.7989731,0.2268216,-2.93441,-0.131417,-0.01558514,-2.554705,0.5098746,0.2339883,-2.815482,-0.05998683,0.2993607,-2.583934,0.2799525,0.3285028,-2.688981
-0.1506063,-0.3144079,-2.549239,0.8292464,0.3060665,-2.923585,-0.1332771,-0.01587231,-2.557616,0.5341597,0.2737817,-2.806252,-0.06128436,0.2994801,-2.584389,0.2795274,0.3284952,-2.688742
-0.1506063,-0.3144079,-2.549239,0.8292464,0.3060665,-2.923585,-0.1332771,-0.01587231,-2.557616,0.5341597,0.2737817,-2.806252,-0.06128436,0.2994801,-2.584389,0.2795274,0.3284952,-2.688742
-0.1559785,-0.3154963,-2.548557,0.8434382,0.4065813,-2.870571,-0.1359111,-0.01613515,-2.560555,0.5444378,0.3064545,-2.791477,-0.06270611,0.2997182,-2.58507,0.2790857,0.3285472,-2.688408
-0.1559785,-0.3154963,-2.548557,0.8434382,0.4065813,-2.870571,-0.1359111,-0.01613515,-2.560555,0.5444378,0.3064545,-2.791477,-0.06270611,0.2997182,-2.58507,0.2790857,0.3285472,-2.688408
-0.1559785,-0.3154963,-2.548557,0.8434382,0.4065813,-2.870571,-0.1359111,-0.01613515,-2.560555,0.5444378,0.3064545,-2.791477,-0.06270611,0.2997182,-2.58507,0.2790857,0.3285472,-2.688408
-0.1559785,-0.3154963,-2.548557,0.8434382,0.4065813,-2.870571,-0.1359111,-0.01613515,-2.560555,0.5444378,0.3064545,-2.791477,-0.06270611,0.2997182,-2.58507,0.2790857,0.3285472,-2.688408
-0.1608416,-0.31611,-2.545097,0.8549383,0.4849806,-2.838057,-0.138883,-0.01607249,-2.563507,0.5619987,0.3637497,-2.757987,-0.06417824,0.2997059,-2.586044,0.278671,0.3285254,-2.688022
-0.1608416,-0.31611,-2.545097,0.8549383,0.4849806,-2.838057,-0.138883,-0.01607249,-2.563507,0.5619987,0.3637497,-2.757987,-0.06417824,0.2997059,-2.586044,0.278671,0.3285254,-2.688022
-0.1608416,-0.31611,-2.545097,0.8549383,0.4849806,-2.838057,-0.138883,-0.01607249,-2.563507,0.5619987,0.3637497,-2.757987,-0.06417824,0.2997059,-2.586044,0.278671,0.3285254,-2.688022
-0.1608416,-0.31611,-2.545097,0.8549383,0.4849806,-2.838057,-0.138883,-0.01607249,-2.563507,0.5619987,0.3637497,-2.757987,-0.06417824,0.2997059,-2.586044,0.278671,0.3285254,-2.688022
-0.1652429,-0.3162797,-2.54007,0.8605025,0.5491146,-2.795964,-0.1398263,-0.01613089,-2.563876,0.5707955,0.4056496,-2.732193,-0.06547352,0.2994326,-2.586892,0.2778758,0.3283021,-2.686182
-0.1652429,-0.3162797,-2.54007,0.8605025,0.5491146,-2.795964,-0.1398263,-0.01613089,-2.563876,0.5707955,0.4056496,-2.732193,-0.06547352,0.2994326,-2.586892,0.2778758,0.3283021,-2.686182
-0.1672252,-0.31415,-2.520003,0.8108376,0.6645651,-2.641556,-0.1401961,-0.01613161,-2.563606,0.5556089,0.4594441,-2.672012,-0.0673967,0.2992384,-2.589427,0.2775411,0.3281082,-2.685561
-0.1672252,-0.31415,-2.520003,0.8108376,0.6645651,-2.641556,-0.1401961,-0.01613161,-2.563606,0.5556089,0.4594441,-2.672012,-0.0673967,0.2992384,-2.589427,0.2775411,0.3281082,-2.685561
-0.1655082,-0.3124248,-2.501635,0.7693884,0.7108738,-2.555001,-0.1406106,-0.01626817,-2.563326,0.5390162,0.488054,-2.627977,-0.07014462,0.2996797,-2.594738,0.27726,0.3279685,-2.684955
-0.1655082,-0.3124248,-2.501635,0.7693884,0.7108738,-2.555001,-0.1406106,-0.01626817,-2.563326,0.5390162,0.488054,-2.627977,-0.07014462,0.2996797,-2.594738,0.27726,0.3279685,-2.684955
-0.1596026,-0.3096553,-2.483159,0.7064533,0.7212465,-2.476171,-0.1406467,-0.01628416,-2.563235,0.5167492,0.4973759,-2.602117,-0.07273252,0.2996576,-2.600437,0.2768705,0.3276696,-2.683914
-0.1596026,-0.3096553,-2.483159,0.7064533,0.7212465,-2.476171,-0.1406467,-0.01628416,-2.563235,0.5167492,0.4973759,-2.602117,-0.07273252,0.2996576,-2.600437,0.2768705,0.3276696,-2.683914
-0.1596026,-0.3096553,-2.483159,0.7064533,0.7212465,-2.476171,-0.1406467,-0.01628416,-2.563235,0.5167492,0.4973759,-2.602117,-0.07273252,0.2996576,-2.600437,0.2768705,0.3276696,-2.683914
-0.1596026,-0.3096553,-2.483159,0.7064533,0.7212465,-2.476171,-0.1406467,-0.01628416,-2.563235,0.5167492,0.4973759,-2.602117,-0.07273252,0.2996576,-2.600437,0.2768705,0.3276696,-2.683914
-0.1517475,-0.3029291,-2.468327,0.6589327,0.7218435,-2.411237,-0.1406621,-0.01621488,-2.563231,0.49222,0.5037662,-2.571747,-0.07487408,0.2998209,-2.606192,0.2764727,0.3273392,-2.682436
-0.1517475,-0.3029291,-2.468327,0.6589327,0.7218435,-2.411237,-0.1406621,-0.01621488,-2.563231,0.49222,0.5037662,-2.571747,-0.07487408,0.2998209,-2.606192,0.2764727,0.3273392,-2.682436
-0.1517475,-0.3029291,-2.468327,0.6589327,0.7218435,-2.411237,-0.1406621,-0.01621488,-2.563231,0.49222,0.5037662,-2.571747,-0.07487408,0.2998209,-2.606192,0.2764727,0.3273392,-2.682436
-0.1517475,-0.3029291,-2.468327,0.6589327,0.7218435,-2.411237,-0.1406621,-0.01621488,-2.563231,0.49222,0.5037662,-2.571747,-0.07487408,0.2998209,-2.606192,0.2764727,0.3273392,-2.682436
-0.1398767,-0.2935962,-2.452302,0.6084318,0.7159253,-2.344228,-0.1407072,-0.01604437,-2.563219,0.4710678,0.5063952,-2.54334,-0.07725234,0.3001748,-2.613232,0.2758452,0.3268995,-2.680221
