8,12
1.28491496588e-15,1.24695028784e-16,1.24670105692e-16,1.24670105856e-16,1.28823617015e-16,1.28823617004e-16,1.28823617528e-16,8.88438740805e-17,8.88438740805e-17,7.92760307563e-17,7.92760840589e-17,0.181303122365
4.21518569418e-15,4.09064191345e-16,4.08982430713e-16,4.08982431251e-16,4.22608096204e-16,4.2260809651e-16,2.97405415139e-09,1.0,1.0,2.82239095156e-11,2.60066560271e-16,2.39438023556e-17
4.79908964075e-15,4.65729357024e-16,4.6563627059e-16,4.65636271202e-16,4.81149416356e-16,4.81149416315e-16,4.81149418273e-16,3.31827184729e-16,5.10055799941e-16,0.999999999972,0.9999996275,2.85742417574e-17
1.12931979423e-15,1.09595240142e-16,1.09573335081e-16,1.09573335225e-16,1.13223882142e-16,1.13223882132e-16,1.13223882593e-16,7.80854362035e-17,7.80854362035e-17,6.96761989069e-17,6.96762457549e-17,0.169971677217
0.99742189591,1.62383525322e-16,1.51333885722e-16,1.51333885921e-16,1.56375727986e-16,1.56375727972e-16,1.56375728609e-16,1.07845329982e-16,1.07845329982e-16,9.62311671463e-17,9.62312318489e-17,0.1954674288
1.62835441164e-15,1.58024231658e-16,1.57992646979e-16,1.57992647187e-16,1.63256332644e-16,1.6325633263e-16,1.63256333295e-16,1.12590574589e-16,1.12590574589e-16,1.00465397167e-16,3.72499509812e-07,0.212464562226
5.1710777641e-15,5.01829076445e-16,5.01728774746e-16,6.60756147194e-10,0.999999999955,1.0,0.999999997026,3.99491731123e-15,3.57547848639e-16,3.19042528694e-16,3.19042743207e-16,2.93736202701e-17
0.00257810409022,1.0,1.0,0.999999999339,4.46392231875e-11,8.18591429469e-16,8.18591432793e-16,5.64545815231e-16,5.64545815231e-16,5.03748309884e-16,5.03748648588e-16,0.240793209391
0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.100231181038,0.899602499861,0.000166319100691,2.34841924622e-16,1.82084529159e-16,1.82084529159e-16,1.82084529159e-16,1.82084529159e-16,1.82084529159e-16,1.82084529159e-16,1.82084529159e-16,1.82084529159e-16
-283.724584483,-185.150832633,1069.47588292
251.731176033,-132.587848467,1127.61954143
109.402220614,-362.887252657,1129.17054269
-232.022627067,-1.49965433333,1075.89285987
-121.931045729,100.152935214,1102.76680036
-154.979845075,-366.374477787,1125.03255769
159.1811322,82.5851449,1130.71055913
-14.2758601286,127.658913114,1133.42431814
-132.67592617037323
