4,7
0.731493820635,0.607530214767,0.727344877469,0.740955407106,0.654208508028,0.231674582874,0.986549387334
0.0763398276326,0.30651043114,2.20956397808e-12,0.060947624704,2.54965965266e-16,0.691392805558,4.94625313095e-17
6.35425533693e-17,6.53638933037e-18,8.04644069573e-18,6.06579960848e-18,0.345791491972,2.37373890232e-17,4.59754275592e-18
0.192166351732,0.0859593540933,0.272655122528,0.19809696819,7.5193607155e-17,0.076932611568,0.0134506126661
1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0176759761309,0.177773257568,0.154046030739,0.188798281074,0.0589814244291,0.0589838772459,0.343741152814
0.0538853165247,0.0111413641211,0.524428966368
0.048539256,-0.285933193333,0.268240333333
0.00677405555556,-0.581979788889,-0.238482333333
0.0281819290986,-0.0880848589783,0.353994625458
-32.99785531750892
