4,7
0.274331665076,0.274331410146,0.0171609402756,4.88003808296e-17,0.322033997745,0.471500922678,0.143916244536
0.588243126388,0.588243038804,0.696057592926,0.368173911701,0.406780874945,0.165080789252,0.39872510258
0.137425208536,0.13742555105,0.286781466798,0.631826088299,0.0338995180836,0.36341828807,0.457358652883
6.84871707227e-18,1.47541682358e-17,1.09848387242e-17,5.38768987132e-18,0.237285609226,8.18375303931e-18,7.41404584932e-18
1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.161225455061,0.0748390977132,0.108079792506,0.245293726775,0.0588248822845,0.173490164089,0.178246881571
0.0602998741935,-0.360277612258,0.417321
0.0498371416667,-0.000725894144144,0.501957941441
0.0371475078947,-0.268590385308,0.475725131579
0.236936631429,-0.0108406142857,0.241522857143
-63.46248169821926
