8,12
0.107925898183,0.110412569683,0.0954683782539,0.0982308585336,0.0823410400305,0.0749689243724,0.0722668572528,0.0715718342902,0.0714509633313,0.0713783038973,0.071334030648,0.0726503415247
0.107749331734,0.110215317694,0.0953992383797,0.0981433881471,0.0823764654403,0.0750474062381,0.0723548199722,0.0716565524634,0.0715239407692,0.0714396994825,0.0713724328001,0.0727214068797
0.103917620075,0.10599831056,0.0936946117646,0.0960696061134,0.0830499612038,0.0768278580074,0.0744077947473,0.073630011117,0.0731832619819,0.0727912931413,0.0721236408765,0.0743060304122
0.103624203183,0.105666780238,0.0935831726317,0.0959256063488,0.0830939773312,0.076936025621,0.0745349657344,0.0737605164612,0.0733113956637,0.0729178159621,0.0722545035543,0.0743910372703
0.0900031277526,0.0909802776333,0.08631191752,0.0875085633784,0.084580927562,0.0835197541114,0.0827175568088,0.081706224272,0.0798239932666,0.0780733809087,0.0749973099402,0.079776966846
0.079637030978,0.0800211073375,0.0796429846467,0.0801245073803,0.084233605529,0.0880578949354,0.0894052340553,0.088611228881,0.0857621492904,0.0831431009477,0.0789521166754,0.0824090393434
0.0749489561875,0.0751327855882,0.07614383548,0.0763671434582,0.0830581755914,0.0893213297193,0.0921961797293,0.0919646950733,0.0891425407739,0.0865809746296,0.083048837474,0.0820945462953
0.073219190343,0.0733461849381,0.0746170596189,0.0747700212169,0.0818039986445,0.0887598711621,0.0924360905272,0.0928984622254,0.0908943386107,0.0891261861387,0.0876901525384,0.0804384440362
0.0719317334569,0.0720296853507,0.0732207209536,0.0733473705003,0.0798102730706,0.086790883406,0.09114206904,0.0927049189404,0.0925972720761,0.0927405413472,0.096493936859,0.077190594999
0.0704923535816,0.0705657401924,0.0716587803672,0.0717649095529,0.0776399544858,0.0845910128059,0.0895560953045,0.0921992214016,0.0940843051917,0.096401325897,0.107153341751,0.0738929594687
0.0660544933992,0.0660895012925,0.0669667533118,0.0670441943763,0.0717850087128,0.0785771865727,0.0846086342418,0.0893521069067,0.0956162025449,0.103614254518,0.144053531634,0.0662381324888
0.0267857207941,0.0267869344875,0.0268262673051,0.0268420402004,0.0272587994577,0.0283197652257,0.0295423391548,0.0308104645756,0.0329506516522,0.0356160487528,0.0475121168972,0.660748851497
0.0010121322097,0.00336060023204,0.0830873934049,0.0798045245108,0.455397725186,0.66713744934,0.671874059526,0.59638353968,0.440115725201,0.287919985307,0.016089237501,3.83286287774e-09
2.96043684246e-15,3.41562705667e-14,2.37096467647e-12,5.49334071808e-12,9.10873381618e-11,4.01268912059e-10,1.17388689192e-09,3.38809254354e-09,9.84740358547e-09,2.90410207719e-08,7.70399754088e-08,0.151309958183
0.998956203029,0.996503013313,0.912167425151,0.914051828341,0.482035315677,0.147369965819,0.0334575692792,0.00756251201311,0.00338390374869,0.0010731870653,6.45162490646e-06,6.97851361293e-17
3.16647598095e-05,0.000136386445037,0.00474518105535,0.00614364646777,0.0625669492204,0.185492541484,0.294668274181,0.39605377818,0.556500086935,0.711006338325,0.983899202152,3.91869600824e-05
5.2362339122e-17,5.01951650255e-17,7.89060910452e-17,8.49585230376e-17,4.27987095442e-16,1.59941171468e-15,5.00980436623e-15,1.55824344163e-14,4.75599140972e-14,1.41192893098e-13,1.54463052539e-11,0.177624749785
5.5748617264e-17,6.15134765914e-17,4.52593717895e-16,7.42629544771e-16,9.40256444039e-15,4.51899520104e-14,1.38175807912e-13,3.4758933195e-13,8.12721661043e-13,1.7414918748e-12,1.068053205e-10,0.180914096992
1.73207525798e-12,9.55341787297e-12,3.85851244992e-10,6.74872977444e-10,9.82582035767e-09,4.29558249194e-08,9.58395462144e-08,1.66738418684e-07,2.74267007741e-07,4.60259148854e-07,5.03153897507e-06,0.190781407386
1.63418075379e-16,1.54577465373e-16,2.25348619486e-16,2.1492593109e-16,6.08840971288e-16,2.91807067263e-15,1.21113248358e-14,4.48854115556e-14,1.76930570354e-13,5.60997831085e-13,2.09740334665e-11,0.299330596861
0.342667510621,0.432063193287,0.0478243315834,0.169619616698,0.00771404252563,0.000111093684071,2.11596689885e-07,1.55608098496e-12,1.88257907662e-12,1.19905190344e-15,2.14538725979e-16,2.14535876971e-16
