1.3063271387e-230, 1.82884403854e-229, 1.0387975296e-229, 5.79615781087e-230, 3.1585578774e-230, 1.66708923411e-230, 8.04102624394e-231, 1.45941848589e-207, 4.35965401786e-06, 6.103515625e-05, 4.88433037069e-17, 1.07036798287e-33, 
6.71006350445e-246, 1.00650132828e-244, 5.76769801457e-245, 3.25512001708e-245, 1.80105731621e-245, 9.70579236944e-246, 4.81257969859e-246, 3.5687674408e-221, 2.17982700893e-06, 3.26974051339e-05, 2.63002404576e-17, 5.7978265739e-34, 
3.44668275656e-261, 5.51464466618e-260, 3.18443903621e-260, 1.8147623596e-260, 1.01694632138e-260, 5.57457441185e-261, 2.82741392299e-261, 8.72683275542e-235, 1.08991350446e-06, 1.74386160714e-05, 1.40894145308e-17, 3.12190661671e-34, 
1.77041871757e-276, 3.00968421874e-275, 1.74964989893e-275, 1.00549102169e-275, 5.69540096504e-276, 3.16658795639e-276, 1.63626463679e-276, 2.13400315948e-248, 5.44956752232e-07, 9.26426478795e-06, 7.51435441645e-18, 1.67244997324e-34, 
9.0939104551e-292, 1.63688803094e-290, 9.57246618477e-291, 5.54142399926e-291, 3.16785190892e-291, 1.78240601652e-291, 9.35342628527e-292, 5.21835310963e-262, 2.72478376116e-07, 4.90461077009e-06, 3.99200078374e-18, 8.91973319061e-35, 
4.67116657458e-307, 8.87512599862e-306, 5.21759254474e-306, 3.03986170584e-306, 1.7516921407e-306, 9.9564212818e-307, 5.29274241092e-307, 1.27606227085e-275, 1.36239188058e-07, 2.5885445731e-06, 2.11341217963e-18, 4.73860825751e-35, 
1.48219693752e-323, 3.31023982714e-322, 1.97626258336e-322, 1.13635098543e-322, 6.42285339594e-323, 3.95252516673e-323, 1.97626258336e-323, 1.71129667913e-292, 1.23292280536e-24, 4.56938666578e-23, 3.4866111542e-07, 1.72774460454e-36, 
0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.29497916435e-309, 1.115757269e-41, 7.86949221797e-40, 4.69625188877e-08, 2.85035435486e-25, 
0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.00972605739e-58, 1.33840292084e-56, 6.32556394372e-09, 3.83925291082e-26, 
0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 9.1377106769e-76, 2.26139733934e-73, 8.52014758871e-10, 5.17123875778e-27, 
0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 8.26934749315e-93, 3.80762419741e-90, 1.14761174781e-10, 6.96534219317e-28, 
0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 5.5814483861e-109, 2.64639570435e-106, 4.19229593388e-11, 3.27167791795e-19, 
0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.76723388545e-125, 1.8391972581e-122, 1.53147135613e-11, 1.19516398056e-19, 
0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.54271833508e-141, 1.27813138848e-138, 5.59455857035e-12, 4.3660071497e-20, 
0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.71622382049e-157, 8.88172171228e-155, 2.04372647728e-12, 1.59492912615e-20, 
0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.15837612109e-173, 6.17154749808e-171, 7.46585787137e-13, 5.82637368706e-21, 
0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 7.81853288536e-190, 4.28812067513e-187, 2.72732356189e-13, 2.12840995782e-21, 
0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 5.27716821561e-206, 2.97931662202e-203, 9.96307984885e-14, 7.77521180734e-22, 
0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.5618580601e-222, 2.06987330562e-219, 3.63957403007e-14, 2.84033244755e-22, 
0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.40409862296e-238, 1.43796724039e-235, 1.32955866271e-14, 1.03759082229e-22, 
0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.62266156916e-254, 9.98925279067e-252, 4.85695914684e-15, 3.79038276107e-23, 
0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.09522568786e-270, 6.93899277045e-268, 1.77427689471e-15, 1.38465001491e-23, 
0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 7.39229504264e-287, 4.8199207995e-284, 6.48154205937e-16, 5.05821122729e-24, 
0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 4.98947628812e-303, 3.34783465172e-300, 2.36774697302e-16, 1.8477955111e-24, 
0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.36769966175e-319, 2.32524812501e-316, 8.64952456821e-17, 6.75011006345e-25, 
0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.06323884e-33, 8.54049703222e-18, 
0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 4.92160520188e-50, 1.68656873204e-18, 
0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.17398903576e-66, 3.33061890564e-19, 
0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.80040799609e-83, 6.57727259129e-20, 
0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 6.68003252642e-100, 1.29887315138e-20, 
0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.59344047783e-116, 2.56500158685e-21, 
0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.80095837309e-133, 5.06533923927e-22, 
0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 9.0667237057e-150, 1.00029807936e-22, 
0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.16275661785e-166, 1.97537854883e-23, 
0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 5.15899275181e-183, 3.90095761621e-24, 
0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.23061494731e-199, 7.70357171919e-25, 
0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.93548221796e-216, 1.52129356613e-25, 
0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 7.00223564711e-233, 3.00423517649e-26, 
0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.67029811176e-249, 5.9327332979e-27, 
0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.98429290695e-266, 1.1715901824e-27, 
0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 9.50404592845e-283, 2.31364446467e-28, 
0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.70421786359e-299, 4.21899870564e-29, 
0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.05591800434e-316, 7.69346818407e-30, 
0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.40292654322e-30, 
0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.55827779952e-31, 
0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 4.66509478429e-32, 
0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 8.50693749933e-33, 
0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.55126506456e-33, 
0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.82877745455e-34, 
0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 5.15835885831e-35, 
0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 9.40641904094e-36, 
0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.71528816828e-36, 
0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.12787840667e-37, 
0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 5.70377823848e-38, 
0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 8.00446185208e-39, 
0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.1233152283e-39, 
0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.57641716015e-40, 
0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.21228289281e-41, 
0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.10463227725e-42, 
0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 4.35692090207e-43, 
0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 6.88320273044e-44, 
0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.08743034113e-44, 
0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7179571678e-45, 
0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.71408357735e-46, 
0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 4.28779587929e-47, 
0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 6.7739968127e-48, 
0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.07017764162e-48, 
0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.69070080234e-49, 
0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.67102310108e-50, 
0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 4.21976756421e-51, 
0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.35812686377e-51, 
0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 4.37111416686e-52, 
0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.40683757678e-52, 
0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 4.5278889818e-53, 
0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.45729535306e-53, 
0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 4.69028669782e-54, 
0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.50956285296e-54, 
0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 4.85850898645e-55, 
0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.5637049842e-55, 
0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 5.03276475241e-56, 
0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.61978898251e-56, 
0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 5.21327039297e-57, 
0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.67788449506e-57, 
0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 5.40025006677e-58, 
0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.73806366704e-58, 
0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 5.59393597212e-59, 
0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.80040123118e-59, 
0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 5.7945686354e-60, 
0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.86497460059e-60, 
0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 6.00239720971e-61, 
0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.93186396488e-61, 
0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 6.21767978431e-62, 
0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.00115238976e-62, 
0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 6.44068370512e-63, 
0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.07292592017e-63, 
0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 6.6716859067e-64, 
0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.14727368714e-64, 
