Hand_L, , 
-0.2576017,-0.1284629,-1.186668
-0.2576017,-0.1284629,-1.186668
-0.323926,-0.1238977,-1.275005
-0.323926,-0.1238977,-1.275005
-0.323926,-0.1238977,-1.275005
-0.323926,-0.1238977,-1.275005
-0.323926,-0.1238977,-1.275005
-0.323926,-0.1238977,-1.275005
-0.3896056,0.001123457,-1.224814
-0.3896056,0.001123457,-1.224814
-0.3896056,0.001123457,-1.224814
-0.3896056,0.001123457,-1.224814
-0.4635783,0.09381513,-1.293971
-0.4635783,0.09381513,-1.293971
-0.4635783,0.09381513,-1.293971
-0.4635783,0.09381513,-1.293971
-0.4640023,0.2275113,-1.325547
-0.4640023,0.2275113,-1.325547
-0.4585992,0.2915888,-1.340596
-0.4585992,0.2915888,-1.340596
-0.4279164,0.3352071,-1.368479
-0.4279164,0.3352071,-1.368479
-0.4090708,0.3956177,-1.384881
-0.4090708,0.3956177,-1.384881
-0.4090708,0.3956177,-1.384881
-0.4090708,0.3956177,-1.384881
-0.3003505,0.4272362,-1.449938
-0.3003505,0.4272362,-1.449938
-0.3003505,0.4272362,-1.449938
-0.3003505,0.4272362,-1.449938
-0.2595594,0.4428705,-1.47286
-0.2595594,0.4428705,-1.47286
-0.2595594,0.4428705,-1.47286
-0.2272488,0.4552539,-1.490472
-0.2272488,0.4552539,-1.490472
-0.2272488,0.4552539,-1.490472
-0.2272488,0.4552539,-1.490472
