Hand_L, , ,Hand_R, , ,Elbow_L, , ,Elbow_R, , ,Shoulder_L, , ,Shoulder_R, , 
-0.6472101,0.04811941,-2.562505,0.2225584,-0.2640312,-2.543043,-0.3145616,0.07173794,-2.598426,0.2280333,-0.009386321,-2.649423,-0.1515988,0.2514209,-2.553134,0.1808994,0.2482011,-2.59972
-0.6829309,0.1216833,-2.557118,0.2226887,-0.2638719,-2.543343,-0.3551311,0.1215702,-2.590284,0.2289481,-0.01053414,-2.650382,-0.1510043,0.2514324,-2.553843,0.1813673,0.2481803,-2.599901
-0.6829309,0.1216833,-2.557118,0.2226887,-0.2638719,-2.543343,-0.3551311,0.1215702,-2.590284,0.2289481,-0.01053414,-2.650382,-0.1510043,0.2514324,-2.553843,0.1813673,0.2481803,-2.599901
-0.6829309,0.1216833,-2.557118,0.2226887,-0.2638719,-2.543343,-0.3551311,0.1215702,-2.590284,0.2289481,-0.01053414,-2.650382,-0.1510043,0.2514324,-2.553843,0.1813673,0.2481803,-2.599901
-0.6829309,0.1216833,-2.557118,0.2226887,-0.2638719,-2.543343,-0.3551311,0.1215702,-2.590284,0.2289481,-0.01053414,-2.650382,-0.1510043,0.2514324,-2.553843,0.1813673,0.2481803,-2.599901
-0.6973674,0.1937253,-2.542348,0.2226622,-0.2637775,-2.543749,-0.3703972,0.1408428,-2.583966,0.2297483,-0.01134045,-2.651395,-0.1504203,0.2515057,-2.554705,0.1818746,0.2481946,-2.600107
-0.6973674,0.1937253,-2.542348,0.2226622,-0.2637775,-2.543749,-0.3703972,0.1408428,-2.583966,0.2297483,-0.01134045,-2.651395,-0.1504203,0.2515057,-2.554705,0.1818746,0.2481946,-2.600107
-0.6900054,0.3583485,-2.510323,0.2244522,-0.2616421,-2.547488,-0.396007,0.2077177,-2.56473,0.2306024,-0.01138306,-2.652306,-0.1501651,0.2519667,-2.555862,0.1825182,0.2485462,-2.600348
-0.6900054,0.3583485,-2.510323,0.2244522,-0.2616421,-2.547488,-0.396007,0.2077177,-2.56473,0.2306024,-0.01138306,-2.652306,-0.1501651,0.2519667,-2.555862,0.1825182,0.2485462,-2.600348
-0.6695929,0.4266756,-2.491797,0.2265542,-0.2578682,-2.553289,-0.4010583,0.2271888,-2.561175,0.2321946,-0.009096907,-2.653944,-0.1497909,0.2540686,-2.558199,0.183839,0.2503991,-2.601309
-0.6695929,0.4266756,-2.491797,0.2265542,-0.2578682,-2.553289,-0.4010583,0.2271888,-2.561175,0.2321946,-0.009096907,-2.653944,-0.1497909,0.2540686,-2.558199,0.183839,0.2503991,-2.601309
-0.6695929,0.4266756,-2.491797,0.2265542,-0.2578682,-2.553289,-0.4010583,0.2271888,-2.561175,0.2321946,-0.009096907,-2.653944,-0.1497909,0.2540686,-2.558199,0.183839,0.2503991,-2.601309
