8,12
1.09116694657e-11,2.78294571445e-15,2.77233073404e-16,2.7723306646e-16,2.77233067059e-16,1.96305558332e-16,2.46956689851e-16,0.875978936271,1.0,2.31733081526e-16,1.06231382218e-16,2.7057188885e-17
7.15546240777e-12,1.82495112275e-15,1.81799021787e-16,1.81799017233e-16,1.81799017626e-16,1.28729801383e-16,1.28729801383e-16,1.83760989969e-16,1.6303188596e-16,1.23370416234e-16,6.96625447068e-17,0.2826796045
4.97254059439e-12,1.26821203488e-15,1.26337469801e-16,1.26337466637e-16,1.2633746691e-16,8.9458112782e-17,8.9458112782e-17,1.27700899007e-16,1.13295636944e-16,8.57337189279e-17,7.6694316553e-17,0.247964565351
1.69523406797e-11,4.32357706514e-15,4.30708565979e-16,4.30708555411e-16,1.50458183711e-09,1.0,1.0,0.124021063729,4.06712743642e-16,2.92282623624e-16,1.65040793059e-16,4.2035976736e-17
1.93106062497e-12,4.92503636358e-16,4.90625081406e-17,4.90625069117e-17,4.90625070177e-17,3.47405990758e-17,3.47405990758e-17,4.95919888767e-17,4.39977792702e-17,1.21739998771e-06,0.408888000813,0.0099195362609
4.1124997854e-12,1.04886458386e-15,1.04486390324e-16,1.04486387706e-16,1.04486387932e-16,7.39856141212e-17,7.39856141212e-17,1.05614003504e-16,9.37002471422e-17,7.09054116855e-17,0.591111999187,0.018059367563
0.999999999948,1.0,1.0,1.0,0.999999998495,9.94874024727e-16,7.53688262614e-16,1.07588530222e-15,9.54520379589e-16,7.22310091916e-16,4.07860819526e-16,0.436417635018
5.78086353086e-12,1.47436920075e-15,1.4687455193e-16,1.46874548251e-16,1.46874548568e-16,1.04000184997e-16,1.04000184997e-16,1.48459616551e-16,6.58333779051e-15,0.9999987826,6.99078275174e-17,0.00495929130702
0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2.70906341768e-05,0.0986707172934,0.810393083781,1.73826749149e-08,2.5389290371e-16,2.10668202791e-16,2.10668202791e-16,2.10668202791e-16,2.10668202791e-16,2.10668202791e-16,2.10668202791e-16,0.0909090909091
-3.10704407267,1.21593902789,0.1408962978
-0.0323795146,-0.452602224745,-2.45215539485
-1.12172238191,0.0764420392545,-3.88417085753
-1.773698898,0.516070009545,0.916306692091
-3.247831621,1.012305528,-2.41490614536
-2.51568410806,0.69237546903,-3.51724600858
-0.146364188182,-0.118007832601,0.00584601700699
-3.43896730927,1.2529908675,-1.30232890514
-73.2338075270684
