4,6
0.999999998367,1.0,0.998419027775,2.84335099386e-16,1.5071231439e-16,1.13034235793e-16
2.27204750213e-10,1.60544849793e-16,0.00158097222483,1.0,7.69789694735e-17,4.61912677116e-17
4.09538738458e-10,2.89226268586e-16,2.89517871519e-16,3.30337543358e-16,1.0,2.42417733903e-16
9.96622353997e-10,7.03839069587e-16,7.04548692325e-16,4.26968057057e-16,3.05835021878e-16,1.0
0.5,0.5,0.0,0.0,0.0,0.0
0.0,0.5,0.5,0.0,0.0,0.0
0.0,0.0,0.5,0.5,0.0,0.0
0.0,0.0,0.0,0.5,0.5,0.0
0.0,0.0,0.0,0.0,0.5,0.5
0.0,0.0,0.0,0.0,0.0,1.0
8.47292574495e-07,0.999999152707,9.32273903624e-14,2.22044604925e-16,2.22044604925e-16,2.22044604925e-16
-0.0320186318571,-0.243112819595,-0.142604317643
-0.0962170413333,-0.728410221381,-0.69474097981
-0.327494007321,-0.869015966196,-1.50861653954
-0.880817205833,-0.730296543857,-2.3372211772
-12.839909127518387
