Hand_R, , ,Elbow_R, , ,Shoulder_R, , 
-0.07299154,0.3702106,-2.159763,0.1246973,0.1926887,-2.302623,0.1518139,0.2934389,-2.547289
-0.07299154,0.3702106,-2.159763,0.1246973,0.1926887,-2.302623,0.1518139,0.2934389,-2.547289
-0.07299154,0.3702106,-2.159763,0.1246973,0.1926887,-2.302623,0.1518139,0.2934389,-2.547289
-0.05019031,0.4174756,-2.161442,0.1280704,0.2129589,-2.29175,0.1514971,0.2935546,-2.547133
-0.05019031,0.4174756,-2.161442,0.1280704,0.2129589,-2.29175,0.1514971,0.2935546,-2.547133
-0.03250196,0.4443554,-2.162615,0.1329571,0.2276781,-2.28481,0.1514801,0.2934997,-2.547117
-0.03250196,0.4443554,-2.162615,0.1329571,0.2276781,-2.28481,0.1514801,0.2934997,-2.547117
-0.01245666,0.4689845,-2.163211,0.1379089,0.2377656,-2.28043,0.1514753,0.2933927,-2.547124
-0.01245666,0.4689845,-2.163211,0.1379089,0.2377656,-2.28043,0.1514753,0.2933927,-2.547124
0.01400057,0.4912618,-2.161706,0.1426902,0.2453498,-2.277353,0.1514676,0.2932023,-2.547145
0.01400057,0.4912618,-2.161706,0.1426902,0.2453498,-2.277353,0.1514676,0.2932023,-2.547145
0.03099497,0.5039016,-2.161017,0.1505903,0.2534128,-2.273713,0.1516418,0.2910459,-2.547094
0.03099497,0.5039016,-2.161017,0.1505903,0.2534128,-2.273713,0.1516418,0.2910459,-2.547094
0.05212187,0.514138,-2.159468,0.1580742,0.25879,-2.271347,0.1517221,0.2887535,-2.546934
0.05212187,0.514138,-2.159468,0.1580742,0.25879,-2.271347,0.1517221,0.2887535,-2.546934
0.07479665,0.5200253,-2.155704,0.1699349,0.2643172,-2.268925,0.1514681,0.2889826,-2.546986
0.07479665,0.5200253,-2.155704,0.1699349,0.2643172,-2.268925,0.1514681,0.2889826,-2.546986
0.09714893,0.5237486,-2.149849,0.1779771,0.2679213,-2.267409,0.1510929,0.2893234,-2.547174
0.09714893,0.5237486,-2.149849,0.1779771,0.2679213,-2.267409,0.1510929,0.2893234,-2.547174
0.1114982,0.5252726,-2.146448,0.1846994,0.2705993,-2.267248,0.1507478,0.2897193,-2.547504
0.1114982,0.5252726,-2.146448,0.1846994,0.2705993,-2.267248,0.1507478,0.2897193,-2.547504
0.1114982,0.5252726,-2.146448,0.1846994,0.2705993,-2.267248,0.1507478,0.2897193,-2.547504
0.1232412,0.5255736,-2.144545,0.1915525,0.2721707,-2.267323,0.150419,0.2901839,-2.547987
0.1232412,0.5255736,-2.144545,0.1915525,0.2721707,-2.267323,0.150419,0.2901839,-2.547987
0.1301465,0.5264758,-2.143079,0.2014795,0.2753482,-2.266524,0.1501311,0.2907091,-2.548425
0.1301465,0.5264758,-2.143079,0.2014795,0.2753482,-2.266524,0.1501311,0.2907091,-2.548425
0.1366652,0.5265726,-2.142446,0.2085722,0.2768402,-2.267129,0.149893,0.2911479,-2.548785
0.1366652,0.5265726,-2.142446,0.2085722,0.2768402,-2.267129,0.149893,0.2911479,-2.548785
0.1366652,0.5265726,-2.142446,0.2085722,0.2768402,-2.267129,0.149893,0.2911479,-2.548785
0.1366652,0.5265726,-2.142446,0.2085722,0.2768402,-2.267129,0.149893,0.2911479,-2.548785
0.1414379,0.5264145,-2.142694,0.2131996,0.2775023,-2.267983,0.1496828,0.2915011,-2.54911
0.1414379,0.5264145,-2.142694,0.2131996,0.2775023,-2.267983,0.1496828,0.2915011,-2.54911
0.1438963,0.5263743,-2.142915,0.2169714,0.2784095,-2.268785,0.1490966,0.2930695,-2.550107
