26,34
1.9792766227e-09,1.4190496716e-16,2.55613261393e-16,2.05932077784e-16,1.27866298111e-17,3.99518640908e-17,2.8485811152e-17,2.06824770986e-17,2.56673205806e-17,2.20090707194e-17,2.04723376923e-17,2.45568269347e-17,1.82354130338e-17,1.42064138621e-17,1.61141199049e-17,1.59685733533e-17,1.86896714507e-17,1.84957387383e-17,1.8074490206e-17,1.69923459955e-17,1.66265372161e-17,1.67047771614e-17,1.65780376061e-17,1.64799888813e-17,1.65843564819e-17,1.798680233e-17,1.33646495976e-17,1.39466348124e-17,1.40478094575e-17,1.37028369192e-17,1.62181538802e-17,9.76700661236e-18,0.170454214341,1.19717389503e-18
8.4638923652e-08,6.06821883487e-15,1.09306759183e-14,8.80618161665e-15,5.4678894902e-16,1.70844374948e-15,1.2181260404e-15,8.84435545798e-16,1.09760018486e-15,9.41164077271e-16,8.75449448067e-16,1.05011264025e-15,7.79792836345e-16,6.07502541309e-16,6.89080924166e-16,6.82856981877e-16,7.99218086474e-16,7.90925028367e-16,7.72911365219e-16,7.26636114874e-16,7.10993197156e-16,7.14338937052e-16,7.08919229961e-16,7.04726416061e-16,7.09189441227e-16,7.69161607675e-16,5.71506551409e-16,5.96393725643e-16,6.81256143963e-16,9.66585040286e-16,7.89421100508e-15,0.999999999977,0.829545785659,5.08496044172e-17
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.01246163623e-07,7.25888102715e-15,1.30754144168e-14,1.05340671453e-14,6.54075938246e-16,2.04366227661e-15,1.45713795826e-15,1.05797311828e-15,1.31296338746e-15,1.1258325136e-15,1.04722383318e-15,1.25615817889e-15,9.32798170086e-16,7.26702314313e-16,8.2428741987e-16,8.16842260454e-16,9.56034902882e-16,9.46114640645e-16,9.24566466262e-16,8.69211419601e-16,8.50499161239e-16,8.54501378118e-16,8.48018255482e-16,1.00006016346e-15,1.62209475833e-15,5.99384639551e-09,0.999999999956,1.0,1.0,1.0,1.0,2.2588807905e-11,1.63342601498e-16,5.11188770127e-17
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.21523853377e-07,8.7126974698e-15,1.56941723772e-14,1.26438413607e-14,7.85074965535e-16,2.45296913945e-15,1.74897510437e-15,1.26986510404e-15,1.5759250966e-15,1.35131545151e-15,1.25696294064e-15,1.5077428802e-15,1.11961998357e-15,8.72247029746e-16,9.8937658444e-16,9.80442806736e-16,1.23058261604e-15,1.61361567309e-15,1.04496218098e-12,0.642356824207,0.898521537951,0.868499585569,0.996794491994,1.0,1.0,0.999999994006,4.38362668602e-11,1.06195201345e-15,9.0182279992e-16,8.41328354774e-16,9.95764074398e-16,4.13579173376e-16,1.85639487685e-16,6.1357020282e-17
1.31511902043e-09,9.4287943012e-17,1.69840768126e-16,1.36830390106e-16,8.49600297349e-18,2.65457873675e-17,1.89272341364e-17,1.37423534993e-17,1.70545042123e-17,1.46238010358e-17,1.36027275739e-17,1.63166430669e-17,1.21164157911e-17,9.43937035782e-18,1.07069347162e-17,1.06102271432e-17,1.58369622616e-17,4.66400706434e-17,0.000345630830025,0.357636915557,0.101478462049,0.131500414431,0.00320550800641,9.75455418806e-17,1.32480582549e-17,1.23640926795e-17,8.88006491141e-18,9.26676165551e-18,9.33398656916e-18,9.1047715411e-18,1.07760594954e-17,4.47571256381e-18,2.00897202e-18,6.63999553731e-19
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.44566916731e-08,1.03647783921e-15,1.8670063927e-15,1.50413364154e-15,9.33939008809e-17,2.91809529957e-16,2.08061159394e-16,1.51065389759e-16,1.87474825626e-16,1.60754866577e-16,1.49530525673e-16,1.79363749054e-16,1.33191965558e-16,1.03764043201e-16,1.17697981362e-16,1.16634905288e-16,1.36509881709e-16,1.35093391766e-16,1.32016580734e-16,1.24112569229e-16,1.21440691699e-16,1.22012158442e-16,1.21086449194e-16,1.20370298573e-16,1.21132602439e-16,1.31376106041e-16,9.76157735279e-17,1.01866609774e-16,1.02605592204e-16,1.0008590316e-16,1.18457848419e-16,5.15980477143e-17,5.9042764602e-17,0.204225352113
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.24830334413e-08,3.76279043137e-15,6.77791026877e-15,5.46055058754e-15,3.39053729166e-16,1.05937441744e-15,7.55337461245e-16,5.48422148156e-16,6.80601604106e-16,5.83598462857e-16,5.42850034909e-16,6.51155649113e-16,7.77068016178e-16,7.96134406432e-16,3.31770776267e-06,0.931594790825,0.967871334204,0.998513420134,0.854870498208,6.71929430493e-09,6.31624566892e-16,4.88524543149e-16,4.39587722352e-16,4.36987835682e-16,4.39755275164e-16,4.7694290801e-16,3.54380657921e-16,3.69812735046e-16,3.72495509257e-16,3.6334812427e-16,4.30044948082e-16,1.78614230735e-16,8.01729304117e-17,2.6498522371e-17
3.30231338698e-10,2.36760575736e-17,4.26476564877e-17,3.43586262515e-17,2.13337834213e-18,6.66574717798e-18,4.75269977059e-18,3.45075671664e-18,4.28245023405e-18,3.67209151253e-18,3.41569612093e-18,4.0971705217e-18,3.0424776349e-18,2.37026144501e-18,2.6885676786e-18,0.0684052091671,0.032128665796,0.00148657986646,0.144783870961,6.25351659949e-06,9.85371600339e-18,3.30266666144e-18,2.76595372717e-18,2.74959484066e-18,2.76700799658e-18,3.00099831636e-18,2.2298177411e-18,2.32691874982e-18,2.34379917881e-18,2.28624242205e-18,2.70590912136e-18,1.12386828006e-18,5.04460439903e-19,1.66732788528e-19
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.9271544199e-07,1.38168046614e-14,2.48881950521e-14,2.005090695e-14,1.24499071395e-15,3.889977307e-15,2.77356667766e-15,2.0137825455e-15,2.49913982394e-15,2.14294846047e-15,1.99332198526e-15,2.39101482951e-15,1.77552022914e-15,1.3832302646e-15,1.56897712232e-15,1.55480574894e-15,1.81974982827e-15,1.80086725877e-15,1.75985171999e-15,1.65448701379e-15,1.61886945544e-15,1.62648741317e-15,1.61414721315e-15,1.60460054185e-15,1.61476246062e-15,1.75131384934e-15,1.30127053727e-15,1.35793646089e-15,1.36778749243e-15,1.3341986881e-15,1.57910655713e-15,6.55863774724e-16,2.94391552981e-16,0.661971830986
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.999999176443,0.999999995993,8.47351600968e-16,6.8281335855e-16,6.54032587849e-17,1.32447438836e-16,9.44297710025e-17,6.85618963e-17,8.50865282506e-17,7.29790528512e-17,6.78752302859e-17,8.14052831985e-17,6.04499475206e-17,4.70939080152e-17,5.34179060186e-17,5.2935422826e-17,6.19557952258e-17,6.13129131156e-17,5.99164847263e-17,5.63292036288e-17,5.51165566388e-17,5.53759201084e-17,5.49557816401e-17,5.46307525601e-17,5.49767285558e-17,5.96258016018e-17,4.43034804499e-17,4.62327469376e-17,4.65681383652e-17,4.54245629954e-17,5.37627760546e-17,2.23297516458e-17,1.00229506767e-17,0.119718309859
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.28392767789e-07,4.00667481043e-09,1.0,1.0,0.908950375307,1.0,1.0,0.999999998457,0.018624736953,0.999998615249,0.999916439801,0.868659401331,0.998802603086,6.55445530948e-07,5.0748868616e-14,1.34850466583e-15,1.18011474487e-15,1.16786911602e-15,1.14127038656e-15,1.07294098266e-15,1.04984286358e-15,1.05478313751e-15,1.04678047189e-15,1.04058942004e-15,1.04717946216e-15,1.13573354568e-15,8.43878783774e-16,8.80626846019e-16,8.87015276615e-16,8.65232812068e-16,1.02405647612e-15,4.25330097533e-16,1.9091401716e-16,0.0140845070423
