Hand_R, , ,Shoulder_R, , 
0.4236508,-0.1718098,-2.766395,0.06106997,0.3093589,-2.670177
0.516652,-0.06596918,-2.784487,0.05653705,0.3109838,-2.664362
0.516652,-0.06596918,-2.784487,0.05653705,0.3109838,-2.664362
0.516652,-0.06596918,-2.784487,0.05653705,0.3109838,-2.664362
0.516652,-0.06596918,-2.784487,0.05653705,0.3109838,-2.664362
0.516652,-0.06596918,-2.784487,0.05653705,0.3109838,-2.664362
0.5782856,0.02335855,-2.796972,0.0547429,0.3076077,-2.653155
0.5782856,0.02335855,-2.796972,0.0547429,0.3076077,-2.653155
0.6114435,0.1120457,-2.787091,0.05164531,0.3067713,-2.655166
0.6114435,0.1120457,-2.787091,0.05164531,0.3067713,-2.655166
0.6312479,0.2621172,-2.775906,0.04913536,0.3151098,-2.664976
0.6312479,0.2621172,-2.775906,0.04913536,0.3151098,-2.664976
0.6312479,0.2621172,-2.775906,0.04913536,0.3151098,-2.664976
0.6312479,0.2621172,-2.775906,0.04913536,0.3151098,-2.664976
0.6498603,0.3689693,-2.766647,0.05001748,0.3138486,-2.656272
0.6498603,0.3689693,-2.766647,0.05001748,0.3138486,-2.656272
0.6597613,0.4704733,-2.736956,0.05237803,0.3159333,-2.655614
0.6597613,0.4704733,-2.736956,0.05237803,0.3159333,-2.655614
0.6490442,0.5533231,-2.697286,0.05385833,0.3157541,-2.652053
0.6490442,0.5533231,-2.697286,0.05385833,0.3157541,-2.652053
0.6490442,0.5533231,-2.697286,0.05385833,0.3157541,-2.652053
0.6490442,0.5533231,-2.697286,0.05385833,0.3157541,-2.652053
0.6055601,0.6709597,-2.612845,0.05824788,0.3146158,-2.641577
0.6055601,0.6709597,-2.612845,0.05824788,0.3146158,-2.641577
0.5563415,0.7215475,-2.540748,0.06195755,0.3108509,-2.635424
0.5563415,0.7215475,-2.540748,0.06195755,0.3108509,-2.635424
0.5563415,0.7215475,-2.540748,0.06195755,0.3108509,-2.635424
0.5563415,0.7215475,-2.540748,0.06195755,0.3108509,-2.635424
0.4724559,0.7341979,-2.460182,0.06150034,0.3123876,-2.631669
0.4724559,0.7341979,-2.460182,0.06150034,0.3123876,-2.631669
0.4133411,0.7426482,-2.399049,0.06050774,0.3152783,-2.627128
0.4133411,0.7426482,-2.399049,0.06050774,0.3152783,-2.627128
0.3701434,0.7504748,-2.341615,0.05743767,0.3176986,-2.623047
0.3701434,0.7504748,-2.341615,0.05743767,0.3176986,-2.623047
0.3701434,0.7504748,-2.341615,0.05743767,0.3176986,-2.623047
0.3701434,0.7504748,-2.341615,0.05743767,0.3176986,-2.623047
0.2803522,0.7240884,-2.237729,0.05731738,0.3091947,-2.613011
0.2803522,0.7240884,-2.237729,0.05731738,0.3091947,-2.613011
0.2206142,0.6888193,-2.17005,0.05674402,0.3132588,-2.6118
0.2206142,0.6888193,-2.17005,0.05674402,0.3132588,-2.6118
0.1685065,0.6473583,-2.122143,0.05857453,0.312043,-2.610641
0.1685065,0.6473583,-2.122143,0.05857453,0.312043,-2.610641
0.1685065,0.6473583,-2.122143,0.05857453,0.312043,-2.610641
0.1685065,0.6473583,-2.122143,0.05857453,0.312043,-2.610641
0.1229436,0.6007274,-2.082446,0.06013767,0.3107728,-2.608454
0.1229436,0.6007274,-2.082446,0.06013767,0.3107728,-2.608454
0.1229436,0.6007274,-2.082446,0.06013767,0.3107728,-2.608454
0.06345811,0.5241114,-2.024952,0.06281988,0.3055366,-2.605758
0.06345811,0.5241114,-2.024952,0.06281988,0.3055366,-2.605758
0.02780492,0.4658739,-1.990374,0.06331023,0.302863,-2.606889
0.02780492,0.4658739,-1.990374,0.06331023,0.302863,-2.606889
0.005640913,0.416783,-1.964654,0.06176212,0.3076122,-2.611334
0.005640913,0.416783,-1.964654,0.06176212,0.3076122,-2.611334
0.005640913,0.416783,-1.964654,0.06176212,0.3076122,-2.611334
0.005640913,0.416783,-1.964654,0.06176212,0.3076122,-2.611334
-0.008732339,0.3829912,-1.949623,0.06436764,0.3068055,-2.61122
-0.008732339,0.3829912,-1.949623,0.06436764,0.3068055,-2.61122
-0.01304442,0.3543424,-1.944747,0.06317985,0.3051319,-2.604877
-0.01304442,0.3543424,-1.944747,0.06317985,0.3051319,-2.604877
-0.01304442,0.3543424,-1.944747,0.06317985,0.3051319,-2.604877
-0.01304442,0.3543424,-1.944747,0.06317985,0.3051319,-2.604877
-0.01098215,0.3272354,-1.938673,0.06337337,0.3118694,-2.60411
-0.01098215,0.3272354,-1.938673,0.06337337,0.3118694,-2.60411
-0.01083938,0.3188884,-1.937107,0.06440987,0.314889,-2.605067
-0.01083938,0.3188884,-1.937107,0.06440987,0.314889,-2.605067
0.009013066,0.3157276,-1.958146,0.06723814,0.3144167,-2.606619
0.009013066,0.3157276,-1.958146,0.06723814,0.3144167,-2.606619
0.009013066,0.3157276,-1.958146,0.06723814,0.3144167,-2.606619
0.009013066,0.3157276,-1.958146,0.06723814,0.3144167,-2.606619
0.000466819,0.3176477,-1.953303,0.06980286,0.3125626,-2.603018
0.000466819,0.3176477,-1.953303,0.06980286,0.3125626,-2.603018
-0.007433175,0.3310487,-1.930991,0.06984831,0.302863,-2.593741
-0.007433175,0.3310487,-1.930991,0.06984831,0.302863,-2.593741
-0.007433175,0.3310487,-1.930991,0.06984831,0.302863,-2.593741
