Hand_R, , ,Shoulder_R, , 
0.6633615,0.2240882,-2.791936,0.04952693,0.3063756,-2.622537
0.6633615,0.2240882,-2.791936,0.04952693,0.3063756,-2.622537
0.6633615,0.2240882,-2.791936,0.04952693,0.3063756,-2.622537
0.6633615,0.2240882,-2.791936,0.04952693,0.3063756,-2.622537
0.684651,0.3262874,-2.793236,0.05072067,0.3088213,-2.62817
0.684651,0.3262874,-2.793236,0.05072067,0.3088213,-2.62817
0.684815,0.4054118,-2.768632,0.05186044,0.3141024,-2.625137
0.684815,0.4054118,-2.768632,0.05186044,0.3141024,-2.625137
0.684815,0.4054118,-2.768632,0.05186044,0.3141024,-2.625137
0.684815,0.4054118,-2.768632,0.05186044,0.3141024,-2.625137
0.6702636,0.4827161,-2.730593,0.05399087,0.3160039,-2.627177
0.6702636,0.4827161,-2.730593,0.05399087,0.3160039,-2.627177
0.6702636,0.4827161,-2.730593,0.05399087,0.3160039,-2.627177
0.6702636,0.4827161,-2.730593,0.05399087,0.3160039,-2.627177
0.6498862,0.5623034,-2.691103,0.05827774,0.3178216,-2.625935
0.6498862,0.5623034,-2.691103,0.05827774,0.3178216,-2.625935
0.6092172,0.6840787,-2.607914,0.06134834,0.31797,-2.613449
0.6092172,0.6840787,-2.607914,0.06134834,0.31797,-2.613449
0.5619718,0.7443861,-2.527426,0.0625708,0.3162569,-2.608955
0.5619718,0.7443861,-2.527426,0.0625708,0.3162569,-2.608955
0.4808123,0.7501637,-2.465681,0.06051538,0.3158951,-2.608763
0.4808123,0.7501637,-2.465681,0.06051538,0.3158951,-2.608763
0.4808123,0.7501637,-2.465681,0.06051538,0.3158951,-2.608763
0.4808123,0.7501637,-2.465681,0.06051538,0.3158951,-2.608763
0.4196461,0.7574804,-2.39815,0.06268658,0.3127899,-2.599147
0.4196461,0.7574804,-2.39815,0.06268658,0.3127899,-2.599147
0.373044,0.7591044,-2.33581,0.06408281,0.3107028,-2.596353
0.373044,0.7591044,-2.33581,0.06408281,0.3107028,-2.596353
0.373044,0.7591044,-2.33581,0.06408281,0.3107028,-2.596353
