Hand_L, , ,Hand_R, , ,Elbow_L, , ,Elbow_R, , ,Shoulder_L, , ,Shoulder_R, , 
-0.1001853,-0.3082199,-2.544754,0.5027621,-0.1919309,-2.921234,-0.1101784,-0.01034146,-2.537208,0.3597457,0.03727619,-2.776389,-0.05115466,0.295627,-2.596224,0.2877936,0.3317237,-2.692131
-0.1001853,-0.3082199,-2.544754,0.5027621,-0.1919309,-2.921234,-0.1101784,-0.01034146,-2.537208,0.3597457,0.03727619,-2.776389,-0.05115466,0.295627,-2.596224,0.2877936,0.3317237,-2.692131
-0.108544,-0.3076365,-2.560282,0.5587616,-0.156204,-2.941737,-0.1198357,-0.009828564,-2.554904,0.3747884,0.04578359,-2.794282,-0.0525788,0.2960052,-2.595996,0.2871151,0.33152,-2.69133
-0.108544,-0.3076365,-2.560282,0.5587616,-0.156204,-2.941737,-0.1198357,-0.009828564,-2.554904,0.3747884,0.04578359,-2.794282,-0.0525788,0.2960052,-2.595996,0.2871151,0.33152,-2.69133
-0.1188251,-0.3126672,-2.570697,0.6177393,-0.09747166,-2.946404,-0.1237879,-0.01307712,-2.565345,0.3939778,0.06620041,-2.807216,-0.05398578,0.2963151,-2.595591,0.2864665,0.3313574,-2.690852
-0.1188251,-0.3126672,-2.570697,0.6177393,-0.09747166,-2.946404,-0.1237879,-0.01307712,-2.565345,0.3939778,0.06620041,-2.807216,-0.05398578,0.2963151,-2.595591,0.2864665,0.3313574,-2.690852
-0.1188251,-0.3126672,-2.570697,0.6177393,-0.09747166,-2.946404,-0.1237879,-0.01307712,-2.565345,0.3939778,0.06620041,-2.807216,-0.05398578,0.2963151,-2.595591,0.2864665,0.3313574,-2.690852
-0.1188251,-0.3126672,-2.570697,0.6177393,-0.09747166,-2.946404,-0.1237879,-0.01307712,-2.565345,0.3939778,0.06620041,-2.807216,-0.05398578,0.2963151,-2.595591,0.2864665,0.3313574,-2.690852
-0.1280659,-0.31543,-2.574473,0.6941549,-0.02613111,-2.956646,-0.125977,-0.01427768,-2.571322,0.4319899,0.09404331,-2.816577,-0.05526377,0.2965277,-2.595483,0.2859044,0.3311986,-2.690657
-0.1280659,-0.31543,-2.574473,0.6941549,-0.02613111,-2.956646,-0.125977,-0.01427768,-2.571322,0.4319899,0.09404331,-2.816577,-0.05526377,0.2965277,-2.595483,0.2859044,0.3311986,-2.690657
-0.1397999,-0.3190224,-2.578174,0.7505927,0.04417014,-2.9589,-0.1276949,-0.0152955,-2.574208,0.4654737,0.1228011,-2.817588,-0.0568073,0.2971183,-2.595466,0.2852985,0.331247,-2.690459
-0.1397999,-0.3190224,-2.578174,0.7505927,0.04417014,-2.9589,-0.1276949,-0.0152955,-2.574208,0.4654737,0.1228011,-2.817588,-0.0568073,0.2971183,-2.595466,0.2852985,0.331247,-2.690459
-0.1397999,-0.3190224,-2.578174,0.7505927,0.04417014,-2.9589,-0.1276949,-0.0152955,-2.574208,0.4654737,0.1228011,-2.817588,-0.0568073,0.2971183,-2.595466,0.2852985,0.331247,-2.690459
-0.1397999,-0.3190224,-2.578174,0.7505927,0.04417014,-2.9589,-0.1276949,-0.0152955,-2.574208,0.4654737,0.1228011,-2.817588,-0.0568073,0.2971183,-2.595466,0.2852985,0.331247,-2.690459
-0.1495674,-0.321014,-2.577726,0.8397847,0.2273872,-2.92105,-0.1290054,-0.01577885,-2.57562,0.5336409,0.2196708,-2.790667,-0.05848446,0.296843,-2.595337,0.283757,0.3306802,-2.688036
-0.1495674,-0.321014,-2.577726,0.8397847,0.2273872,-2.92105,-0.1290054,-0.01577885,-2.57562,0.5336409,0.2196708,-2.790667,-0.05848446,0.296843,-2.595337,0.283757,0.3306802,-2.688036
-0.1580062,-0.3216669,-2.570866,0.8586446,0.2957889,-2.907126,-0.1294116,-0.01593451,-2.576037,0.5575432,0.2641723,-2.774132,-0.06025433,0.2971273,-2.59641,0.2831328,0.3304604,-2.687167
-0.1580062,-0.3216669,-2.570866,0.8586446,0.2957889,-2.907126,-0.1294116,-0.01593451,-2.576037,0.5575432,0.2641723,-2.774132,-0.06025433,0.2971273,-2.59641,0.2831328,0.3304604,-2.687167
-0.1580062,-0.3216669,-2.570866,0.8586446,0.2957889,-2.907126,-0.1294116,-0.01593451,-2.576037,0.5575432,0.2641723,-2.774132,-0.06025433,0.2971273,-2.59641,0.2831328,0.3304604,-2.687167
-0.1580062,-0.3216669,-2.570866,0.8586446,0.2957889,-2.907126,-0.1294116,-0.01593451,-2.576037,0.5575432,0.2641723,-2.774132,-0.06025433,0.2971273,-2.59641,0.2831328,0.3304604,-2.687167
-0.164502,-0.3183688,-2.560112,0.8808854,0.4003387,-2.856186,-0.1297916,-0.01576445,-2.576405,0.5794221,0.3259805,-2.746669,-0.06314709,0.293915,-2.597993,0.2810797,0.3247621,-2.684196
-0.164502,-0.3183688,-2.560112,0.8808854,0.4003387,-2.856186,-0.1297916,-0.01576445,-2.576405,0.5794221,0.3259805,-2.746669,-0.06314709,0.293915,-2.597993,0.2810797,0.3247621,-2.684196
-0.1696347,-0.3139494,-2.547703,0.8889087,0.4988079,-2.792841,-0.1314893,-0.01547302,-2.576912,0.5873034,0.3705448,-2.723104,-0.06442267,0.2936425,-2.598744,0.2801179,0.3239977,-2.68162
-0.1696347,-0.3139494,-2.547703,0.8889087,0.4988079,-2.792841,-0.1314893,-0.01547302,-2.576912,0.5873034,0.3705448,-2.723104,-0.06442267,0.2936425,-2.598744,0.2801179,0.3239977,-2.68162
-0.1696347,-0.3139494,-2.547703,0.8889087,0.4988079,-2.792841,-0.1314893,-0.01547302,-2.576912,0.5873034,0.3705448,-2.723104,-0.06442267,0.2936425,-2.598744,0.2801179,0.3239977,-2.68162
-0.1696347,-0.3139494,-2.547703,0.8889087,0.4988079,-2.792841,-0.1314893,-0.01547302,-2.576912,0.5873034,0.3705448,-2.723104,-0.06442267,0.2936425,-2.598744,0.2801179,0.3239977,-2.68162
-0.1689069,-0.3109256,-2.521415,0.8474904,0.6306859,-2.665122,-0.1318649,-0.01562367,-2.576847,0.5750955,0.4383334,-2.669418,-0.06585012,0.2940507,-2.600879,0.279807,0.3237682,-2.680198
-0.1689069,-0.3109256,-2.521415,0.8474904,0.6306859,-2.665122,-0.1318649,-0.01562367,-2.576847,0.5750955,0.4383334,-2.669418,-0.06585012,0.2940507,-2.600879,0.279807,0.3237682,-2.680198
