Hand_R, , ,Shoulder_R, , 
0.3298958,-0.2545606,-2.691393,0.07360653,0.3078838,-2.672114
0.3298958,-0.2545606,-2.691393,0.07360653,0.3078838,-2.672114
0.3298958,-0.2545606,-2.691393,0.07360653,0.3078838,-2.672114
0.3298958,-0.2545606,-2.691393,0.07360653,0.3078838,-2.672114
0.4418052,-0.1903105,-2.721782,0.06889924,0.3052023,-2.661703
0.4418052,-0.1903105,-2.721782,0.06889924,0.3052023,-2.661703
0.5150586,-0.1077395,-2.712057,0.06487942,0.3033354,-2.650343
0.5150586,-0.1077395,-2.712057,0.06487942,0.3033354,-2.650343
0.5150586,-0.1077395,-2.712057,0.06487942,0.3033354,-2.650343
0.5150586,-0.1077395,-2.712057,0.06487942,0.3033354,-2.650343
0.5775688,-0.02589887,-2.695944,0.06293137,0.3097793,-2.648881
0.5775688,-0.02589887,-2.695944,0.06293137,0.3097793,-2.648881
0.5775688,-0.02589887,-2.695944,0.06293137,0.3097793,-2.648881
0.5775688,-0.02589887,-2.695944,0.06293137,0.3097793,-2.648881
0.6398484,0.11748,-2.690518,0.06356755,0.3076152,-2.642525
0.6398484,0.11748,-2.690518,0.06356755,0.3076152,-2.642525
0.6701729,0.2121592,-2.67767,0.0664134,0.3070572,-2.64288
0.6701729,0.2121592,-2.67767,0.0664134,0.3070572,-2.64288
0.6701729,0.2121592,-2.67767,0.0664134,0.3070572,-2.64288
0.6701729,0.2121592,-2.67767,0.0664134,0.3070572,-2.64288
0.6872562,0.3664969,-2.61857,0.0687585,0.3109061,-2.636505
0.6872562,0.3664969,-2.61857,0.0687585,0.3109061,-2.636505
0.669212,0.4750476,-2.579773,0.07047149,0.3075168,-2.627514
0.669212,0.4750476,-2.579773,0.07047149,0.3075168,-2.627514
0.6425145,0.5451244,-2.518999,0.07140325,0.310748,-2.625516
0.6425145,0.5451244,-2.518999,0.07140325,0.310748,-2.625516
0.6425145,0.5451244,-2.518999,0.07140325,0.310748,-2.625516
0.6425145,0.5451244,-2.518999,0.07140325,0.310748,-2.625516
0.6425145,0.5451244,-2.518999,0.07140325,0.310748,-2.625516
0.6043196,0.6182846,-2.466166,0.07408249,0.3103845,-2.620808
0.6043196,0.6182846,-2.466166,0.07408249,0.3103845,-2.620808
0.5234614,0.6860214,-2.371938,0.07812292,0.3084631,-2.615669
0.5234614,0.6860214,-2.371938,0.07812292,0.3084631,-2.615669
0.4471727,0.6960106,-2.31701,0.07743494,0.3101112,-2.610822
0.4471727,0.6960106,-2.31701,0.07743494,0.3101112,-2.610822
0.3866439,0.6963544,-2.262801,0.07610653,0.3115427,-2.608472
0.3866439,0.6963544,-2.262801,0.07610653,0.3115427,-2.608472
0.3327774,0.6924732,-2.213694,0.07379364,0.2997945,-2.600662
0.3327774,0.6924732,-2.213694,0.07379364,0.2997945,-2.600662
0.3327774,0.6924732,-2.213694,0.07379364,0.2997945,-2.600662
0.3327774,0.6924732,-2.213694,0.07379364,0.2997945,-2.600662
0.250937,0.6553742,-2.147692,0.06966388,0.3054443,-2.604198
0.250937,0.6553742,-2.147692,0.06966388,0.3054443,-2.604198
0.1932631,0.6190055,-2.100736,0.07341616,0.3068868,-2.607277
0.1932631,0.6190055,-2.100736,0.07341616,0.3068868,-2.607277
0.1932631,0.6190055,-2.100736,0.07341616,0.3068868,-2.607277
0.1932631,0.6190055,-2.100736,0.07341616,0.3068868,-2.607277
0.1473214,0.5774832,-2.070023,0.07409942,0.3128093,-2.613097
0.1473214,0.5774832,-2.070023,0.07409942,0.3128093,-2.613097
0.1473214,0.5774832,-2.070023,0.07409942,0.3128093,-2.613097
0.1473214,0.5774832,-2.070023,0.07409942,0.3128093,-2.613097
0.1473214,0.5774832,-2.070023,0.07409942,0.3128093,-2.613097
0.1112747,0.5524628,-2.01838,0.07687973,0.3152189,-2.61759
0.1112747,0.5524628,-2.01838,0.07687973,0.3152189,-2.61759
0.05398216,0.4711106,-1.96167,0.08159554,0.3100049,-2.619091
0.05398216,0.4711106,-1.96167,0.08159554,0.3100049,-2.619091
0.02924972,0.415774,-1.943168,0.08269072,0.3126842,-2.619814
0.02924972,0.415774,-1.943168,0.08269072,0.3126842,-2.619814
0.009619487,0.3714318,-1.945247,0.08272825,0.3134084,-2.621586
0.009619487,0.3714318,-1.945247,0.08272825,0.3134084,-2.621586
0.00176835,0.3430561,-1.949648,0.08345742,0.3179807,-2.622828
0.00176835,0.3430561,-1.949648,0.08345742,0.3179807,-2.622828
0.006430967,0.321401,-1.945899,0.08545879,0.3134345,-2.623986
0.006430967,0.321401,-1.945899,0.08545879,0.3134345,-2.623986
0.006430967,0.321401,-1.945899,0.08545879,0.3134345,-2.623986
0.006430967,0.321401,-1.945899,0.08545879,0.3134345,-2.623986
0.00752409,0.2997207,-1.937893,0.08524066,0.3127317,-2.624106
0.00752409,0.2997207,-1.937893,0.08524066,0.3127317,-2.624106
0.0173763,0.2890366,-1.97322,0.08425968,0.3142038,-2.622406
0.0173763,0.2890366,-1.97322,0.08425968,0.3142038,-2.622406
0.002226945,0.2902439,-1.958959,0.08512104,0.3102135,-2.617077
0.002226945,0.2902439,-1.958959,0.08512104,0.3102135,-2.617077
0.002226945,0.2902439,-1.958959,0.08512104,0.3102135,-2.617077
0.002226945,0.2902439,-1.958959,0.08512104,0.3102135,-2.617077
-0.005096489,0.2814781,-1.986988,0.08160418,0.3039602,-2.606294
-0.005096489,0.2814781,-1.986988,0.08160418,0.3039602,-2.606294
-0.001943182,0.2933722,-1.960445,0.0778925,0.3119739,-2.605264
-0.001943182,0.2933722,-1.960445,0.0778925,0.3119739,-2.605264
-0.001943182,0.2933722,-1.960445,0.0778925,0.3119739,-2.605264
-0.001943182,0.2933722,-1.960445,0.0778925,0.3119739,-2.605264
0.01810293,0.2950773,-1.964343,0.07799482,0.3029613,-2.603998
0.01810293,0.2950773,-1.964343,0.07799482,0.3029613,-2.603998
-0.0002715969,0.3091608,-1.984576,0.07491606,0.3083622,-2.603923
