Hand_R, , ,Shoulder_R, , 
0.4559564,-0.1545321,-2.781906,0.04921797,0.311924,-2.66029
0.4559564,-0.1545321,-2.781906,0.04921797,0.311924,-2.66029
0.4559564,-0.1545321,-2.781906,0.04921797,0.311924,-2.66029
0.4559564,-0.1545321,-2.781906,0.04921797,0.311924,-2.66029
0.4559564,-0.1545321,-2.781906,0.04921797,0.311924,-2.66029
0.5050605,-0.08465865,-2.786749,0.04936722,0.3110905,-2.658052
0.5050605,-0.08465865,-2.786749,0.04936722,0.3110905,-2.658052
0.579415,0.04427044,-2.809459,0.04762129,0.31292,-2.661801
0.579415,0.04427044,-2.809459,0.04762129,0.31292,-2.661801
0.579415,0.04427044,-2.809459,0.04762129,0.31292,-2.661801
0.579415,0.04427044,-2.809459,0.04762129,0.31292,-2.661801
0.628377,0.1468341,-2.848291,0.04769816,0.3123225,-2.6593
0.628377,0.1468341,-2.848291,0.04769816,0.3123225,-2.6593
0.6546607,0.2263466,-2.838832,0.04979469,0.3124637,-2.658973
0.6546607,0.2263466,-2.838832,0.04979469,0.3124637,-2.658973
0.6515472,0.318282,-2.819575,0.04923923,0.3103913,-2.654154
0.6515472,0.318282,-2.819575,0.04923923,0.3103913,-2.654154
0.6593724,0.3981661,-2.799271,0.05042922,0.3104142,-2.654442
0.6593724,0.3981661,-2.799271,0.05042922,0.3104142,-2.654442
0.6390608,0.5105557,-2.747236,0.05518976,0.3169865,-2.655178
0.6390608,0.5105557,-2.747236,0.05518976,0.3169865,-2.655178
0.6390608,0.5105557,-2.747236,0.05518976,0.3169865,-2.655178
0.6390608,0.5105557,-2.747236,0.05518976,0.3169865,-2.655178
0.6211664,0.6166273,-2.682524,0.05759128,0.3187014,-2.651705
0.6211664,0.6166273,-2.682524,0.05759128,0.3187014,-2.651705
0.5795722,0.6963347,-2.614922,0.05912222,0.3178394,-2.648209
0.5795722,0.6963347,-2.614922,0.05912222,0.3178394,-2.648209
0.5497116,0.7379603,-2.555189,0.05983817,0.3168336,-2.640371
0.5497116,0.7379603,-2.555189,0.05983817,0.3168336,-2.640371
0.4838103,0.7427704,-2.491596,0.06066908,0.3160948,-2.639383
0.4838103,0.7427704,-2.491596,0.06066908,0.3160948,-2.639383
0.4838103,0.7427704,-2.491596,0.06066908,0.3160948,-2.639383
