Hand_L, , ,Hand_R, , ,Elbow_L, , ,Elbow_R, , ,Shoulder_L, , ,Shoulder_R, , 
-0.0997895,-0.3123686,-2.537101,0.6251925,-0.1117365,-2.915714,-0.1117023,-0.009572496,-2.525532,0.3979795,0.06231569,-2.798554,-0.04607376,0.2984437,-2.578993,0.287398,0.3279037,-2.698206
-0.1085636,-0.3113484,-2.555871,0.6917529,-0.0283376,-2.915624,-0.1190249,-0.008960366,-2.54275,0.4322727,0.1005483,-2.803632,-0.04773292,0.2982886,-2.578598,0.2865207,0.3277719,-2.697527
-0.1085636,-0.3113484,-2.555871,0.6917529,-0.0283376,-2.915624,-0.1190249,-0.008960366,-2.54275,0.4322727,0.1005483,-2.803632,-0.04773292,0.2982886,-2.578598,0.2865207,0.3277719,-2.697527
-0.1139602,-0.3103851,-2.568599,0.7505464,0.05919015,-2.916527,-0.1252369,-0.008319962,-2.554367,0.4685923,0.1377098,-2.802347,-0.04953497,0.2987507,-2.578557,0.285741,0.3278844,-2.697196
-0.1139602,-0.3103851,-2.568599,0.7505464,0.05919015,-2.916527,-0.1252369,-0.008319962,-2.554367,0.4685923,0.1377098,-2.802347,-0.04953497,0.2987507,-2.578557,0.285741,0.3278844,-2.697196
-0.1178007,-0.3086748,-2.574999,0.8152516,0.1520582,-2.910736,-0.1284247,-0.00679964,-2.560426,0.5158734,0.1799596,-2.795529,-0.05153281,0.2992031,-2.578682,0.2847379,0.328062,-2.696223
-0.1178007,-0.3086748,-2.574999,0.8152516,0.1520582,-2.910736,-0.1284247,-0.00679964,-2.560426,0.5158734,0.1799596,-2.795529,-0.05153281,0.2992031,-2.578682,0.2847379,0.328062,-2.696223
-0.1178007,-0.3086748,-2.574999,0.8152516,0.1520582,-2.910736,-0.1284247,-0.00679964,-2.560426,0.5158734,0.1799596,-2.795529,-0.05153281,0.2992031,-2.578682,0.2847379,0.328062,-2.696223
-0.1178007,-0.3086748,-2.574999,0.8152516,0.1520582,-2.910736,-0.1284247,-0.00679964,-2.560426,0.5158734,0.1799596,-2.795529,-0.05153281,0.2992031,-2.578682,0.2847379,0.328062,-2.696223
-0.1210508,-0.309994,-2.576089,0.8550903,0.3055928,-2.845389,-0.1296001,-0.007710853,-2.563252,0.5481553,0.2592275,-2.760694,-0.05425883,0.2985569,-2.579348,0.2827426,0.3275179,-2.692371
-0.1210508,-0.309994,-2.576089,0.8550903,0.3055928,-2.845389,-0.1296001,-0.007710853,-2.563252,0.5481553,0.2592275,-2.760694,-0.05425883,0.2985569,-2.579348,0.2827426,0.3275179,-2.692371
-0.1226773,-0.3104815,-2.576539,0.8780829,0.4209205,-2.784164,-0.1303485,-0.007978678,-2.564833,0.5688695,0.3310389,-2.726887,-0.05687237,0.2976896,-2.58074,0.2813739,0.326678,-2.689291
-0.1226773,-0.3104815,-2.576539,0.8780829,0.4209205,-2.784164,-0.1303485,-0.007978678,-2.564833,0.5688695,0.3310389,-2.726887,-0.05687237,0.2976896,-2.58074,0.2813739,0.326678,-2.689291
-0.1226773,-0.3104815,-2.576539,0.8780829,0.4209205,-2.784164,-0.1303485,-0.007978678,-2.564833,0.5688695,0.3310389,-2.726887,-0.05687237,0.2976896,-2.58074,0.2813739,0.326678,-2.689291
-0.1226773,-0.3104815,-2.576539,0.8780829,0.4209205,-2.784164,-0.1303485,-0.007978678,-2.564833,0.5688695,0.3310389,-2.726887,-0.05687237,0.2976896,-2.58074,0.2813739,0.326678,-2.689291
-0.1226773,-0.3104815,-2.576539,0.8780829,0.4209205,-2.784164,-0.1303485,-0.007978678,-2.564833,0.5688695,0.3310389,-2.726887,-0.05687237,0.2976896,-2.58074,0.2813739,0.326678,-2.689291
-0.1290327,-0.3136819,-2.572012,0.8802812,0.4895034,-2.739552,-0.1309554,-0.008940139,-2.566048,0.5764117,0.3745741,-2.693801,-0.05940022,0.2975383,-2.582582,0.2805425,0.3264599,-2.687793
-0.1290327,-0.3136819,-2.572012,0.8802812,0.4895034,-2.739552,-0.1309554,-0.008940139,-2.566048,0.5764117,0.3745741,-2.693801,-0.05940022,0.2975383,-2.582582,0.2805425,0.3264599,-2.687793
-0.1326267,-0.3157986,-2.565855,0.8691589,0.5653564,-2.691717,-0.1311811,-0.00921673,-2.566334,0.578665,0.4095527,-2.665561,-0.06181508,0.2981488,-2.585339,0.2801668,0.3263636,-2.687057
-0.1326267,-0.3157986,-2.565855,0.8691589,0.5653564,-2.691717,-0.1311811,-0.00921673,-2.566334,0.578665,0.4095527,-2.665561,-0.06181508,0.2981488,-2.585339,0.2801668,0.3263636,-2.687057
-0.1364965,-0.3175058,-2.553289,0.8324804,0.64492,-2.607319,-0.1313299,-0.009343431,-2.566497,0.5690306,0.444227,-2.6313,-0.06422063,0.2994034,-2.589914,0.280021,0.3262534,-2.686588
-0.1364965,-0.3175058,-2.553289,0.8324804,0.64492,-2.607319,-0.1313299,-0.009343431,-2.566497,0.5690306,0.444227,-2.6313,-0.06422063,0.2994034,-2.589914,0.280021,0.3262534,-2.686588
-0.1381946,-0.3159369,-2.528859,0.7945307,0.6973089,-2.531174,-0.1313552,-0.009355226,-2.566515,0.5548344,0.4752492,-2.594748,-0.06683441,0.3003408,-2.595701,0.2797275,0.3259003,-2.685256
-0.1381946,-0.3159369,-2.528859,0.7945307,0.6973089,-2.531174,-0.1313552,-0.009355226,-2.566515,0.5548344,0.4752492,-2.594748,-0.06683441,0.3003408,-2.595701,0.2797275,0.3259003,-2.685256
-0.1353323,-0.313894,-2.508988,0.7168095,0.7115204,-2.454227,-0.1314015,-0.009377479,-2.566534,0.524339,0.4877799,-2.570634,-0.06960806,0.3012738,-2.601929,0.2793149,0.3257082,-2.683851
-0.1353323,-0.313894,-2.508988,0.7168095,0.7115204,-2.454227,-0.1314015,-0.009377479,-2.566534,0.524339,0.4877799,-2.570634,-0.06960806,0.3012738,-2.601929,0.2793149,0.3257082,-2.683851
-0.1310772,-0.3082798,-2.491354,0.648142,0.7172806,-2.382082,-0.1314973,-0.009336163,-2.566504,0.4915773,0.4972331,-2.543486,-0.0717474,0.3020207,-2.608449,0.2789204,0.3251577,-2.681531
-0.1310772,-0.3082798,-2.491354,0.648142,0.7172806,-2.382082,-0.1314973,-0.009336163,-2.566504,0.4915773,0.4972331,-2.543486,-0.0717474,0.3020207,-2.608449,0.2789204,0.3251577,-2.681531
-0.1310772,-0.3082798,-2.491354,0.648142,0.7172806,-2.382082,-0.1314973,-0.009336163,-2.566504,0.4915773,0.4972331,-2.543486,-0.0717474,0.3020207,-2.608449,0.2789204,0.3251577,-2.681531
-0.1310772,-0.3082798,-2.491354,0.648142,0.7172806,-2.382082,-0.1314973,-0.009336163,-2.566504,0.4915773,0.4972331,-2.543486,-0.0717474,0.3020207,-2.608449,0.2789204,0.3251577,-2.681531
-0.1178506,-0.2997766,-2.467564,0.5249268,0.6938108,-2.248796,-0.1314762,-0.009268912,-2.566431,0.4322853,0.4998729,-2.486053,-0.07453799,0.3039044,-2.620653,0.2783476,0.3244617,-2.678701
-0.1178506,-0.2997766,-2.467564,0.5249268,0.6938108,-2.248796,-0.1314762,-0.009268912,-2.566431,0.4322853,0.4998729,-2.486053,-0.07453799,0.3039044,-2.620653,0.2783476,0.3244617,-2.678701
-0.1094499,-0.2948059,-2.456244,0.4661181,0.6714442,-2.19615,-0.1312576,-0.009087728,-2.566261,0.3971925,0.4927707,-2.453437,-0.07660554,0.3055449,-2.630694,0.2776724,0.3238075,-2.675622
-0.1094499,-0.2948059,-2.456244,0.4661181,0.6714442,-2.19615,-0.1312576,-0.009087728,-2.566261,0.3971925,0.4927707,-2.453437,-0.07660554,0.3055449,-2.630694,0.2776724,0.3238075,-2.675622
-0.1007593,-0.2899437,-2.447523,0.4147518,0.6399094,-2.149431,-0.1310626,-0.008898322,-2.566189,0.3646654,0.4772098,-2.421316,-0.07856699,0.30713,-2.63908,0.2768608,0.3229122,-2.673066
-0.1007593,-0.2899437,-2.447523,0.4147518,0.6399094,-2.149431,-0.1310626,-0.008898322,-2.566189,0.3646654,0.4772098,-2.421316,-0.07856699,0.30713,-2.63908,0.2768608,0.3229122,-2.673066
