Hand_L, , ,Hand_R, , ,Shoulder_L, , ,Shoulder_R, , 
-0.1622636,0.2808199,-2.019959,0.06134744,0.1416088,-2.037555,-0.2058846,0.3108497,-2.587851,0.06208045,0.3079226,-2.576918
-0.1065548,0.2239252,-2.163531,0.07166651,0.1871877,-2.116015,-0.2031225,0.3040325,-2.581239,0.06061722,0.3045573,-2.593431
-0.1065548,0.2239252,-2.163531,0.07166651,0.1871877,-2.116015,-0.2031225,0.3040325,-2.581239,0.06061722,0.3045573,-2.593431
-0.0983775,0.2244627,-2.180551,-0.009801398,0.267434,-2.237477,-0.1998677,0.295491,-2.584791,0.0608422,0.2936076,-2.594255
-0.0983775,0.2244627,-2.180551,-0.009801398,0.267434,-2.237477,-0.1998677,0.295491,-2.584791,0.0608422,0.2936076,-2.594255
-0.0983775,0.2244627,-2.180551,-0.009801398,0.267434,-2.237477,-0.1998677,0.295491,-2.584791,0.0608422,0.2936076,-2.594255
-0.1588081,0.165939,-2.054816,-0.02037412,0.2833748,-2.253267,-0.1996135,0.2940252,-2.581969,0.06022182,0.2902353,-2.57768
-0.1588081,0.165939,-2.054816,-0.02037412,0.2833748,-2.253267,-0.1996135,0.2940252,-2.581969,0.06022182,0.2902353,-2.57768
-0.1588081,0.165939,-2.054816,-0.02037412,0.2833748,-2.253267,-0.1996135,0.2940252,-2.581969,0.06022182,0.2902353,-2.57768
-0.1588081,0.165939,-2.054816,-0.02037412,0.2833748,-2.253267,-0.1996135,0.2940252,-2.581969,0.06022182,0.2902353,-2.57768
-0.1665046,0.0913206,-2.05798,0.05587186,0.3613246,-2.043446,-0.199308,0.3050585,-2.589485,0.06778399,0.2988278,-2.5834
-0.1665046,0.0913206,-2.05798,0.05587186,0.3613246,-2.043446,-0.199308,0.3050585,-2.589485,0.06778399,0.2988278,-2.5834
-0.1629361,0.06279151,-2.077692,0.06299116,0.4031702,-2.038126,-0.1974488,0.3105571,-2.595111,0.07193852,0.3029149,-2.584172
-0.1629361,0.06279151,-2.077692,0.06299116,0.4031702,-2.038126,-0.1974488,0.3105571,-2.595111,0.07193852,0.3029149,-2.584172
-0.1616395,0.04429827,-2.093266,0.05556804,0.4169405,-2.046164,-0.1958779,0.3191738,-2.599697,0.07535222,0.3123591,-2.596753
-0.1616395,0.04429827,-2.093266,0.05556804,0.4169405,-2.046164,-0.1958779,0.3191738,-2.599697,0.07535222,0.3123591,-2.596753
-0.1616395,0.04429827,-2.093266,0.05556804,0.4169405,-2.046164,-0.1958779,0.3191738,-2.599697,0.07535222,0.3123591,-2.596753
-0.1616395,0.04429827,-2.093266,0.05556804,0.4169405,-2.046164,-0.1958779,0.3191738,-2.599697,0.07535222,0.3123591,-2.596753
-0.1606679,0.02051602,-2.10798,0.07992932,0.4672238,-2.031367,-0.1968434,0.3215359,-2.587799,0.07631095,0.3179247,-2.604988
-0.1606679,0.02051602,-2.10798,0.07992932,0.4672238,-2.031367,-0.1968434,0.3215359,-2.587799,0.07631095,0.3179247,-2.604988
-0.1609233,0.01359227,-2.117716,0.05679435,0.4628751,-2.067503,-0.198268,0.31826,-2.57636,0.07414419,0.3161628,-2.59953
-0.1609233,0.01359227,-2.117716,0.05679435,0.4628751,-2.067503,-0.198268,0.31826,-2.57636,0.07414419,0.3161628,-2.59953
-0.1621843,0.01078068,-2.124091,0.05600097,0.459416,-2.080114,-0.2037945,0.3122986,-2.571513,0.07197058,0.3113263,-2.594425
-0.1621843,0.01078068,-2.124091,0.05600097,0.459416,-2.080114,-0.2037945,0.3122986,-2.571513,0.07197058,0.3113263,-2.594425
-0.1621843,0.01078068,-2.124091,0.05600097,0.459416,-2.080114,-0.2037945,0.3122986,-2.571513,0.07197058,0.3113263,-2.594425
-0.1621843,0.01078068,-2.124091,0.05600097,0.459416,-2.080114,-0.2037945,0.3122986,-2.571513,0.07197058,0.3113263,-2.594425
-0.165284,0.01106369,-2.120673,0.05484403,0.4692996,-2.056082,-0.2083428,0.3073626,-2.568514,0.07140167,0.3076934,-2.5899
-0.165284,0.01106369,-2.120673,0.05484403,0.4692996,-2.056082,-0.2083428,0.3073626,-2.568514,0.07140167,0.3076934,-2.5899
-0.1673761,0.01839475,-2.127874,0.05086398,0.4734582,-2.035659,-0.2106575,0.3074771,-2.569833,0.07326776,0.3047175,-2.583574
-0.1673761,0.01839475,-2.127874,0.05086398,0.4734582,-2.035659,-0.2106575,0.3074771,-2.569833,0.07326776,0.3047175,-2.583574
