Hand_L, , ,Hand_R, , ,Shoulder_L, , ,Shoulder_R, , 
-0.1898728,0.428884,-2.019166,0.0804772,-0.02172947,-2.12113,-0.2157672,0.3010003,-2.583386,0.06000565,0.3014992,-2.566353
-0.1898728,0.428884,-2.019166,0.0804772,-0.02172947,-2.12113,-0.2157672,0.3010003,-2.583386,0.06000565,0.3014992,-2.566353
-0.1898728,0.428884,-2.019166,0.0804772,-0.02172947,-2.12113,-0.2157672,0.3010003,-2.583386,0.06000565,0.3014992,-2.566353
-0.1898728,0.428884,-2.019166,0.0804772,-0.02172947,-2.12113,-0.2157672,0.3010003,-2.583386,0.06000565,0.3014992,-2.566353
-0.1848237,0.3719898,-2.02774,0.08092193,-0.007981641,-2.139294,-0.2099789,0.3111278,-2.589585,0.06214555,0.3085783,-2.562727
-0.1848237,0.3719898,-2.02774,0.08092193,-0.007981641,-2.139294,-0.2099789,0.3111278,-2.589585,0.06214555,0.3085783,-2.562727
-0.1974136,0.3340653,-2.054088,0.08524543,0.09181201,-2.076311,-0.2016171,0.3149608,-2.623075,0.0642202,0.3079793,-2.569314
-0.1974136,0.3340653,-2.054088,0.08524543,0.09181201,-2.076311,-0.2016171,0.3149608,-2.623075,0.0642202,0.3079793,-2.569314
-0.1974136,0.3340653,-2.054088,0.08524543,0.09181201,-2.076311,-0.2016171,0.3149608,-2.623075,0.0642202,0.3079793,-2.569314
-0.1974136,0.3340653,-2.054088,0.08524543,0.09181201,-2.076311,-0.2016171,0.3149608,-2.623075,0.0642202,0.3079793,-2.569314
-0.1816285,0.3091619,-2.031525,0.0832625,0.1497333,-2.146159,-0.2084703,0.309072,-2.636621,0.0623487,0.3028229,-2.572604
-0.1816285,0.3091619,-2.031525,0.0832625,0.1497333,-2.146159,-0.2084703,0.309072,-2.636621,0.0623487,0.3028229,-2.572604
-0.1816285,0.3091619,-2.031525,0.0832625,0.1497333,-2.146159,-0.2084703,0.309072,-2.636621,0.0623487,0.3028229,-2.572604
-0.1816285,0.3091619,-2.031525,0.0832625,0.1497333,-2.146159,-0.2084703,0.309072,-2.636621,0.0623487,0.3028229,-2.572604
-0.149881,0.2920287,-2.160663,0.05642937,0.2631004,-2.170431,-0.2051764,0.289334,-2.63089,0.05706385,0.2817679,-2.587732
-0.149881,0.2920287,-2.160663,0.05642937,0.2631004,-2.170431,-0.2051764,0.289334,-2.63089,0.05706385,0.2817679,-2.587732
-0.1328283,0.2855756,-2.181132,0.07802133,0.2847484,-2.106435,-0.191145,0.2941112,-2.62725,0.07421419,0.2812312,-2.600456
-0.1328283,0.2855756,-2.181132,0.07802133,0.2847484,-2.106435,-0.191145,0.2941112,-2.62725,0.07421419,0.2812312,-2.600456
-0.1229828,0.2875773,-2.186162,0.07807271,0.312124,-2.073863,-0.1876601,0.2974268,-2.622809,0.08296064,0.2844132,-2.608559
-0.1229828,0.2875773,-2.186162,0.07807271,0.312124,-2.073863,-0.1876601,0.2974268,-2.622809,0.08296064,0.2844132,-2.608559
-0.1192079,0.2713014,-2.188091,0.1101721,0.3327135,-2.128228,-0.1865051,0.3029352,-2.619086,0.08581323,0.2900665,-2.608546
-0.1192079,0.2713014,-2.188091,0.1101721,0.3327135,-2.128228,-0.1865051,0.3029352,-2.619086,0.08581323,0.2900665,-2.608546
-0.1192079,0.2713014,-2.188091,0.1101721,0.3327135,-2.128228,-0.1865051,0.3029352,-2.619086,0.08581323,0.2900665,-2.608546
-0.1192079,0.2713014,-2.188091,0.1101721,0.3327135,-2.128228,-0.1865051,0.3029352,-2.619086,0.08581323,0.2900665,-2.608546
-0.1162859,0.2483094,-2.184322,0.08083835,0.3705224,-2.099635,-0.1861026,0.3022819,-2.612115,0.08819823,0.2928356,-2.611826
-0.1162859,0.2483094,-2.184322,0.08083835,0.3705224,-2.099635,-0.1861026,0.3022819,-2.612115,0.08819823,0.2928356,-2.611826
-0.1616041,0.05963786,-2.13179,0.06608935,0.3554079,-2.150633,-0.1884516,0.313704,-2.594844,0.08957806,0.3039206,-2.605895
-0.1616041,0.05963786,-2.13179,0.06608935,0.3554079,-2.150633,-0.1884516,0.313704,-2.594844,0.08957806,0.3039206,-2.605895
-0.163511,0.01896796,-2.133178,0.07129329,0.4387426,-2.089676,-0.1944633,0.3129698,-2.579772,0.08793047,0.3040102,-2.596948
-0.163511,0.01896796,-2.133178,0.07129329,0.4387426,-2.089676,-0.1944633,0.3129698,-2.579772,0.08793047,0.3040102,-2.596948
-0.163511,0.01896796,-2.133178,0.07129329,0.4387426,-2.089676,-0.1944633,0.3129698,-2.579772,0.08793047,0.3040102,-2.596948
-0.163511,0.01896796,-2.133178,0.07129329,0.4387426,-2.089676,-0.1944633,0.3129698,-2.579772,0.08793047,0.3040102,-2.596948
-0.1616747,-0.0001796429,-2.136931,0.07649955,0.4497955,-2.101533,-0.1964696,0.3148408,-2.575771,0.08728345,0.3064416,-2.595367
