Hand_L, , ,Hand_R, , ,Shoulder_L, , ,Shoulder_R, , 
-0.1487945,0.3523656,-2.103153,0.08491101,0.0009991856,-2.134258,-0.2102472,0.3117066,-2.610928,0.0609327,0.3019812,-2.560524
-0.1487945,0.3523656,-2.103153,0.08491101,0.0009991856,-2.134258,-0.2102472,0.3117066,-2.610928,0.0609327,0.3019812,-2.560524
-0.1487945,0.3523656,-2.103153,0.08491101,0.0009991856,-2.134258,-0.2102472,0.3117066,-2.610928,0.0609327,0.3019812,-2.560524
-0.1487945,0.3523656,-2.103153,0.08491101,0.0009991856,-2.134258,-0.2102472,0.3117066,-2.610928,0.0609327,0.3019812,-2.560524
-0.1775147,0.3730592,-2.049639,0.08331488,-0.007044173,-2.183343,-0.2080513,0.3108283,-2.613274,0.06211991,0.3009784,-2.563251
-0.1775147,0.3730592,-2.049639,0.08331488,-0.007044173,-2.183343,-0.2080513,0.3108283,-2.613274,0.06211991,0.3009784,-2.563251
-0.1829904,0.3484199,-2.047717,0.07644965,0.02765904,-2.183103,-0.2063966,0.3118992,-2.61487,0.06326973,0.3023851,-2.564767
-0.1829904,0.3484199,-2.047717,0.07644965,0.02765904,-2.183103,-0.2063966,0.3118992,-2.61487,0.06326973,0.3023851,-2.564767
-0.1507051,0.3130583,-2.143187,0.08168881,0.1320893,-2.164887,-0.2067605,0.3106506,-2.618303,0.06383836,0.3017974,-2.567528
-0.1507051,0.3130583,-2.143187,0.08168881,0.1320893,-2.164887,-0.2067605,0.3106506,-2.618303,0.06383836,0.3017974,-2.567528
-0.1507051,0.3130583,-2.143187,0.08168881,0.1320893,-2.164887,-0.2067605,0.3106506,-2.618303,0.06383836,0.3017974,-2.567528
-0.1507051,0.3130583,-2.143187,0.08168881,0.1320893,-2.164887,-0.2067605,0.3106506,-2.618303,0.06383836,0.3017974,-2.567528
-0.1395942,0.3133276,-2.153773,0.06614573,0.185216,-2.045483,-0.2041834,0.2986094,-2.629252,0.06137486,0.2901003,-2.573144
-0.1395942,0.3133276,-2.153773,0.06614573,0.185216,-2.045483,-0.2041834,0.2986094,-2.629252,0.06137486,0.2901003,-2.573144
-0.1395942,0.3133276,-2.153773,0.06614573,0.185216,-2.045483,-0.2041834,0.2986094,-2.629252,0.06137486,0.2901003,-2.573144
-0.1395942,0.3133276,-2.153773,0.06614573,0.185216,-2.045483,-0.2041834,0.2986094,-2.629252,0.06137486,0.2901003,-2.573144
-0.125173,0.3105322,-2.172458,-0.02935919,0.2835839,-2.289237,-0.203761,0.2988271,-2.62926,0.06320728,0.2901344,-2.577147
-0.125173,0.3105322,-2.172458,-0.02935919,0.2835839,-2.289237,-0.203761,0.2988271,-2.62926,0.06320728,0.2901344,-2.577147
-0.1138495,0.3123238,-2.181512,-0.05451866,0.2745989,-2.324712,-0.2013142,0.3049666,-2.629699,0.07324681,0.295209,-2.594612
-0.1138495,0.3123238,-2.181512,-0.05451866,0.2745989,-2.324712,-0.2013142,0.3049666,-2.629699,0.07324681,0.295209,-2.594612
-0.1075872,0.2999907,-2.18518,-0.05343861,0.2766611,-2.316555,-0.1999249,0.3058711,-2.627035,0.07277365,0.2944978,-2.597106
-0.1075872,0.2999907,-2.18518,-0.05343861,0.2766611,-2.316555,-0.1999249,0.3058711,-2.627035,0.07277365,0.2944978,-2.597106
-0.1071698,0.2832443,-2.184644,0.01002702,0.361852,-2.264541,-0.1912297,0.3069812,-2.622376,0.07957943,0.2933529,-2.601861
-0.1071698,0.2832443,-2.184644,0.01002702,0.361852,-2.264541,-0.1912297,0.3069812,-2.622376,0.07957943,0.2933529,-2.601861
-0.1071698,0.2832443,-2.184644,0.01002702,0.361852,-2.264541,-0.1912297,0.3069812,-2.622376,0.07957943,0.2933529,-2.601861
-0.1071698,0.2832443,-2.184644,0.01002702,0.361852,-2.264541,-0.1912297,0.3069812,-2.622376,0.07957943,0.2933529,-2.601861
-0.1071698,0.2832443,-2.184644,0.01002702,0.361852,-2.264541,-0.1912297,0.3069812,-2.622376,0.07957943,0.2933529,-2.601861
-0.1356755,0.08812536,-2.124949,0.06526206,0.3850346,-2.137018,-0.1895043,0.3096068,-2.620629,0.08388546,0.2946963,-2.602681
-0.1356755,0.08812536,-2.124949,0.06526206,0.3850346,-2.137018,-0.1895043,0.3096068,-2.620629,0.08388546,0.2946963,-2.602681
