Hand_L, , ,Hand_R, , ,Shoulder_L, , ,Shoulder_R, , 
-0.1643088,0.2255005,-2.014307,0.08204149,0.1996016,-2.098022,-0.1940053,0.3057394,-2.59086,0.05867623,0.3008195,-2.591995
-0.1643088,0.2255005,-2.014307,0.08204149,0.1996016,-2.098022,-0.1940053,0.3057394,-2.59086,0.05867623,0.3008195,-2.591995
-0.1634181,0.1882641,-2.038067,0.04899665,0.2624857,-2.015238,-0.1957852,0.3029062,-2.589934,0.05715944,0.2989147,-2.587671
-0.1634181,0.1882641,-2.038067,0.04899665,0.2624857,-2.015238,-0.1957852,0.3029062,-2.589934,0.05715944,0.2989147,-2.587671
-0.1655547,0.155861,-2.050271,0.05357192,0.3005595,-2.012041,-0.1941708,0.297931,-2.596716,0.0563321,0.2929547,-2.582942
-0.1655547,0.155861,-2.050271,0.05357192,0.3005595,-2.012041,-0.1941708,0.297931,-2.596716,0.0563321,0.2929547,-2.582942
-0.1591504,0.1145662,-2.070562,0.05433994,0.3414575,-2.015284,-0.1988414,0.3070219,-2.600242,0.05986976,0.3044709,-2.592413
-0.1591504,0.1145662,-2.070562,0.05433994,0.3414575,-2.015284,-0.1988414,0.3070219,-2.600242,0.05986976,0.3044709,-2.592413
-0.1591504,0.1145662,-2.070562,0.05433994,0.3414575,-2.015284,-0.1988414,0.3070219,-2.600242,0.05986976,0.3044709,-2.592413
-0.1545277,0.07188052,-2.085398,0.05296778,0.3745075,-2.018116,-0.2020886,0.3159771,-2.610662,0.06344324,0.3124376,-2.594182
-0.1545277,0.07188052,-2.085398,0.05296778,0.3745075,-2.018116,-0.2020886,0.3159771,-2.610662,0.06344324,0.3124376,-2.594182
-0.1545277,0.07188052,-2.085398,0.05296778,0.3745075,-2.018116,-0.2020886,0.3159771,-2.610662,0.06344324,0.3124376,-2.594182
-0.1545277,0.07188052,-2.085398,0.05296778,0.3745075,-2.018116,-0.2020886,0.3159771,-2.610662,0.06344324,0.3124376,-2.594182
-0.1478927,0.0192,-2.117114,0.0521773,0.4260778,-2.03293,-0.2038624,0.3278241,-2.617002,0.06895857,0.3220186,-2.58763
-0.1478927,0.0192,-2.117114,0.0521773,0.4260778,-2.03293,-0.2038624,0.3278241,-2.617002,0.06895857,0.3220186,-2.58763
-0.1452281,-0.003974433,-2.130843,0.05434309,0.4445206,-2.04021,-0.203395,0.3237937,-2.613044,0.06938136,0.3178571,-2.586953
-0.1452281,-0.003974433,-2.130843,0.05434309,0.4445206,-2.04021,-0.203395,0.3237937,-2.613044,0.06938136,0.3178571,-2.586953
-0.141227,-0.01809297,-2.132252,0.05568855,0.4607075,-2.033544,-0.2051247,0.320919,-2.599461,0.07194392,0.3163029,-2.589571
-0.141227,-0.01809297,-2.132252,0.05568855,0.4607075,-2.033544,-0.2051247,0.320919,-2.599461,0.07194392,0.3163029,-2.589571
-0.141227,-0.01809297,-2.132252,0.05568855,0.4607075,-2.033544,-0.2051247,0.320919,-2.599461,0.07194392,0.3163029,-2.589571
-0.141227,-0.01809297,-2.132252,0.05568855,0.4607075,-2.033544,-0.2051247,0.320919,-2.599461,0.07194392,0.3163029,-2.589571
-0.1458316,-0.02507045,-2.146169,0.05407575,0.4791576,-2.035697,-0.2049013,0.3206323,-2.595047,0.07310987,0.3170584,-2.59072
-0.1458316,-0.02507045,-2.146169,0.05407575,0.4791576,-2.035697,-0.2049013,0.3206323,-2.595047,0.07310987,0.3170584,-2.59072
-0.1421174,-0.03526286,-2.138163,0.05979546,0.4862379,-2.047779,-0.2046341,0.3212278,-2.591538,0.07450958,0.3204582,-2.591752
-0.1421174,-0.03526286,-2.138163,0.05979546,0.4862379,-2.047779,-0.2046341,0.3212278,-2.591538,0.07450958,0.3204582,-2.591752
