Hand_L, , ,Hand_R, , ,Shoulder_L, , ,Shoulder_R, , 
-0.170603,0.1930283,-2.007628,0.03912064,0.2134617,-2.009458,-0.2038211,0.314604,-2.602928,0.0531597,0.3118081,-2.577074
-0.1770746,0.1483994,-2.020882,0.01515219,0.2698351,-1.996571,-0.2007128,0.312314,-2.602236,0.05323379,0.3081273,-2.576514
-0.1770746,0.1483994,-2.020882,0.01515219,0.2698351,-1.996571,-0.2007128,0.312314,-2.602236,0.05323379,0.3081273,-2.576514
-0.1678146,0.1121897,-2.061184,0.02024023,0.3007085,-2.000141,-0.1993198,0.3156303,-2.606629,0.0620847,0.3074403,-2.584231
-0.1678146,0.1121897,-2.061184,0.02024023,0.3007085,-2.000141,-0.1993198,0.3156303,-2.606629,0.0620847,0.3074403,-2.584231
-0.1678146,0.1121897,-2.061184,0.02024023,0.3007085,-2.000141,-0.1993198,0.3156303,-2.606629,0.0620847,0.3074403,-2.584231
-0.1678146,0.1121897,-2.061184,0.02024023,0.3007085,-2.000141,-0.1993198,0.3156303,-2.606629,0.0620847,0.3074403,-2.584231
-0.1705109,0.05098594,-2.104882,0.01781446,0.3578207,-2.029343,-0.2009973,0.3200745,-2.606608,0.07190856,0.3126681,-2.60464
-0.1705109,0.05098594,-2.104882,0.01781446,0.3578207,-2.029343,-0.2009973,0.3200745,-2.606608,0.07190856,0.3126681,-2.60464
-0.1710506,0.02430537,-2.13546,0.01667841,0.3933369,-2.018601,-0.2021027,0.3220864,-2.605549,0.07130361,0.3140592,-2.604431
-0.1710506,0.02430537,-2.13546,0.01667841,0.3933369,-2.018601,-0.2021027,0.3220864,-2.605549,0.07130361,0.3140592,-2.604431
-0.1698727,0.0002060981,-2.151823,0.02090281,0.4324142,-1.991113,-0.2086387,0.3201324,-2.594869,0.07062677,0.3141809,-2.601071
-0.1698727,0.0002060981,-2.151823,0.02090281,0.4324142,-1.991113,-0.2086387,0.3201324,-2.594869,0.07062677,0.3141809,-2.601071
-0.1679201,-0.01960924,-2.152867,0.004927999,0.3881963,-2.063483,-0.206976,0.3196313,-2.596457,0.0682997,0.3132607,-2.600751
-0.1679201,-0.01960924,-2.152867,0.004927999,0.3881963,-2.063483,-0.206976,0.3196313,-2.596457,0.0682997,0.3132607,-2.600751
-0.1744921,-0.01498812,-2.172951,0.01983274,0.434543,-2.04562,-0.2111376,0.3192107,-2.590743,0.0687632,0.3143429,-2.603967
-0.1744921,-0.01498812,-2.172951,0.01983274,0.434543,-2.04562,-0.2111376,0.3192107,-2.590743,0.0687632,0.3143429,-2.603967
-0.1722683,-0.01862184,-2.174222,0.02752867,0.4528502,-2.05085,-0.2138174,0.3166889,-2.584095,0.06654461,0.3139971,-2.602953
-0.1722683,-0.01862184,-2.174222,0.02752867,0.4528502,-2.05085,-0.2138174,0.3166889,-2.584095,0.06654461,0.3139971,-2.602953
-0.1689204,-0.02168595,-2.163969,0.02562308,0.4561796,-2.044403,-0.2154099,0.3147739,-2.580315,0.06508914,0.3139063,-2.602534
-0.1689204,-0.02168595,-2.163969,0.02562308,0.4561796,-2.044403,-0.2154099,0.3147739,-2.580315,0.06508914,0.3139063,-2.602534
-0.1689204,-0.02168595,-2.163969,0.02562308,0.4561796,-2.044403,-0.2154099,0.3147739,-2.580315,0.06508914,0.3139063,-2.602534
-0.1689204,-0.02168595,-2.163969,0.02562308,0.4561796,-2.044403,-0.2154099,0.3147739,-2.580315,0.06508914,0.3139063,-2.602534
-0.1682163,-0.01850252,-2.147102,0.03362533,0.4504648,-2.055655,-0.216451,0.3131492,-2.577702,0.0640075,0.3136807,-2.602138
-0.1682163,-0.01850252,-2.147102,0.03362533,0.4504648,-2.055655,-0.216451,0.3131492,-2.577702,0.0640075,0.3136807,-2.602138
-0.1688548,-0.005285465,-2.150722,0.03407115,0.445487,-2.056618,-0.2129121,0.3147314,-2.579623,0.06340615,0.3149843,-2.60319
-0.1688548,-0.005285465,-2.150722,0.03407115,0.445487,-2.056618,-0.2129121,0.3147314,-2.579623,0.06340615,0.3149843,-2.60319
-0.1700813,0.002338933,-2.145765,0.03609285,0.4454774,-2.063849,-0.2125508,0.3134638,-2.57485,0.0628946,0.315724,-2.607594
