Hand_R, , ,Elbow_R, , ,Body, , 
0.3836199,-0.4557945,-1.721721,0.2466985,-0.2873504,-1.908177,-0.08920728,-0.2619551,-2.072785
0.3836199,-0.4557945,-1.721721,0.2466985,-0.2873504,-1.908177,-0.08920728,-0.2619551,-2.072785
0.3836199,-0.4557945,-1.721721,0.2466985,-0.2873504,-1.908177,-0.08920728,-0.2619551,-2.072785
0.3172299,-0.4947431,-1.713089,0.2190664,-0.307349,-1.909576,-0.0862056,-0.2618559,-2.07336
0.3172299,-0.4947431,-1.713089,0.2190664,-0.307349,-1.909576,-0.0862056,-0.2618559,-2.07336
0.3172299,-0.4947431,-1.713089,0.2190664,-0.307349,-1.909576,-0.0862056,-0.2618559,-2.07336
0.3172299,-0.4947431,-1.713089,0.2190664,-0.307349,-1.909576,-0.0862056,-0.2618559,-2.07336
0.2167764,-0.5156945,-1.688487,0.1703269,-0.3231408,-1.897917,-0.08687256,-0.261669,-2.072359
0.2167764,-0.5156945,-1.688487,0.1703269,-0.3231408,-1.897917,-0.08687256,-0.261669,-2.072359
0.2167764,-0.5156945,-1.688487,0.1703269,-0.3231408,-1.897917,-0.08687256,-0.261669,-2.072359
0.2167764,-0.5156945,-1.688487,0.1703269,-0.3231408,-1.897917,-0.08687256,-0.261669,-2.072359
0.1136756,-0.491322,-1.647012,0.1229804,-0.3142743,-1.87439,-0.08836697,-0.2585526,-2.072302
0.1136756,-0.491322,-1.647012,0.1229804,-0.3142743,-1.87439,-0.08836697,-0.2585526,-2.072302
0.05356846,-0.4582203,-1.617086,0.1041385,-0.3060884,-1.860092,-0.0851851,-0.2601532,-2.069699
0.05356846,-0.4582203,-1.617086,0.1041385,-0.3060884,-1.860092,-0.0851851,-0.2601532,-2.069699
0.05356846,-0.4582203,-1.617086,0.1041385,-0.3060884,-1.860092,-0.0851851,-0.2601532,-2.069699
0.05356846,-0.4582203,-1.617086,0.1041385,-0.3060884,-1.860092,-0.0851851,-0.2601532,-2.069699
-0.0156882,-0.3897394,-1.588757,0.0739193,-0.2761786,-1.837076,-0.08215458,-0.2583446,-2.06651
-0.0156882,-0.3897394,-1.588757,0.0739193,-0.2761786,-1.837076,-0.08215458,-0.2583446,-2.06651
-0.05843948,-0.3364651,-1.568641,0.05132065,-0.2463663,-1.817388,-0.08422933,-0.2572212,-2.063402
-0.05843948,-0.3364651,-1.568641,0.05132065,-0.2463663,-1.817388,-0.08422933,-0.2572212,-2.063402
-0.05843948,-0.3364651,-1.568641,0.05132065,-0.2463663,-1.817388,-0.08422933,-0.2572212,-2.063402
-0.05843948,-0.3364651,-1.568641,0.05132065,-0.2463663,-1.817388,-0.08422933,-0.2572212,-2.063402
-0.1222186,-0.2516289,-1.56319,0.03076738,-0.2037069,-1.794028,-0.08657509,-0.2576589,-2.06355
-0.1222186,-0.2516289,-1.56319,0.03076738,-0.2037069,-1.794028,-0.08657509,-0.2576589,-2.06355
-0.1222186,-0.2516289,-1.56319,0.03076738,-0.2037069,-1.794028,-0.08657509,-0.2576589,-2.06355
-0.1222186,-0.2516289,-1.56319,0.03076738,-0.2037069,-1.794028,-0.08657509,-0.2576589,-2.06355
-0.1537362,-0.1476153,-1.560326,0.01629644,-0.1506031,-1.777177,-0.08744343,-0.2606277,-2.066335
-0.1537362,-0.1476153,-1.560326,0.01629644,-0.1506031,-1.777177,-0.08744343,-0.2606277,-2.066335
-0.165002,-0.06932234,-1.551174,0.007243811,-0.1114268,-1.763923,-0.08769377,-0.261866,-2.071937
-0.165002,-0.06932234,-1.551174,0.007243811,-0.1114268,-1.763923,-0.08769377,-0.261866,-2.071937
-0.165002,-0.06932234,-1.551174,0.007243811,-0.1114268,-1.763923,-0.08769377,-0.261866,-2.071937
-0.1635981,0.02940312,-1.548504,0.006832093,-0.05508852,-1.751639,-0.0938152,-0.2580201,-2.070208
-0.1635981,0.02940312,-1.548504,0.006832093,-0.05508852,-1.751639,-0.0938152,-0.2580201,-2.070208
-0.1635981,0.02940312,-1.548504,0.006832093,-0.05508852,-1.751639,-0.0938152,-0.2580201,-2.070208
-0.1635981,0.02940312,-1.548504,0.006832093,-0.05508852,-1.751639,-0.0938152,-0.2580201,-2.070208
-0.1507668,0.09270991,-1.547375,0.01257683,-0.01407312,-1.748046,-0.09275101,-0.2541012,-2.06653
-0.1507668,0.09270991,-1.547375,0.01257683,-0.01407312,-1.748046,-0.09275101,-0.2541012,-2.06653
-0.1507668,0.09270991,-1.547375,0.01257683,-0.01407312,-1.748046,-0.09275101,-0.2541012,-2.06653
-0.1507668,0.09270991,-1.547375,0.01257683,-0.01407312,-1.748046,-0.09275101,-0.2541012,-2.06653
-0.1507668,0.09270991,-1.547375,0.01257683,-0.01407312,-1.748046,-0.09275101,-0.2541012,-2.06653
-0.1161766,0.1732687,-1.554325,0.02568719,0.02864081,-1.745794,-0.1000091,-0.246444,-2.073196
-0.1161766,0.1732687,-1.554325,0.02568719,0.02864081,-1.745794,-0.1000091,-0.246444,-2.073196
-0.0723348,0.2404307,-1.56585,0.04881889,0.06808572,-1.750826,-0.1054165,-0.2629829,-2.069742
-0.0723348,0.2404307,-1.56585,0.04881889,0.06808572,-1.750826,-0.1054165,-0.2629829,-2.069742
-0.0405942,0.2807291,-1.575239,0.06293786,0.08808203,-1.753898,-0.1017959,-0.2635637,-2.064054
-0.0405942,0.2807291,-1.575239,0.06293786,0.08808203,-1.753898,-0.1017959,-0.2635637,-2.064054
-0.0405942,0.2807291,-1.575239,0.06293786,0.08808203,-1.753898,-0.1017959,-0.2635637,-2.064054
-0.0405942,0.2807291,-1.575239,0.06293786,0.08808203,-1.753898,-0.1017959,-0.2635637,-2.064054
0.004084198,0.3194838,-1.589745,0.08659533,0.1075643,-1.762514,-0.09353776,-0.2653636,-2.063895
0.004084198,0.3194838,-1.589745,0.08659533,0.1075643,-1.762514,-0.09353776,-0.2653636,-2.063895
0.03483115,0.343308,-1.597669,0.1058226,0.121768,-1.768021,-0.09515464,-0.260057,-2.064657
0.03483115,0.343308,-1.597669,0.1058226,0.121768,-1.768021,-0.09515464,-0.260057,-2.064657
0.03483115,0.343308,-1.597669,0.1058226,0.121768,-1.768021,-0.09515464,-0.260057,-2.064657
0.03483115,0.343308,-1.597669,0.1058226,0.121768,-1.768021,-0.09515464,-0.260057,-2.064657
0.07666678,0.3640865,-1.607724,0.1233738,0.1321746,-1.774489,-0.09657673,-0.2590001,-2.067628
0.07666678,0.3640865,-1.607724,0.1233738,0.1321746,-1.774489,-0.09657673,-0.2590001,-2.067628
0.07666678,0.3640865,-1.607724,0.1233738,0.1321746,-1.774489,-0.09657673,-0.2590001,-2.067628
0.07666678,0.3640865,-1.607724,0.1233738,0.1321746,-1.774489,-0.09657673,-0.2590001,-2.067628
0.1181969,0.3775474,-1.622309,0.1404884,0.13584,-1.782782,-0.09131677,-0.2585531,-2.066705
0.1181969,0.3775474,-1.622309,0.1404884,0.13584,-1.782782,-0.09131677,-0.2585531,-2.066705
0.1394575,0.3771645,-1.62842,0.1539838,0.1381661,-1.788081,-0.08946301,-0.2597862,-2.067435
0.1394575,0.3771645,-1.62842,0.1539838,0.1381661,-1.788081,-0.08946301,-0.2597862,-2.067435
0.1394575,0.3771645,-1.62842,0.1539838,0.1381661,-1.788081,-0.08946301,-0.2597862,-2.067435
0.1394575,0.3771645,-1.62842,0.1539838,0.1381661,-1.788081,-0.08946301,-0.2597862,-2.067435
0.1654994,0.375357,-1.634556,0.1663401,0.1366965,-1.792399,-0.09026386,-0.2591405,-2.067675
0.1654994,0.375357,-1.634556,0.1663401,0.1366965,-1.792399,-0.09026386,-0.2591405,-2.067675
0.1654994,0.375357,-1.634556,0.1663401,0.1366965,-1.792399,-0.09026386,-0.2591405,-2.067675
0.1654994,0.375357,-1.634556,0.1663401,0.1366965,-1.792399,-0.09026386,-0.2591405,-2.067675
0.1833685,0.3739344,-1.639325,0.1720539,0.134749,-1.796469,-0.08599955,-0.2604176,-2.067477
0.1833685,0.3739344,-1.639325,0.1720539,0.134749,-1.796469,-0.08599955,-0.2604176,-2.067477
0.1971788,0.3758722,-1.642597,0.1785105,0.1362847,-1.799067,-0.08648336,-0.2580682,-2.06856
0.1971788,0.3758722,-1.642597,0.1785105,0.1362847,-1.799067,-0.08648336,-0.2580682,-2.06856
0.1971788,0.3758722,-1.642597,0.1785105,0.1362847,-1.799067,-0.08648336,-0.2580682,-2.06856
0.1971788,0.3758722,-1.642597,0.1785105,0.1362847,-1.799067,-0.08648336,-0.2580682,-2.06856
0.208119,0.3749883,-1.645857,0.1832773,0.1353993,-1.804058,-0.08634497,-0.259824,-2.068979
0.208119,0.3749883,-1.645857,0.1832773,0.1353993,-1.804058,-0.08634497,-0.259824,-2.068979
