Hand_R, , ,Elbow_R, , ,Body, , 
0.4959986,0.1343439,-1.685686,0.3171706,-0.01069634,-1.849561,-0.1048803,-0.2589197,-2.065531
0.4959986,0.1343439,-1.685686,0.3171706,-0.01069634,-1.849561,-0.1048803,-0.2589197,-2.065531
0.4959986,0.1343439,-1.685686,0.3171706,-0.01069634,-1.849561,-0.1048803,-0.2589197,-2.065531
0.4959986,0.1343439,-1.685686,0.3171706,-0.01069634,-1.849561,-0.1048803,-0.2589197,-2.065531
0.4959986,0.1343439,-1.685686,0.3171706,-0.01069634,-1.849561,-0.1048803,-0.2589197,-2.065531
0.5340387,0.01020345,-1.698712,0.32744,-0.06629469,-1.873376,-0.1032698,-0.2608008,-2.066316
0.5340387,0.01020345,-1.698712,0.32744,-0.06629469,-1.873376,-0.1032698,-0.2608008,-2.066316
0.5354202,-0.1317631,-1.707665,0.3245729,-0.1317193,-1.890664,-0.1044729,-0.2614608,-2.063816
0.5354202,-0.1317631,-1.707665,0.3245729,-0.1317193,-1.890664,-0.1044729,-0.2614608,-2.063816
0.5354202,-0.1317631,-1.707665,0.3245729,-0.1317193,-1.890664,-0.1044729,-0.2614608,-2.063816
0.5354202,-0.1317631,-1.707665,0.3245729,-0.1317193,-1.890664,-0.1044729,-0.2614608,-2.063816
0.51511,-0.2237671,-1.708892,0.316332,-0.1766349,-1.901933,-0.102123,-0.2607302,-2.065019
0.51511,-0.2237671,-1.708892,0.316332,-0.1766349,-1.901933,-0.102123,-0.2607302,-2.065019
0.4582864,-0.349067,-1.721998,0.2933062,-0.2295532,-1.911444,-0.1023643,-0.2618878,-2.065482
0.4582864,-0.349067,-1.721998,0.2933062,-0.2295532,-1.911444,-0.1023643,-0.2618878,-2.065482
0.4105546,-0.427414,-1.731499,0.2692138,-0.269326,-1.919847,-0.1014354,-0.2636309,-2.066126
0.4105546,-0.427414,-1.731499,0.2692138,-0.269326,-1.919847,-0.1014354,-0.2636309,-2.066126
0.4105546,-0.427414,-1.731499,0.2692138,-0.269326,-1.919847,-0.1014354,-0.2636309,-2.066126
0.4105546,-0.427414,-1.731499,0.2692138,-0.269326,-1.919847,-0.1014354,-0.2636309,-2.066126
0.3251079,-0.5070361,-1.740801,0.2282251,-0.3117439,-1.926519,-0.09930335,-0.2634759,-2.067865
0.3251079,-0.5070361,-1.740801,0.2282251,-0.3117439,-1.926519,-0.09930335,-0.2634759,-2.067865
0.3251079,-0.5070361,-1.740801,0.2282251,-0.3117439,-1.926519,-0.09930335,-0.2634759,-2.067865
0.3251079,-0.5070361,-1.740801,0.2282251,-0.3117439,-1.926519,-0.09930335,-0.2634759,-2.067865
0.2058284,-0.555619,-1.729978,0.1790373,-0.3440539,-1.927035,-0.09607701,-0.2616656,-2.068578
0.2058284,-0.555619,-1.729978,0.1790373,-0.3440539,-1.927035,-0.09607701,-0.2616656,-2.068578
0.1262458,-0.5568597,-1.720083,0.1438698,-0.3413051,-1.919991,-0.09338757,-0.2580698,-2.070185
0.1262458,-0.5568597,-1.720083,0.1438698,-0.3413051,-1.919991,-0.09338757,-0.2580698,-2.070185
0.1262458,-0.5568597,-1.720083,0.1438698,-0.3413051,-1.919991,-0.09338757,-0.2580698,-2.070185
0.1262458,-0.5568597,-1.720083,0.1438698,-0.3413051,-1.919991,-0.09338757,-0.2580698,-2.070185
0.02049075,-0.5154067,-1.694011,0.1042526,-0.3254957,-1.900762,-0.09171139,-0.2584049,-2.069534
0.02049075,-0.5154067,-1.694011,0.1042526,-0.3254957,-1.900762,-0.09171139,-0.2584049,-2.069534
0.02049075,-0.5154067,-1.694011,0.1042526,-0.3254957,-1.900762,-0.09171139,-0.2584049,-2.069534
-0.04336172,-0.4668456,-1.665544,0.07553621,-0.3042825,-1.878563,-0.0914859,-0.2573143,-2.066886
-0.04336172,-0.4668456,-1.665544,0.07553621,-0.3042825,-1.878563,-0.0914859,-0.2573143,-2.066886
-0.04336172,-0.4668456,-1.665544,0.07553621,-0.3042825,-1.878563,-0.0914859,-0.2573143,-2.066886
-0.04336172,-0.4668456,-1.665544,0.07553621,-0.3042825,-1.878563,-0.0914859,-0.2573143,-2.066886
-0.1112506,-0.3798349,-1.620894,0.04266208,-0.2717957,-1.841615,-0.09230095,-0.2617319,-2.060934
-0.1112506,-0.3798349,-1.620894,0.04266208,-0.2717957,-1.841615,-0.09230095,-0.2617319,-2.060934
-0.1112506,-0.3798349,-1.620894,0.04266208,-0.2717957,-1.841615,-0.09230095,-0.2617319,-2.060934
-0.1112506,-0.3798349,-1.620894,0.04266208,-0.2717957,-1.841615,-0.09230095,-0.2617319,-2.060934
-0.1620685,-0.2714417,-1.606959,0.02231713,-0.2167629,-1.816943,-0.09118504,-0.2614107,-2.064242
-0.1620685,-0.2714417,-1.606959,0.02231713,-0.2167629,-1.816943,-0.09118504,-0.2614107,-2.064242
-0.1809706,-0.1980332,-1.594356,0.01592682,-0.1795356,-1.798002,-0.09108824,-0.263145,-2.064111
-0.1809706,-0.1980332,-1.594356,0.01592682,-0.1795356,-1.798002,-0.09108824,-0.263145,-2.064111
-0.1809706,-0.1980332,-1.594356,0.01592682,-0.1795356,-1.798002,-0.09108824,-0.263145,-2.064111
-0.1809706,-0.1980332,-1.594356,0.01592682,-0.1795356,-1.798002,-0.09108824,-0.263145,-2.064111
-0.174135,-0.08663312,-1.568317,0.0108794,-0.1203417,-1.775639,-0.08911604,-0.2682797,-2.068091
-0.174135,-0.08663312,-1.568317,0.0108794,-0.1203417,-1.775639,-0.08911604,-0.2682797,-2.068091
-0.174135,-0.08663312,-1.568317,0.0108794,-0.1203417,-1.775639,-0.08911604,-0.2682797,-2.068091
-0.174135,-0.08663312,-1.568317,0.0108794,-0.1203417,-1.775639,-0.08911604,-0.2682797,-2.068091
-0.1470639,0.03148371,-1.548369,0.01649078,-0.05154838,-1.757684,-0.09289162,-0.2608344,-2.067755
-0.1470639,0.03148371,-1.548369,0.01649078,-0.05154838,-1.757684,-0.09289162,-0.2608344,-2.067755
-0.1191904,0.1065798,-1.542888,0.0240516,-0.01341562,-1.746868,-0.09386813,-0.25449,-2.067796
-0.1191904,0.1065798,-1.542888,0.0240516,-0.01341562,-1.746868,-0.09386813,-0.25449,-2.067796
-0.1191904,0.1065798,-1.542888,0.0240516,-0.01341562,-1.746868,-0.09386813,-0.25449,-2.067796
-0.1191904,0.1065798,-1.542888,0.0240516,-0.01341562,-1.746868,-0.09386813,-0.25449,-2.067796
-0.07753317,0.1866882,-1.554065,0.05222967,0.03424611,-1.747487,-0.092009,-0.272095,-2.071235
-0.07753317,0.1866882,-1.554065,0.05222967,0.03424611,-1.747487,-0.092009,-0.272095,-2.071235
-0.04110117,0.2407119,-1.561132,0.06763925,0.06354083,-1.74645,-0.08944364,-0.2934934,-2.065778
-0.04110117,0.2407119,-1.561132,0.06763925,0.06354083,-1.74645,-0.08944364,-0.2934934,-2.065778
-0.04110117,0.2407119,-1.561132,0.06763925,0.06354083,-1.74645,-0.08944364,-0.2934934,-2.065778
-0.04110117,0.2407119,-1.561132,0.06763925,0.06354083,-1.74645,-0.08944364,-0.2934934,-2.065778
0.01480582,0.2938771,-1.574257,0.0972172,0.09213263,-1.750342,-0.08524289,-0.3103736,-2.061011
0.01480582,0.2938771,-1.574257,0.0972172,0.09213263,-1.750342,-0.08524289,-0.3103736,-2.061011
0.07554106,0.3354758,-1.589511,0.1294358,0.1124382,-1.757226,-0.09037986,-0.2776369,-2.057945
0.07554106,0.3354758,-1.589511,0.1294358,0.1124382,-1.757226,-0.09037986,-0.2776369,-2.057945
0.07554106,0.3354758,-1.589511,0.1294358,0.1124382,-1.757226,-0.09037986,-0.2776369,-2.057945
0.07554106,0.3354758,-1.589511,0.1294358,0.1124382,-1.757226,-0.09037986,-0.2776369,-2.057945
0.1129521,0.3547626,-1.599763,0.1490054,0.1232339,-1.764299,-0.09104605,-0.2648306,-2.059658
0.1129521,0.3547626,-1.599763,0.1490054,0.1232339,-1.764299,-0.09104605,-0.2648306,-2.059658
0.1129521,0.3547626,-1.599763,0.1490054,0.1232339,-1.764299,-0.09104605,-0.2648306,-2.059658
0.1129521,0.3547626,-1.599763,0.1490054,0.1232339,-1.764299,-0.09104605,-0.2648306,-2.059658
0.1129521,0.3547626,-1.599763,0.1490054,0.1232339,-1.764299,-0.09104605,-0.2648306,-2.059658
0.1584356,0.3662054,-1.60904,0.1692558,0.128985,-1.772039,-0.08684289,-0.2620109,-2.057062
0.1584356,0.3662054,-1.60904,0.1692558,0.128985,-1.772039,-0.08684289,-0.2620109,-2.057062
0.1876789,0.3670103,-1.617589,0.1872309,0.1263198,-1.777857,-0.08464584,-0.262864,-2.056992
0.1876789,0.3670103,-1.617589,0.1872309,0.1263198,-1.777857,-0.08464584,-0.262864,-2.056992
0.1876789,0.3670103,-1.617589,0.1872309,0.1263198,-1.777857,-0.08464584,-0.262864,-2.056992
0.1876789,0.3670103,-1.617589,0.1872309,0.1263198,-1.777857,-0.08464584,-0.262864,-2.056992
0.213998,0.360595,-1.628108,0.1960033,0.1231978,-1.79223,-0.08396084,-0.2629781,-2.056245
0.213998,0.360595,-1.628108,0.1960033,0.1231978,-1.79223,-0.08396084,-0.2629781,-2.056245
0.213998,0.360595,-1.628108,0.1960033,0.1231978,-1.79223,-0.08396084,-0.2629781,-2.056245
0.213998,0.360595,-1.628108,0.1960033,0.1231978,-1.79223,-0.08396084,-0.2629781,-2.056245
0.2301749,0.3550303,-1.632568,0.2018742,0.121565,-1.795969,-0.08438049,-0.2634557,-2.054936
0.2301749,0.3550303,-1.632568,0.2018742,0.121565,-1.795969,-0.08438049,-0.2634557,-2.054936
0.2346852,0.3535473,-1.634313,0.2098849,0.1190002,-1.799628,-0.08217946,-0.2600049,-2.053821
0.2346852,0.3535473,-1.634313,0.2098849,0.1190002,-1.799628,-0.08217946,-0.2600049,-2.053821
0.2346852,0.3535473,-1.634313,0.2098849,0.1190002,-1.799628,-0.08217946,-0.2600049,-2.053821
0.2346852,0.3535473,-1.634313,0.2098849,0.1190002,-1.799628,-0.08217946,-0.2600049,-2.053821
0.2335312,0.3552783,-1.634724,0.2073447,0.1210544,-1.797848,-0.08181696,-0.2597269,-2.055174
0.2335312,0.3552783,-1.634724,0.2073447,0.1210544,-1.797848,-0.08181696,-0.2597269,-2.055174
0.2282447,0.353976,-1.634902,0.2049287,0.1224722,-1.798615,-0.08229383,-0.258107,-2.055359
0.2282447,0.353976,-1.634902,0.2049287,0.1224722,-1.798615,-0.08229383,-0.258107,-2.055359
0.2282447,0.353976,-1.634902,0.2049287,0.1224722,-1.798615,-0.08229383,-0.258107,-2.055359
0.2282447,0.353976,-1.634902,0.2049287,0.1224722,-1.798615,-0.08229383,-0.258107,-2.055359
0.2254951,0.3538095,-1.6356,0.2028181,0.1235728,-1.798929,-0.08263176,-0.2587361,-2.054185
0.2254951,0.3538095,-1.6356,0.2028181,0.1235728,-1.798929,-0.08263176,-0.2587361,-2.054185
