Hand_R, , ,Elbow_R, , ,Body, , 
0.410215,0.1100506,-1.610957,0.2150352,-0.04046176,-1.787164,-0.1689766,-0.2198101,-1.910108
0.3985729,0.02686434,-1.607425,0.2234383,-0.075516,-1.803348,-0.1691851,-0.2264031,-1.908038
0.3985729,0.02686434,-1.607425,0.2234383,-0.075516,-1.803348,-0.1691851,-0.2264031,-1.908038
0.3985729,0.02686434,-1.607425,0.2234383,-0.075516,-1.803348,-0.1691851,-0.2264031,-1.908038
0.3985729,0.02686434,-1.607425,0.2234383,-0.075516,-1.803348,-0.1691851,-0.2264031,-1.908038
0.4386409,-0.01695335,-1.622152,0.2283455,-0.09808612,-1.811614,-0.1689156,-0.2298892,-1.905397
0.4386409,-0.01695335,-1.622152,0.2283455,-0.09808612,-1.811614,-0.1689156,-0.2298892,-1.905397
0.4386409,-0.01695335,-1.622152,0.2283455,-0.09808612,-1.811614,-0.1689156,-0.2298892,-1.905397
0.4386409,-0.01695335,-1.622152,0.2283455,-0.09808612,-1.811614,-0.1689156,-0.2298892,-1.905397
0.4401365,-0.1008105,-1.620315,0.2312882,-0.1190422,-1.816607,-0.1684734,-0.2328324,-1.903797
0.4401365,-0.1008105,-1.620315,0.2312882,-0.1190422,-1.816607,-0.1684734,-0.2328324,-1.903797
0.4401365,-0.1008105,-1.620315,0.2312882,-0.1190422,-1.816607,-0.1684734,-0.2328324,-1.903797
0.4401365,-0.1008105,-1.620315,0.2312882,-0.1190422,-1.816607,-0.1684734,-0.2328324,-1.903797
0.4327596,-0.1529886,-1.613868,0.2319027,-0.138575,-1.820733,-0.1676296,-0.2366768,-1.901834
0.4327596,-0.1529886,-1.613868,0.2319027,-0.138575,-1.820733,-0.1676296,-0.2366768,-1.901834
0.4012104,-0.2389421,-1.62017,0.2136354,-0.1728124,-1.834448,-0.1666322,-0.2365961,-1.900871
0.4012104,-0.2389421,-1.62017,0.2136354,-0.1728124,-1.834448,-0.1666322,-0.2365961,-1.900871
0.4012104,-0.2389421,-1.62017,0.2136354,-0.1728124,-1.834448,-0.1666322,-0.2365961,-1.900871
0.4012104,-0.2389421,-1.62017,0.2136354,-0.1728124,-1.834448,-0.1666322,-0.2365961,-1.900871
0.4012104,-0.2389421,-1.62017,0.2136354,-0.1728124,-1.834448,-0.1666322,-0.2365961,-1.900871
0.350409,-0.3206592,-1.616613,0.1846604,-0.2074633,-1.841606,-0.1659658,-0.2357095,-1.900315
0.350409,-0.3206592,-1.616613,0.1846604,-0.2074633,-1.841606,-0.1659658,-0.2357095,-1.900315
0.2860349,-0.3945728,-1.614218,0.1653681,-0.2321211,-1.843189,-0.1651585,-0.2368166,-1.899252
0.2860349,-0.3945728,-1.614218,0.1653681,-0.2321211,-1.843189,-0.1651585,-0.2368166,-1.899252
0.2860349,-0.3945728,-1.614218,0.1653681,-0.2321211,-1.843189,-0.1651585,-0.2368166,-1.899252
0.2860349,-0.3945728,-1.614218,0.1653681,-0.2321211,-1.843189,-0.1651585,-0.2368166,-1.899252
0.2435661,-0.4325081,-1.617251,0.1440354,-0.2501148,-1.843488,-0.1645177,-0.2360196,-1.898805
0.2435661,-0.4325081,-1.617251,0.1440354,-0.2501148,-1.843488,-0.1645177,-0.2360196,-1.898805
0.2435661,-0.4325081,-1.617251,0.1440354,-0.2501148,-1.843488,-0.1645177,-0.2360196,-1.898805
0.2435661,-0.4325081,-1.617251,0.1440354,-0.2501148,-1.843488,-0.1645177,-0.2360196,-1.898805
0.1640587,-0.4751008,-1.616201,0.1176617,-0.2591847,-1.845363,-0.16471,-0.2357749,-1.898106
0.1640587,-0.4751008,-1.616201,0.1176617,-0.2591847,-1.845363,-0.16471,-0.2357749,-1.898106
0.1118599,-0.4964548,-1.614675,0.09157899,-0.2678156,-1.842194,-0.1645076,-0.2356062,-1.897284
0.1118599,-0.4964548,-1.614675,0.09157899,-0.2678156,-1.842194,-0.1645076,-0.2356062,-1.897284
0.1118599,-0.4964548,-1.614675,0.09157899,-0.2678156,-1.842194,-0.1645076,-0.2356062,-1.897284
0.1118599,-0.4964548,-1.614675,0.09157899,-0.2678156,-1.842194,-0.1645076,-0.2356062,-1.897284
0.03229157,-0.5036153,-1.61084,0.0564318,-0.2737145,-1.827655,-0.1651123,-0.2338699,-1.896871
0.03229157,-0.5036153,-1.61084,0.0564318,-0.2737145,-1.827655,-0.1651123,-0.2338699,-1.896871
-0.06882571,-0.4845454,-1.597428,0.03843691,-0.2698882,-1.821337,-0.1672902,-0.2319102,-1.897143
-0.06882571,-0.4845454,-1.597428,0.03843691,-0.2698882,-1.821337,-0.1672902,-0.2319102,-1.897143
-0.1146739,-0.4640211,-1.600286,0.028702,-0.2658868,-1.816935,-0.1670692,-0.2316937,-1.898002
-0.1146739,-0.4640211,-1.600286,0.028702,-0.2658868,-1.816935,-0.1670692,-0.2316937,-1.898002
-0.1146739,-0.4640211,-1.600286,0.028702,-0.2658868,-1.816935,-0.1670692,-0.2316937,-1.898002
-0.1146739,-0.4640211,-1.600286,0.028702,-0.2658868,-1.816935,-0.1670692,-0.2316937,-1.898002
-0.2047733,-0.4156694,-1.564002,0.0138093,-0.261727,-1.80591,-0.1676332,-0.2305543,-1.90663
-0.2047733,-0.4156694,-1.564002,0.0138093,-0.261727,-1.80591,-0.1676332,-0.2305543,-1.90663
-0.2047733,-0.4156694,-1.564002,0.0138093,-0.261727,-1.80591,-0.1676332,-0.2305543,-1.90663
-0.2047733,-0.4156694,-1.564002,0.0138093,-0.261727,-1.80591,-0.1676332,-0.2305543,-1.90663
-0.2047733,-0.4156694,-1.564002,0.0138093,-0.261727,-1.80591,-0.1676332,-0.2305543,-1.90663
-0.2047733,-0.4156694,-1.564002,0.0138093,-0.261727,-1.80591,-0.1676332,-0.2305543,-1.90663
-0.2879953,-0.3128921,-1.541254,-0.0290686,-0.2536983,-1.77511,-0.1679296,-0.2312239,-1.911168
-0.2879953,-0.3128921,-1.541254,-0.0290686,-0.2536983,-1.77511,-0.1679296,-0.2312239,-1.911168
-0.2879953,-0.3128921,-1.541254,-0.0290686,-0.2536983,-1.77511,-0.1679296,-0.2312239,-1.911168
-0.2879953,-0.3128921,-1.541254,-0.0290686,-0.2536983,-1.77511,-0.1679296,-0.2312239,-1.911168
-0.2879953,-0.3128921,-1.541254,-0.0290686,-0.2536983,-1.77511,-0.1679296,-0.2312239,-1.911168
-0.2879953,-0.3128921,-1.541254,-0.0290686,-0.2536983,-1.77511,-0.1679296,-0.2312239,-1.911168
-0.3322333,-0.2287162,-1.529718,-0.0545512,-0.2380201,-1.740434,-0.1687108,-0.2296562,-1.913404
-0.3322333,-0.2287162,-1.529718,-0.0545512,-0.2380201,-1.740434,-0.1687108,-0.2296562,-1.913404
-0.3322333,-0.2287162,-1.529718,-0.0545512,-0.2380201,-1.740434,-0.1687108,-0.2296562,-1.913404
-0.3322333,-0.2287162,-1.529718,-0.0545512,-0.2380201,-1.740434,-0.1687108,-0.2296562,-1.913404
-0.3322333,-0.2287162,-1.529718,-0.0545512,-0.2380201,-1.740434,-0.1687108,-0.2296562,-1.913404
-0.3530163,-0.1364691,-1.519835,-0.07867635,-0.2071097,-1.705855,-0.168187,-0.2227421,-1.918264
-0.3530163,-0.1364691,-1.519835,-0.07867635,-0.2071097,-1.705855,-0.168187,-0.2227421,-1.918264
-0.3485284,-0.0903677,-1.521321,-0.08206203,-0.1904824,-1.688806,-0.168531,-0.2184046,-1.917547
-0.3485284,-0.0903677,-1.521321,-0.08206203,-0.1904824,-1.688806,-0.168531,-0.2184046,-1.917547
-0.3485284,-0.0903677,-1.521321,-0.08206203,-0.1904824,-1.688806,-0.168531,-0.2184046,-1.917547
-0.3485284,-0.0903677,-1.521321,-0.08206203,-0.1904824,-1.688806,-0.168531,-0.2184046,-1.917547
-0.3377637,-0.02344996,-1.511186,-0.07268786,-0.1675485,-1.685832,-0.1683192,-0.211669,-1.917618
-0.3377637,-0.02344996,-1.511186,-0.07268786,-0.1675485,-1.685832,-0.1683192,-0.211669,-1.917618
-0.3244052,0.01360746,-1.508563,-0.06725844,-0.1483062,-1.683859,-0.1677951,-0.206745,-1.916556
-0.3244052,0.01360746,-1.508563,-0.06725844,-0.1483062,-1.683859,-0.1677951,-0.206745,-1.916556
-0.3244052,0.01360746,-1.508563,-0.06725844,-0.1483062,-1.683859,-0.1677951,-0.206745,-1.916556
-0.3244052,0.01360746,-1.508563,-0.06725844,-0.1483062,-1.683859,-0.1677951,-0.206745,-1.916556
-0.2951379,0.07518914,-1.503798,-0.06675003,-0.1227861,-1.665324,-0.1679447,-0.2054801,-1.913841
-0.2951379,0.07518914,-1.503798,-0.06675003,-0.1227861,-1.665324,-0.1679447,-0.2054801,-1.913841
-0.2549368,0.04425699,-1.525868,-0.0677228,-0.1056634,-1.649902,-0.1671702,-0.2023556,-1.912988
-0.2549368,0.04425699,-1.525868,-0.0677228,-0.1056634,-1.649902,-0.1671702,-0.2023556,-1.912988
-0.2549368,0.04425699,-1.525868,-0.0677228,-0.1056634,-1.649902,-0.1671702,-0.2023556,-1.912988
-0.2549368,0.04425699,-1.525868,-0.0677228,-0.1056634,-1.649902,-0.1671702,-0.2023556,-1.912988
-0.2336958,0.0622007,-1.526376,-0.05175842,-0.07332715,-1.646688,-0.1653701,-0.1981243,-1.912734
-0.2336958,0.0622007,-1.526376,-0.05175842,-0.07332715,-1.646688,-0.1653701,-0.1981243,-1.912734
-0.2336958,0.0622007,-1.526376,-0.05175842,-0.07332715,-1.646688,-0.1653701,-0.1981243,-1.912734
-0.2336958,0.0622007,-1.526376,-0.05175842,-0.07332715,-1.646688,-0.1653701,-0.1981243,-1.912734
-0.2020017,0.2073879,-1.499221,-0.02545565,-0.04260378,-1.642333,-0.1651739,-0.19523,-1.91342
-0.2020017,0.2073879,-1.499221,-0.02545565,-0.04260378,-1.642333,-0.1651739,-0.19523,-1.91342
-0.1772635,0.2372182,-1.495394,-0.01324548,-0.02855753,-1.638411,-0.1666687,-0.1895712,-1.911596
-0.1772635,0.2372182,-1.495394,-0.01324548,-0.02855753,-1.638411,-0.1666687,-0.1895712,-1.911596
-0.1772635,0.2372182,-1.495394,-0.01324548,-0.02855753,-1.638411,-0.1666687,-0.1895712,-1.911596
-0.1772635,0.2372182,-1.495394,-0.01324548,-0.02855753,-1.638411,-0.1666687,-0.1895712,-1.911596
-0.1340607,0.262042,-1.49702,0.0003763968,-0.01479493,-1.646117,-0.1659613,-0.1863495,-1.906945
-0.1340607,0.262042,-1.49702,0.0003763968,-0.01479493,-1.646117,-0.1659613,-0.1863495,-1.906945
-0.1340607,0.262042,-1.49702,0.0003763968,-0.01479493,-1.646117,-0.1659613,-0.1863495,-1.906945
-0.1340607,0.262042,-1.49702,0.0003763968,-0.01479493,-1.646117,-0.1659613,-0.1863495,-1.906945
-0.09125864,0.2735044,-1.494795,0.01213244,-0.01380964,-1.644526,-0.1645645,-0.186601,-1.905748
-0.09125864,0.2735044,-1.494795,0.01213244,-0.01380964,-1.644526,-0.1645645,-0.186601,-1.905748
-0.06945078,0.2815836,-1.499497,0.02658777,-0.001415848,-1.645718,-0.1656116,-0.1903548,-1.903131
-0.06945078,0.2815836,-1.499497,0.02658777,-0.001415848,-1.645718,-0.1656116,-0.1903548,-1.903131
-0.06945078,0.2815836,-1.499497,0.02658777,-0.001415848,-1.645718,-0.1656116,-0.1903548,-1.903131
-0.06945078,0.2815836,-1.499497,0.02658777,-0.001415848,-1.645718,-0.1656116,-0.1903548,-1.903131
-0.06945078,0.2815836,-1.499497,0.02658777,-0.001415848,-1.645718,-0.1656116,-0.1903548,-1.903131
-0.0375472,0.2935462,-1.506936,0.04071288,0.009864309,-1.651053,-0.1664362,-0.199052,-1.900993
-0.0375472,0.2935462,-1.506936,0.04071288,0.009864309,-1.651053,-0.1664362,-0.199052,-1.900993
-0.0375472,0.2935462,-1.506936,0.04071288,0.009864309,-1.651053,-0.1664362,-0.199052,-1.900993
-0.0375472,0.2935462,-1.506936,0.04071288,0.009864309,-1.651053,-0.1664362,-0.199052,-1.900993
-0.008846589,0.3057111,-1.509534,0.0614136,0.02749329,-1.669112,-0.1657686,-0.2039825,-1.900735
-0.008846589,0.3057111,-1.509534,0.0614136,0.02749329,-1.669112,-0.1657686,-0.2039825,-1.900735
0.004884299,0.3096856,-1.506638,0.06933205,0.03414837,-1.670894,-0.1635243,-0.2095633,-1.899168
0.004884299,0.3096856,-1.506638,0.06933205,0.03414837,-1.670894,-0.1635243,-0.2095633,-1.899168
0.004884299,0.3096856,-1.506638,0.06933205,0.03414837,-1.670894,-0.1635243,-0.2095633,-1.899168
0.004884299,0.3096856,-1.506638,0.06933205,0.03414837,-1.670894,-0.1635243,-0.2095633,-1.899168
0.01951703,0.3145032,-1.511062,0.07899234,0.03817521,-1.673449,-0.1629544,-0.2077179,-1.899855
0.01951703,0.3145032,-1.511062,0.07899234,0.03817521,-1.673449,-0.1629544,-0.2077179,-1.899855
0.01951703,0.3145032,-1.511062,0.07899234,0.03817521,-1.673449,-0.1629544,-0.2077179,-1.899855
0.01951703,0.3145032,-1.511062,0.07899234,0.03817521,-1.673449,-0.1629544,-0.2077179,-1.899855
0.0318554,0.3134196,-1.512498,0.08532242,0.04222058,-1.675467,-0.1631297,-0.2066818,-1.90174
0.0318554,0.3134196,-1.512498,0.08532242,0.04222058,-1.675467,-0.1631297,-0.2066818,-1.90174
0.0367142,0.3133434,-1.511508,0.09029333,0.04355634,-1.677197,-0.1630419,-0.2068032,-1.901886
