Hand_R, , ,Elbow_R, , ,Body, , 
-0.2717227,-0.163909,-1.495577,-0.02338355,-0.204838,-1.716722,-0.1655652,-0.2255395,-1.906713
-0.2717227,-0.163909,-1.495577,-0.02338355,-0.204838,-1.716722,-0.1655652,-0.2255395,-1.906713
-0.2717227,-0.163909,-1.495577,-0.02338355,-0.204838,-1.716722,-0.1655652,-0.2255395,-1.906713
-0.2629218,-0.07028003,-1.486441,-0.02100733,-0.1844818,-1.699622,-0.1627669,-0.2166405,-1.91154
-0.2629218,-0.07028003,-1.486441,-0.02100733,-0.1844818,-1.699622,-0.1627669,-0.2166405,-1.91154
-0.2198074,-0.02747613,-1.532598,-0.01343266,-0.151704,-1.682129,-0.1615503,-0.2115635,-1.913775
-0.2198074,-0.02747613,-1.532598,-0.01343266,-0.151704,-1.682129,-0.1615503,-0.2115635,-1.913775
-0.1999152,-0.007260475,-1.527635,-0.008346466,-0.132061,-1.670524,-0.1627872,-0.2093307,-1.914393
-0.1999152,-0.007260475,-1.527635,-0.008346466,-0.132061,-1.670524,-0.1627872,-0.2093307,-1.914393
-0.1999152,-0.007260475,-1.527635,-0.008346466,-0.132061,-1.670524,-0.1627872,-0.2093307,-1.914393
-0.1999152,-0.007260475,-1.527635,-0.008346466,-0.132061,-1.670524,-0.1627872,-0.2093307,-1.914393
-0.1926463,0.1067269,-1.479867,-0.00299395,-0.1106733,-1.662824,-0.1620322,-0.198677,-1.917399
-0.1926463,0.1067269,-1.479867,-0.00299395,-0.1106733,-1.662824,-0.1620322,-0.198677,-1.917399
-0.1926463,0.1067269,-1.479867,-0.00299395,-0.1106733,-1.662824,-0.1620322,-0.198677,-1.917399
-0.1926463,0.1067269,-1.479867,-0.00299395,-0.1106733,-1.662824,-0.1620322,-0.198677,-1.917399
-0.1754927,0.1521374,-1.472488,0.001972339,-0.08894558,-1.656464,-0.1622079,-0.1957431,-1.917972
-0.1754927,0.1521374,-1.472488,0.001972339,-0.08894558,-1.656464,-0.1622079,-0.1957431,-1.917972
-0.1754927,0.1521374,-1.472488,0.001972339,-0.08894558,-1.656464,-0.1622079,-0.1957431,-1.917972
-0.1754927,0.1521374,-1.472488,0.001972339,-0.08894558,-1.656464,-0.1622079,-0.1957431,-1.917972
-0.1424032,0.2010048,-1.476677,0.01374936,-0.0598291,-1.6501,-0.1657251,-0.1958334,-1.918245
-0.1424032,0.2010048,-1.476677,0.01374936,-0.0598291,-1.6501,-0.1657251,-0.1958334,-1.918245
-0.1045239,0.2471444,-1.484852,0.02700479,-0.02488865,-1.656404,-0.1688045,-0.1979294,-1.917037
-0.1045239,0.2471444,-1.484852,0.02700479,-0.02488865,-1.656404,-0.1688045,-0.1979294,-1.917037
-0.08154885,0.2651837,-1.491603,0.0346729,-0.003327718,-1.663013,-0.1704969,-0.2007734,-1.915226
-0.08154885,0.2651837,-1.491603,0.0346729,-0.003327718,-1.663013,-0.1704969,-0.2007734,-1.915226
-0.08154885,0.2651837,-1.491603,0.0346729,-0.003327718,-1.663013,-0.1704969,-0.2007734,-1.915226
-0.08154885,0.2651837,-1.491603,0.0346729,-0.003327718,-1.663013,-0.1704969,-0.2007734,-1.915226
-0.08154885,0.2651837,-1.491603,0.0346729,-0.003327718,-1.663013,-0.1704969,-0.2007734,-1.915226
-0.08154885,0.2651837,-1.491603,0.0346729,-0.003327718,-1.663013,-0.1704969,-0.2007734,-1.915226
-0.04855185,0.291483,-1.501451,0.04592435,0.01606236,-1.670467,-0.1702026,-0.2036476,-1.913182
-0.04855185,0.291483,-1.501451,0.04592435,0.01606236,-1.670467,-0.1702026,-0.2036476,-1.913182
-0.02837578,0.3007454,-1.508139,0.05858695,0.0296473,-1.679532,-0.1727213,-0.2096812,-1.909576
-0.02837578,0.3007454,-1.508139,0.05858695,0.0296473,-1.679532,-0.1727213,-0.2096812,-1.909576
-0.02837578,0.3007454,-1.508139,0.05858695,0.0296473,-1.679532,-0.1727213,-0.2096812,-1.909576
-0.02837578,0.3007454,-1.508139,0.05858695,0.0296473,-1.679532,-0.1727213,-0.2096812,-1.909576
-0.001719711,0.3122087,-1.513561,0.0677674,0.03925802,-1.68308,-0.1752861,-0.2117928,-1.90775
-0.001719711,0.3122087,-1.513561,0.0677674,0.03925802,-1.68308,-0.1752861,-0.2117928,-1.90775
-0.001719711,0.3122087,-1.513561,0.0677674,0.03925802,-1.68308,-0.1752861,-0.2117928,-1.90775
-0.001719711,0.3122087,-1.513561,0.0677674,0.03925802,-1.68308,-0.1752861,-0.2117928,-1.90775
-0.001719711,0.3122087,-1.513561,0.0677674,0.03925802,-1.68308,-0.1752861,-0.2117928,-1.90775
0.02199649,0.3183867,-1.515969,0.07783674,0.047775,-1.68855,-0.1754056,-0.2124178,-1.908067
0.02199649,0.3183867,-1.515969,0.07783674,0.047775,-1.68855,-0.1754056,-0.2124178,-1.908067
0.04042802,0.3246593,-1.521215,0.08559893,0.05622885,-1.692485,-0.1705143,-0.2062667,-1.910372
0.04042802,0.3246593,-1.521215,0.08559893,0.05622885,-1.692485,-0.1705143,-0.2062667,-1.910372
0.04042802,0.3246593,-1.521215,0.08559893,0.05622885,-1.692485,-0.1705143,-0.2062667,-1.910372
0.04042802,0.3246593,-1.521215,0.08559893,0.05622885,-1.692485,-0.1705143,-0.2062667,-1.910372
0.04775311,0.3275303,-1.521094,0.09441552,0.06157668,-1.692621,-0.1693218,-0.2025789,-1.910173
0.04775311,0.3275303,-1.521094,0.09441552,0.06157668,-1.692621,-0.1693218,-0.2025789,-1.910173
0.04775311,0.3275303,-1.521094,0.09441552,0.06157668,-1.692621,-0.1693218,-0.2025789,-1.910173
0.04775311,0.3275303,-1.521094,0.09441552,0.06157668,-1.692621,-0.1693218,-0.2025789,-1.910173
0.05498319,0.3197198,-1.520548,0.100185,0.05617466,-1.690349,-0.1720527,-0.2045065,-1.909113
0.05498319,0.3197198,-1.520548,0.100185,0.05617466,-1.690349,-0.1720527,-0.2045065,-1.909113
0.0576266,0.3155209,-1.519457,0.1046597,0.052873,-1.688677,-0.1733546,-0.2060373,-1.908788
0.0576266,0.3155209,-1.519457,0.1046597,0.052873,-1.688677,-0.1733546,-0.2060373,-1.908788
0.0576266,0.3155209,-1.519457,0.1046597,0.052873,-1.688677,-0.1733546,-0.2060373,-1.908788
0.0576266,0.3155209,-1.519457,0.1046597,0.052873,-1.688677,-0.1733546,-0.2060373,-1.908788
0.0565489,0.3092805,-1.518047,0.1066149,0.0500529,-1.687692,-0.1730906,-0.2063658,-1.909293
