Hand_L, , ,Hand_R, , ,Elbow_L, , ,Elbow_R, , ,Shoulder_L, , ,Shoulder_R, , 
-0.0633756,0.2146395,-2.24561,0.1038745,0.08354881,-2.287973,-0.09069485,0.215018,-2.434397,0.1983574,0.1990382,-2.435962,-0.05986416,0.2922297,-2.612604,0.1852159,0.3031073,-2.600185
-0.0633756,0.2146395,-2.24561,0.1038745,0.08354881,-2.287973,-0.09069485,0.215018,-2.434397,0.1983574,0.1990382,-2.435962,-0.05986416,0.2922297,-2.612604,0.1852159,0.3031073,-2.600185
-0.0633756,0.2146395,-2.24561,0.1038745,0.08354881,-2.287973,-0.09069485,0.215018,-2.434397,0.1983574,0.1990382,-2.435962,-0.05986416,0.2922297,-2.612604,0.1852159,0.3031073,-2.600185
-0.07821105,0.1083997,-2.180137,0.1853583,0.3177307,-2.180389,-0.08937296,0.206249,-2.437465,0.2049802,0.2264265,-2.440053,-0.05948424,0.2920156,-2.612553,0.185968,0.301613,-2.605217
-0.07821105,0.1083997,-2.180137,0.1853583,0.3177307,-2.180389,-0.08937296,0.206249,-2.437465,0.2049802,0.2264265,-2.440053,-0.05948424,0.2920156,-2.612553,0.185968,0.301613,-2.605217
-0.07821105,0.1083997,-2.180137,0.1853583,0.3177307,-2.180389,-0.08937296,0.206249,-2.437465,0.2049802,0.2264265,-2.440053,-0.05948424,0.2920156,-2.612553,0.185968,0.301613,-2.605217
-0.07821105,0.1083997,-2.180137,0.1853583,0.3177307,-2.180389,-0.08937296,0.206249,-2.437465,0.2049802,0.2264265,-2.440053,-0.05948424,0.2920156,-2.612553,0.185968,0.301613,-2.605217
-0.07327131,0.01393735,-2.22213,0.1858041,0.3249042,-2.175088,-0.08918641,0.2026142,-2.438951,0.2111523,0.2320923,-2.443632,-0.05918004,0.2920044,-2.612196,0.1863011,0.3015145,-2.611497
-0.07327131,0.01393735,-2.22213,0.1858041,0.3249042,-2.175088,-0.08918641,0.2026142,-2.438951,0.2111523,0.2320923,-2.443632,-0.05918004,0.2920044,-2.612196,0.1863011,0.3015145,-2.611497
-0.07432391,0.007026367,-2.227355,0.1669602,0.334894,-2.194329,-0.08937664,0.1992395,-2.440224,0.2144272,0.2354156,-2.445346,-0.0585782,0.2923463,-2.610959,0.1871851,0.3021139,-2.61697
-0.07432391,0.007026367,-2.227355,0.1669602,0.334894,-2.194329,-0.08937664,0.1992395,-2.440224,0.2144272,0.2354156,-2.445346,-0.0585782,0.2923463,-2.610959,0.1871851,0.3021139,-2.61697
-0.07432391,0.007026367,-2.227355,0.1669602,0.334894,-2.194329,-0.08937664,0.1992395,-2.440224,0.2144272,0.2354156,-2.445346,-0.0585782,0.2923463,-2.610959,0.1871851,0.3021139,-2.61697
-0.07432391,0.007026367,-2.227355,0.1669602,0.334894,-2.194329,-0.08937664,0.1992395,-2.440224,0.2144272,0.2354156,-2.445346,-0.0585782,0.2923463,-2.610959,0.1871851,0.3021139,-2.61697
-0.07473203,0.00299778,-2.205548,0.157743,0.3396967,-2.201664,-0.08960705,0.1956788,-2.440853,0.21566,0.2380588,-2.445339,-0.05746236,0.2931159,-2.607906,0.1872642,0.3023179,-2.618054
-0.07473203,0.00299778,-2.205548,0.157743,0.3396967,-2.201664,-0.08960705,0.1956788,-2.440853,0.21566,0.2380588,-2.445339,-0.05746236,0.2931159,-2.607906,0.1872642,0.3023179,-2.618054
-0.07301474,-0.005472356,-2.195671,0.1541952,0.3404891,-2.206737,-0.09128972,0.1795736,-2.439898,0.2197542,0.2497323,-2.445784,-0.0557603,0.2932143,-2.602242,0.1872656,0.3023143,-2.618058
-0.07301474,-0.005472356,-2.195671,0.1541952,0.3404891,-2.206737,-0.09128972,0.1795736,-2.439898,0.2197542,0.2497323,-2.445784,-0.0557603,0.2932143,-2.602242,0.1872656,0.3023143,-2.618058
-0.07089885,-0.01708947,-2.184088,0.1565312,0.4069779,-2.076189,-0.09336454,0.1591361,-2.438473,0.2222679,0.2927352,-2.392966,-0.05462143,0.2928736,-2.597874,0.187333,0.3022527,-2.618008
-0.07089885,-0.01708947,-2.184088,0.1565312,0.4069779,-2.076189,-0.09336454,0.1591361,-2.438473,0.2222679,0.2927352,-2.392966,-0.05462143,0.2928736,-2.597874,0.187333,0.3022527,-2.618008
