Hand_L, , ,Elbow_L, , ,Shoulder_L, , 
-0.03024081,-0.1943619,-2.230258,-0.1442351,0.01648559,-2.422441,-0.07687296,0.2971366,-2.490788
-0.03024081,-0.1943619,-2.230258,-0.1442351,0.01648559,-2.422441,-0.07687296,0.2971366,-2.490788
-0.03024081,-0.1943619,-2.230258,-0.1442351,0.01648559,-2.422441,-0.07687296,0.2971366,-2.490788
-0.03024081,-0.1943619,-2.230258,-0.1442351,0.01648559,-2.422441,-0.07687296,0.2971366,-2.490788
0.02423793,-0.1639513,-2.212765,-0.1258328,0.02066447,-2.411229,-0.07687638,0.2970748,-2.490798
0.02423793,-0.1639513,-2.212765,-0.1258328,0.02066447,-2.411229,-0.07687638,0.2970748,-2.490798
0.0761061,-0.1320413,-2.202273,-0.1091648,0.02412163,-2.39666,-0.07687849,0.2970689,-2.490798
0.0761061,-0.1320413,-2.202273,-0.1091648,0.02412163,-2.39666,-0.07687849,0.2970689,-2.490798
0.1398683,-0.07699563,-2.178462,-0.08154069,0.03248003,-2.368103,-0.07687405,0.2970615,-2.490795
0.1398683,-0.07699563,-2.178462,-0.08154069,0.03248003,-2.368103,-0.07687405,0.2970615,-2.490795
0.1398683,-0.07699563,-2.178462,-0.08154069,0.03248003,-2.368103,-0.07687405,0.2970615,-2.490795
0.1398683,-0.07699563,-2.178462,-0.08154069,0.03248003,-2.368103,-0.07687405,0.2970615,-2.490795
0.1741966,-0.02939787,-2.1582,-0.05852549,0.04263655,-2.342005,-0.07684868,0.2970572,-2.490769
0.1741966,-0.02939787,-2.1582,-0.05852549,0.04263655,-2.342005,-0.07684868,0.2970572,-2.490769
0.2019753,0.02384716,-2.140848,-0.04172609,0.0574428,-2.319889,-0.07677918,0.2970845,-2.490694
0.2019753,0.02384716,-2.140848,-0.04172609,0.0574428,-2.319889,-0.07677918,0.2970845,-2.490694
0.2196612,0.08762637,-2.117986,-0.02649974,0.07543789,-2.29894,-0.07659284,0.2971372,-2.490472
0.2196612,0.08762637,-2.117986,-0.02649974,0.07543789,-2.29894,-0.07659284,0.2971372,-2.490472
0.2196612,0.08762637,-2.117986,-0.02649974,0.07543789,-2.29894,-0.07659284,0.2971372,-2.490472
0.2196612,0.08762637,-2.117986,-0.02649974,0.07543789,-2.29894,-0.07659284,0.2971372,-2.490472
0.2266445,0.147638,-2.100178,-0.01455355,0.1011886,-2.275762,-0.07611649,0.2970766,-2.489815
0.2266445,0.147638,-2.100178,-0.01455355,0.1011886,-2.275762,-0.07611649,0.2970766,-2.489815
0.2320088,0.2123694,-2.084605,-0.004511299,0.1290982,-2.254208,-0.07517605,0.2968697,-2.488521
0.2320088,0.2123694,-2.084605,-0.004511299,0.1290982,-2.254208,-0.07517605,0.2968697,-2.488521
0.2320088,0.2123694,-2.084605,-0.004511299,0.1290982,-2.254208,-0.07517605,0.2968697,-2.488521
0.2320088,0.2123694,-2.084605,-0.004511299,0.1290982,-2.254208,-0.07517605,0.2968697,-2.488521
0.2276029,0.2673851,-2.070847,0.001228864,0.1548371,-2.238465,-0.07426101,0.29671,-2.487593
0.2276029,0.2673851,-2.070847,0.001228864,0.1548371,-2.238465,-0.07426101,0.29671,-2.487593
0.2145858,0.3284107,-2.057842,0.003453204,0.1837423,-2.220545,-0.07295189,0.2969034,-2.486593
0.2145858,0.3284107,-2.057842,0.003453204,0.1837423,-2.220545,-0.07295189,0.2969034,-2.486593
0.19971,0.3743596,-2.049602,0.003745788,0.2107628,-2.208588,-0.07197293,0.2970039,-2.485915
0.19971,0.3743596,-2.049602,0.003745788,0.2107628,-2.208588,-0.07197293,0.2970039,-2.485915
0.19971,0.3743596,-2.049602,0.003745788,0.2107628,-2.208588,-0.07197293,0.2970039,-2.485915
0.19971,0.3743596,-2.049602,0.003745788,0.2107628,-2.208588,-0.07197293,0.2970039,-2.485915
0.1782493,0.4253525,-2.041623,0.00182974,0.2370435,-2.196707,-0.07169286,0.2970617,-2.485673
0.1782493,0.4253525,-2.041623,0.00182974,0.2370435,-2.196707,-0.07169286,0.2970617,-2.485673
0.1570407,0.4653564,-2.039444,-0.004483345,0.2631604,-2.18806,-0.0717077,0.2971359,-2.485585
0.1570407,0.4653564,-2.039444,-0.004483345,0.2631604,-2.18806,-0.0717077,0.2971359,-2.485585
0.1341366,0.4977675,-2.038864,-0.01120325,0.2825611,-2.182858,-0.06966806,0.2964667,-2.485312
0.1341366,0.4977675,-2.038864,-0.01120325,0.2825611,-2.182858,-0.06966806,0.2964667,-2.485312
0.1341366,0.4977675,-2.038864,-0.01120325,0.2825611,-2.182858,-0.06966806,0.2964667,-2.485312
0.1341366,0.4977675,-2.038864,-0.01120325,0.2825611,-2.182858,-0.06966806,0.2964667,-2.485312
0.1117742,0.526996,-2.040444,-0.01681373,0.2969345,-2.179144,-0.0655537,0.2948416,-2.484605
0.1117742,0.526996,-2.040444,-0.01681373,0.2969345,-2.179144,-0.0655537,0.2948416,-2.484605
0.09583656,0.5388096,-2.036384,-0.02792265,0.3130681,-2.179983,-0.06195369,0.2936302,-2.483904
0.09583656,0.5388096,-2.036384,-0.02792265,0.3130681,-2.179983,-0.06195369,0.2936302,-2.483904
0.09583656,0.5388096,-2.036384,-0.02792265,0.3130681,-2.179983,-0.06195369,0.2936302,-2.483904
0.07042747,0.5559559,-2.031316,-0.03683045,0.3250252,-2.18019,-0.05823917,0.2916916,-2.482816
0.07042747,0.5559559,-2.031316,-0.03683045,0.3250252,-2.18019,-0.05823917,0.2916916,-2.482816
0.0487618,0.5651932,-2.02844,-0.04963985,0.3365044,-2.182752,-0.0540955,0.2888738,-2.479613
0.0487618,0.5651932,-2.02844,-0.04963985,0.3365044,-2.182752,-0.0540955,0.2888738,-2.479613
0.0487618,0.5651932,-2.02844,-0.04963985,0.3365044,-2.182752,-0.0540955,0.2888738,-2.479613
0.0487618,0.5651932,-2.02844,-0.04963985,0.3365044,-2.182752,-0.0540955,0.2888738,-2.479613
