Hand_L, , ,Elbow_L, , ,Shoulder_L, , 
0.2320129,-0.04102072,-2.183309,-0.02073064,0.05235163,-2.329641,-0.04414364,0.2963402,-2.484037
0.2320129,-0.04102072,-2.183309,-0.02073064,0.05235163,-2.329641,-0.04414364,0.2963402,-2.484037
0.2579191,0.004676091,-2.175451,-0.005752582,0.06333707,-2.316639,-0.04395515,0.2964339,-2.482953
0.2579191,0.004676091,-2.175451,-0.005752582,0.06333707,-2.316639,-0.04395515,0.2964339,-2.482953
0.2579191,0.004676091,-2.175451,-0.005752582,0.06333707,-2.316639,-0.04395515,0.2964339,-2.482953
0.2760095,0.05557036,-2.160381,0.0082822,0.07754795,-2.303782,-0.04396132,0.2966402,-2.481956
0.2760095,0.05557036,-2.160381,0.0082822,0.07754795,-2.303782,-0.04396132,0.2966402,-2.481956
0.2887953,0.1198571,-2.141227,0.02332384,0.1020419,-2.279307,-0.04392666,0.2967826,-2.481349
0.2887953,0.1198571,-2.141227,0.02332384,0.1020419,-2.279307,-0.04392666,0.2967826,-2.481349
0.2930852,0.1791872,-2.119291,0.0337362,0.1233019,-2.262219,-0.0439117,0.2968948,-2.480797
0.2930852,0.1791872,-2.119291,0.0337362,0.1233019,-2.262219,-0.0439117,0.2968948,-2.480797
0.2921993,0.2403775,-2.098266,0.04237308,0.1469627,-2.242906,-0.04380136,0.2971061,-2.479759
0.2921993,0.2403775,-2.098266,0.04237308,0.1469627,-2.242906,-0.04380136,0.2971061,-2.479759
0.2921993,0.2403775,-2.098266,0.04237308,0.1469627,-2.242906,-0.04380136,0.2971061,-2.479759
0.2921993,0.2403775,-2.098266,0.04237308,0.1469627,-2.242906,-0.04380136,0.2971061,-2.479759
0.2821876,0.2941082,-2.082944,0.04671545,0.1699451,-2.227771,-0.04359064,0.297472,-2.478826
0.2821876,0.2941082,-2.082944,0.04671545,0.1699451,-2.227771,-0.04359064,0.297472,-2.478826
0.268068,0.3389615,-2.071258,0.04781153,0.1896918,-2.215853,-0.04354547,0.2976356,-2.478214
0.268068,0.3389615,-2.071258,0.04781153,0.1896918,-2.215853,-0.04354547,0.2976356,-2.478214
0.2465995,0.3817015,-2.058634,0.04482092,0.210767,-2.203809,-0.04346507,0.2977197,-2.477709
0.2465995,0.3817015,-2.058634,0.04482092,0.210767,-2.203809,-0.04346507,0.2977197,-2.477709
0.2465995,0.3817015,-2.058634,0.04482092,0.210767,-2.203809,-0.04346507,0.2977197,-2.477709
0.2465995,0.3817015,-2.058634,0.04482092,0.210767,-2.203809,-0.04346507,0.2977197,-2.477709
0.2258664,0.4138733,-2.050801,0.03719683,0.2331301,-2.194463,-0.04342265,0.2978563,-2.477321
0.2258664,0.4138733,-2.050801,0.03719683,0.2331301,-2.194463,-0.04342265,0.2978563,-2.477321
0.1947283,0.4533218,-2.042969,0.02934878,0.2523266,-2.187655,-0.04341954,0.2979099,-2.477111
0.1947283,0.4533218,-2.042969,0.02934878,0.2523266,-2.187655,-0.04341954,0.2979099,-2.477111
0.1660492,0.4904013,-2.035836,0.0167975,0.2765718,-2.178558,-0.03932768,0.2887181,-2.473681
0.1660492,0.4904013,-2.035836,0.0167975,0.2765718,-2.178558,-0.03932768,0.2887181,-2.473681
0.1400651,0.5186625,-2.034383,0.006263791,0.2928466,-2.172053,-0.03408059,0.2792396,-2.46944
0.1400651,0.5186625,-2.034383,0.006263791,0.2928466,-2.172053,-0.03408059,0.2792396,-2.46944
0.1154432,0.5414892,-2.033515,-0.002847103,0.3046889,-2.167651,-0.03053357,0.2748676,-2.46764
0.1154432,0.5414892,-2.033515,-0.002847103,0.3046889,-2.167651,-0.03053357,0.2748676,-2.46764
0.1154432,0.5414892,-2.033515,-0.002847103,0.3046889,-2.167651,-0.03053357,0.2748676,-2.46764
0.1154432,0.5414892,-2.033515,-0.002847103,0.3046889,-2.167651,-0.03053357,0.2748676,-2.46764
0.09608369,0.5472678,-2.028668,-0.01563514,0.3138241,-2.168187,-0.02711277,0.2711338,-2.46617
0.09608369,0.5472678,-2.028668,-0.01563514,0.3138241,-2.168187,-0.02711277,0.2711338,-2.46617
0.07291299,0.5544801,-2.02503,-0.0282053,0.3211144,-2.168521,-0.0248325,0.269546,-2.46555
0.07291299,0.5544801,-2.02503,-0.0282053,0.3211144,-2.168521,-0.0248325,0.269546,-2.46555
0.04535827,0.5598382,-2.024156,-0.04522062,0.3279259,-2.171731,-0.02307316,0.2684612,-2.465027
0.04535827,0.5598382,-2.024156,-0.04522062,0.3279259,-2.171731,-0.02307316,0.2684612,-2.465027
0.01839311,0.5637479,-2.022761,-0.05806911,0.3320028,-2.17424,-0.0229649,0.2682491,-2.464854
0.01839311,0.5637479,-2.022761,-0.05806911,0.3320028,-2.17424,-0.0229649,0.2682491,-2.464854
-0.00572784,0.5700048,-2.020114,-0.06929207,0.3363899,-2.17468,-0.02451844,0.2699587,-2.465579
-0.00572784,0.5700048,-2.020114,-0.06929207,0.3363899,-2.17468,-0.02451844,0.2699587,-2.465579
