Hand_L, , ,Shoulder_L, , 
0.01884424,0.4874766,-2.225858,-0.1640631,0.2627384,-2.587793
0.01884424,0.4874766,-2.225858,-0.1640631,0.2627384,-2.587793
0.05246362,0.4571664,-2.219026,-0.1689856,0.2501796,-2.581454
0.05246362,0.4571664,-2.219026,-0.1689856,0.2501796,-2.581454
0.05246362,0.4571664,-2.219026,-0.1689856,0.2501796,-2.581454
0.08361126,0.4204342,-2.234317,-0.1594933,0.2866684,-2.582726
0.08361126,0.4204342,-2.234317,-0.1594933,0.2866684,-2.582726
0.08361126,0.4204342,-2.234317,-0.1594933,0.2866684,-2.582726
0.08361126,0.4204342,-2.234317,-0.1594933,0.2866684,-2.582726
0.1139171,0.3720097,-2.246849,-0.1560148,0.299802,-2.587783
0.1139171,0.3720097,-2.246849,-0.1560148,0.299802,-2.587783
0.1391347,0.3144856,-2.248798,-0.1545805,0.3048252,-2.591011
0.1391347,0.3144856,-2.248798,-0.1545805,0.3048252,-2.591011
0.150449,0.2252818,-2.273101,-0.1592421,0.3088308,-2.5932
0.150449,0.2252818,-2.273101,-0.1592421,0.3088308,-2.5932
0.1324924,0.1324071,-2.310236,-0.1607242,0.307648,-2.592783
0.1324924,0.1324071,-2.310236,-0.1607242,0.307648,-2.592783
0.1021127,0.03836016,-2.336516,-0.1601075,0.3057092,-2.593428
0.1021127,0.03836016,-2.336516,-0.1601075,0.3057092,-2.593428
0.08746615,-0.03323997,-2.358291,-0.1624018,0.304574,-2.595445
0.08746615,-0.03323997,-2.358291,-0.1624018,0.304574,-2.595445
0.08746615,-0.03323997,-2.358291,-0.1624018,0.304574,-2.595445
0.08746615,-0.03323997,-2.358291,-0.1624018,0.304574,-2.595445
0.06386545,-0.09426926,-2.380571,-0.1636873,0.3044624,-2.598766
0.06386545,-0.09426926,-2.380571,-0.1636873,0.3044624,-2.598766
0.03233081,-0.1313866,-2.415558,-0.1653496,0.302951,-2.597816
0.03233081,-0.1313866,-2.415558,-0.1653496,0.302951,-2.597816
-0.002323009,-0.1642494,-2.442487,-0.1664985,0.3089553,-2.605376
-0.002323009,-0.1642494,-2.442487,-0.1664985,0.3089553,-2.605376
-0.05503788,-0.1861179,-2.45904,-0.166959,0.3130136,-2.610166
-0.05503788,-0.1861179,-2.45904,-0.166959,0.3130136,-2.610166
-0.1328499,-0.2125426,-2.457568,-0.1654159,0.3133179,-2.617377
-0.1328499,-0.2125426,-2.457568,-0.1654159,0.3133179,-2.617377
-0.1328499,-0.2125426,-2.457568,-0.1654159,0.3133179,-2.617377
-0.1328499,-0.2125426,-2.457568,-0.1654159,0.3133179,-2.617377
-0.2033625,-0.2329291,-2.441384,-0.165964,0.3150188,-2.618446
-0.2033625,-0.2329291,-2.441384,-0.165964,0.3150188,-2.618446
-0.2794215,-0.2377526,-2.44117,-0.1645188,0.3139938,-2.619686
-0.2794215,-0.2377526,-2.44117,-0.1645188,0.3139938,-2.619686
-0.3477596,-0.2166266,-2.42081,-0.1638844,0.3130139,-2.622949
-0.3477596,-0.2166266,-2.42081,-0.1638844,0.3130139,-2.622949
-0.3477596,-0.2166266,-2.42081,-0.1638844,0.3130139,-2.622949
-0.3948746,-0.1738808,-2.4142,-0.1604225,0.3121551,-2.614538
-0.3948746,-0.1738808,-2.4142,-0.1604225,0.3121551,-2.614538
-0.4361551,-0.1360268,-2.396686,-0.1599241,0.3123291,-2.613979
-0.4361551,-0.1360268,-2.396686,-0.1599241,0.3123291,-2.613979
-0.4727501,-0.08239388,-2.355312,-0.1580223,0.3066993,-2.617697
-0.4727501,-0.08239388,-2.355312,-0.1580223,0.3066993,-2.617697
-0.4986034,-0.02743477,-2.345417,-0.1562196,0.3042453,-2.616204
-0.4986034,-0.02743477,-2.345417,-0.1562196,0.3042453,-2.616204
-0.4986034,-0.02743477,-2.345417,-0.1562196,0.3042453,-2.616204
