Hand_L, , ,Shoulder_L, , 
0.03463261,0.4483987,-2.240075,-0.1697897,0.2579431,-2.572588
0.06867667,0.4136008,-2.249554,-0.1645622,0.2937934,-2.585471
0.06867667,0.4136008,-2.249554,-0.1645622,0.2937934,-2.585471
0.1075213,0.3631537,-2.250998,-0.1633132,0.3039967,-2.588115
0.1075213,0.3631537,-2.250998,-0.1633132,0.3039967,-2.588115
0.1216587,0.2788867,-2.266403,-0.1646923,0.3043641,-2.582624
0.1216587,0.2788867,-2.266403,-0.1646923,0.3043641,-2.582624
0.1359879,0.1890364,-2.28706,-0.1636308,0.3094543,-2.588403
0.1359879,0.1890364,-2.28706,-0.1636308,0.3094543,-2.588403
0.1359879,0.1890364,-2.28706,-0.1636308,0.3094543,-2.588403
0.1359879,0.1890364,-2.28706,-0.1636308,0.3094543,-2.588403
0.1629897,0.122258,-2.284316,-0.1622888,0.3109985,-2.589802
0.1629897,0.122258,-2.284316,-0.1622888,0.3109985,-2.589802
0.1233783,0.007867956,-2.321878,-0.1615999,0.3042694,-2.580408
0.1233783,0.007867956,-2.321878,-0.1615999,0.3042694,-2.580408
0.1233783,0.007867956,-2.321878,-0.1615999,0.3042694,-2.580408
0.09380603,-0.07352601,-2.364604,-0.1665359,0.309272,-2.591252
0.09380603,-0.07352601,-2.364604,-0.1665359,0.309272,-2.591252
0.05290705,-0.1307205,-2.416265,-0.1672619,0.3063767,-2.591227
0.05290705,-0.1307205,-2.416265,-0.1672619,0.3063767,-2.591227
0.05290705,-0.1307205,-2.416265,-0.1672619,0.3063767,-2.591227
0.05290705,-0.1307205,-2.416265,-0.1672619,0.3063767,-2.591227
0.02641474,-0.1710717,-2.455054,-0.1664705,0.3069831,-2.596697
0.02641474,-0.1710717,-2.455054,-0.1664705,0.3069831,-2.596697
0.02641474,-0.1710717,-2.455054,-0.1664705,0.3069831,-2.596697
0.02641474,-0.1710717,-2.455054,-0.1664705,0.3069831,-2.596697
0.01040484,-0.1846836,-2.483783,-0.1674739,0.3112004,-2.602702
0.01040484,-0.1846836,-2.483783,-0.1674739,0.3112004,-2.602702
-0.01637136,-0.1849674,-2.490268,-0.1675089,0.3088883,-2.604678
-0.01637136,-0.1849674,-2.490268,-0.1675089,0.3088883,-2.604678
-0.01637136,-0.1849674,-2.490268,-0.1675089,0.3088883,-2.604678
-0.01637136,-0.1849674,-2.490268,-0.1675089,0.3088883,-2.604678
-0.02980522,-0.1838599,-2.494012,-0.1662741,0.3050504,-2.598769
-0.02980522,-0.1838599,-2.494012,-0.1662741,0.3050504,-2.598769
-0.2307683,-0.2196483,-2.492909,-0.1625425,0.3039142,-2.592229
-0.2307683,-0.2196483,-2.492909,-0.1625425,0.3039142,-2.592229
-0.2307683,-0.2196483,-2.492909,-0.1625425,0.3039142,-2.592229
-0.2307683,-0.2196483,-2.492909,-0.1625425,0.3039142,-2.592229
-0.3223101,-0.2000584,-2.451846,-0.1607726,0.3060919,-2.594577
-0.3223101,-0.2000584,-2.451846,-0.1607726,0.3060919,-2.594577
-0.4000751,-0.1712291,-2.433089,-0.1584123,0.3032051,-2.595861
-0.4000751,-0.1712291,-2.433089,-0.1584123,0.3032051,-2.595861
-0.4619748,-0.1243276,-2.411016,-0.1558644,0.3016033,-2.596082
-0.4619748,-0.1243276,-2.411016,-0.1558644,0.3016033,-2.596082
-0.4963244,-0.0738609,-2.393263,-0.1533668,0.3003263,-2.597621
-0.4963244,-0.0738609,-2.393263,-0.1533668,0.3003263,-2.597621
-0.4963244,-0.0738609,-2.393263,-0.1533668,0.3003263,-2.597621
-0.4963244,-0.0738609,-2.393263,-0.1533668,0.3003263,-2.597621
