Hand_L, , ,Elbow_L, , ,Shoulder_L, , 
-0.4885349,0.2314577,-2.118669,-0.2867256,0.2135479,-2.289805,-0.0534641,0.2965419,-2.47962
-0.4885349,0.2314577,-2.118669,-0.2867256,0.2135479,-2.289805,-0.0534641,0.2965419,-2.47962
-0.4885349,0.2314577,-2.118669,-0.2867256,0.2135479,-2.289805,-0.0534641,0.2965419,-2.47962
-0.4960987,0.1709942,-2.134872,-0.2892419,0.1910237,-2.304687,-0.0535991,0.2964935,-2.479658
-0.4960987,0.1709942,-2.134872,-0.2892419,0.1910237,-2.304687,-0.0535991,0.2964935,-2.479658
-0.4960987,0.1709942,-2.134872,-0.2892419,0.1910237,-2.304687,-0.0535991,0.2964935,-2.479658
-0.4960987,0.1709942,-2.134872,-0.2892419,0.1910237,-2.304687,-0.0535991,0.2964935,-2.479658
-0.4909295,0.1104569,-2.152974,-0.2872385,0.1693169,-2.321165,-0.05394099,0.2966147,-2.480003
-0.4909295,0.1104569,-2.152974,-0.2872385,0.1693169,-2.321165,-0.05394099,0.2966147,-2.480003
-0.4909295,0.1104569,-2.152974,-0.2872385,0.1693169,-2.321165,-0.05394099,0.2966147,-2.480003
-0.4909295,0.1104569,-2.152974,-0.2872385,0.1693169,-2.321165,-0.05394099,0.2966147,-2.480003
-0.4756885,0.04758206,-2.16985,-0.2834122,0.1453934,-2.338731,-0.05424876,0.2966543,-2.480428
-0.4756885,0.04758206,-2.16985,-0.2834122,0.1453934,-2.338731,-0.05424876,0.2966543,-2.480428
-0.4661242,0.006299721,-2.183155,-0.2791377,0.1228433,-2.352999,-0.0544778,0.2966668,-2.480655
-0.4661242,0.006299721,-2.183155,-0.2791377,0.1228433,-2.352999,-0.0544778,0.2966668,-2.480655
-0.4494802,-0.04097525,-2.195885,-0.2703678,0.0950607,-2.367148,-0.05478603,0.2965792,-2.481115
-0.4494802,-0.04097525,-2.195885,-0.2703678,0.0950607,-2.367148,-0.05478603,0.2965792,-2.481115
-0.4494802,-0.04097525,-2.195885,-0.2703678,0.0950607,-2.367148,-0.05478603,0.2965792,-2.481115
-0.4494802,-0.04097525,-2.195885,-0.2703678,0.0950607,-2.367148,-0.05478603,0.2965792,-2.481115
-0.4100412,-0.09966697,-2.210376,-0.2616942,0.07754578,-2.377849,-0.05510313,0.2964572,-2.481434
-0.4100412,-0.09966697,-2.210376,-0.2616942,0.07754578,-2.377849,-0.05510313,0.2964572,-2.481434
-0.3623038,-0.1491504,-2.228495,-0.2459391,0.05639448,-2.391715,-0.05573998,0.2963856,-2.482062
-0.3623038,-0.1491504,-2.228495,-0.2459391,0.05639448,-2.391715,-0.05573998,0.2963856,-2.482062
-0.3623038,-0.1491504,-2.228495,-0.2459391,0.05639448,-2.391715,-0.05573998,0.2963856,-2.482062
-0.3623038,-0.1491504,-2.228495,-0.2459391,0.05639448,-2.391715,-0.05573998,0.2963856,-2.482062
-0.3623038,-0.1491504,-2.228495,-0.2459391,0.05639448,-2.391715,-0.05573998,0.2963856,-2.482062
-0.3293737,-0.1778487,-2.23686,-0.2270331,0.03671401,-2.404,-0.05645753,0.2963673,-2.482746
-0.3293737,-0.1778487,-2.23686,-0.2270331,0.03671401,-2.404,-0.05645753,0.2963673,-2.482746
-0.3293737,-0.1778487,-2.23686,-0.2270331,0.03671401,-2.404,-0.05645753,0.2963673,-2.482746
-0.3293737,-0.1778487,-2.23686,-0.2270331,0.03671401,-2.404,-0.05645753,0.2963673,-2.482746
-0.2822912,-0.2079824,-2.252196,-0.210409,0.02669216,-2.410602,-0.05749349,0.2964875,-2.483692
-0.2822912,-0.2079824,-2.252196,-0.210409,0.02669216,-2.410602,-0.05749349,0.2964875,-2.483692
-0.2227686,-0.2272198,-2.26731,-0.1934475,0.02101615,-2.417014,-0.05851223,0.2965947,-2.484696
-0.2227686,-0.2272198,-2.26731,-0.1934475,0.02101615,-2.417014,-0.05851223,0.2965947,-2.484696
-0.2227686,-0.2272198,-2.26731,-0.1934475,0.02101615,-2.417014,-0.05851223,0.2965947,-2.484696
-0.2227686,-0.2272198,-2.26731,-0.1934475,0.02101615,-2.417014,-0.05851223,0.2965947,-2.484696
-0.1680767,-0.240556,-2.261282,-0.177664,0.01406258,-2.417675,-0.05961025,0.2968324,-2.485915
-0.1680767,-0.240556,-2.261282,-0.177664,0.01406258,-2.417675,-0.05961025,0.2968324,-2.485915
-0.1170228,-0.2429428,-2.252982,-0.1598951,0.009345262,-2.415934,-0.06052389,0.2971197,-2.486723
-0.1170228,-0.2429428,-2.252982,-0.1598951,0.009345262,-2.415934,-0.06052389,0.2971197,-2.486723
-0.1170228,-0.2429428,-2.252982,-0.1598951,0.009345262,-2.415934,-0.06052389,0.2971197,-2.486723
-0.1170228,-0.2429428,-2.252982,-0.1598951,0.009345262,-2.415934,-0.06052389,0.2971197,-2.486723
-0.06377195,-0.2331065,-2.255079,-0.1480198,0.009646524,-2.413929,-0.06118556,0.2972233,-2.487332
-0.06377195,-0.2331065,-2.255079,-0.1480198,0.009646524,-2.413929,-0.06118556,0.2972233,-2.487332
-0.02134463,-0.2146123,-2.254918,-0.1328487,0.01338791,-2.409719,-0.06148388,0.2972671,-2.487502
-0.02134463,-0.2146123,-2.254918,-0.1328487,0.01338791,-2.409719,-0.06148388,0.2972671,-2.487502
-0.02134463,-0.2146123,-2.254918,-0.1328487,0.01338791,-2.409719,-0.06148388,0.2972671,-2.487502
-0.02134463,-0.2146123,-2.254918,-0.1328487,0.01338791,-2.409719,-0.06148388,0.2972671,-2.487502
0.03289371,-0.1852272,-2.234347,-0.1106155,0.01811453,-2.400723,-0.06169244,0.297325,-2.487577
0.03289371,-0.1852272,-2.234347,-0.1106155,0.01811453,-2.400723,-0.06169244,0.297325,-2.487577
0.0896084,-0.1544144,-2.213004,-0.0855827,0.02346624,-2.38591,-0.06177889,0.2972838,-2.487551
0.0896084,-0.1544144,-2.213004,-0.0855827,0.02346624,-2.38591,-0.06177889,0.2972838,-2.487551
0.1527901,-0.109522,-2.188915,-0.06046544,0.02776843,-2.36751,-0.06197907,0.2972186,-2.487392
0.1527901,-0.109522,-2.188915,-0.06046544,0.02776843,-2.36751,-0.06197907,0.2972186,-2.487392
0.1527901,-0.109522,-2.188915,-0.06046544,0.02776843,-2.36751,-0.06197907,0.2972186,-2.487392
0.1527901,-0.109522,-2.188915,-0.06046544,0.02776843,-2.36751,-0.06197907,0.2972186,-2.487392
0.2191447,-0.01776494,-2.160598,-0.02707533,0.04873205,-2.333558,-0.06207048,0.2972254,-2.487241
0.2191447,-0.01776494,-2.160598,-0.02707533,0.04873205,-2.333558,-0.06207048,0.2972254,-2.487241
0.2389237,0.02492719,-2.152326,-0.01160415,0.0662692,-2.315963,-0.0621957,0.2972682,-2.48691
0.2389237,0.02492719,-2.152326,-0.01160415,0.0662692,-2.315963,-0.0621957,0.2972682,-2.48691
0.2389237,0.02492719,-2.152326,-0.01160415,0.0662692,-2.315963,-0.0621957,0.2972682,-2.48691
0.2389237,0.02492719,-2.152326,-0.01160415,0.0662692,-2.315963,-0.0621957,0.2972682,-2.48691
0.2389237,0.02492719,-2.152326,-0.01160415,0.0662692,-2.315963,-0.0621957,0.2972682,-2.48691
0.2597255,0.08851206,-2.134218,0.00377175,0.08753935,-2.297019,-0.06234822,0.297062,-2.48513
0.2597255,0.08851206,-2.134218,0.00377175,0.08753935,-2.297019,-0.06234822,0.297062,-2.48513
0.2597255,0.08851206,-2.134218,0.00377175,0.08753935,-2.297019,-0.06234822,0.297062,-2.48513
0.2597255,0.08851206,-2.134218,0.00377175,0.08753935,-2.297019,-0.06234822,0.297062,-2.48513
0.2722652,0.1457293,-2.118262,0.0178802,0.1090658,-2.27699,-0.06227889,0.2970413,-2.484004
0.2722652,0.1457293,-2.118262,0.0178802,0.1090658,-2.27699,-0.06227889,0.2970413,-2.484004
0.2712156,0.2040139,-2.104,0.02560437,0.1297662,-2.261014,-0.06218558,0.2971635,-2.483305
0.2712156,0.2040139,-2.104,0.02560437,0.1297662,-2.261014,-0.06218558,0.2971635,-2.483305
0.2669452,0.2576177,-2.090517,0.03149334,0.1544957,-2.245374,-0.06160655,0.2973349,-2.481988
0.2669452,0.2576177,-2.090517,0.03149334,0.1544957,-2.245374,-0.06160655,0.2973349,-2.481988
0.2669452,0.2576177,-2.090517,0.03149334,0.1544957,-2.245374,-0.06160655,0.2973349,-2.481988
0.2669452,0.2576177,-2.090517,0.03149334,0.1544957,-2.245374,-0.06160655,0.2973349,-2.481988
0.2551639,0.3130521,-2.078695,0.03378996,0.1805311,-2.230492,-0.06127765,0.2973561,-2.481519
0.2551639,0.3130521,-2.078695,0.03378996,0.1805311,-2.230492,-0.06127765,0.2973561,-2.481519
0.2406682,0.3603851,-2.072513,0.03418173,0.1972147,-2.221097,-0.06087881,0.2974963,-2.48113
0.2406682,0.3603851,-2.072513,0.03418173,0.1972147,-2.221097,-0.06087881,0.2974963,-2.48113
0.2406682,0.3603851,-2.072513,0.03418173,0.1972147,-2.221097,-0.06087881,0.2974963,-2.48113
0.2406682,0.3603851,-2.072513,0.03418173,0.1972147,-2.221097,-0.06087881,0.2974963,-2.48113
0.2257769,0.4059005,-2.064158,0.03302872,0.222505,-2.207286,-0.06066937,0.2975312,-2.48088
0.2257769,0.4059005,-2.064158,0.03302872,0.222505,-2.207286,-0.06066937,0.2975312,-2.48088
0.2051978,0.4375924,-2.062022,0.02658869,0.2407965,-2.199835,-0.06055506,0.2975386,-2.480775
0.2051978,0.4375924,-2.062022,0.02658869,0.2407965,-2.199835,-0.06055506,0.2975386,-2.480775
0.2051978,0.4375924,-2.062022,0.02658869,0.2407965,-2.199835,-0.06055506,0.2975386,-2.480775
0.2051978,0.4375924,-2.062022,0.02658869,0.2407965,-2.199835,-0.06055506,0.2975386,-2.480775
0.1843109,0.467741,-2.060524,0.01794622,0.2592285,-2.192268,-0.06054264,0.2975519,-2.48075
0.1843109,0.467741,-2.060524,0.01794622,0.2592285,-2.192268,-0.06054264,0.2975519,-2.48075
0.16234,0.4940417,-2.059497,0.008635886,0.2751519,-2.185247,-0.06044338,0.2976414,-2.480763
0.16234,0.4940417,-2.059497,0.008635886,0.2751519,-2.185247,-0.06044338,0.2976414,-2.480763
0.16234,0.4940417,-2.059497,0.008635886,0.2751519,-2.185247,-0.06044338,0.2976414,-2.480763
0.16234,0.4940417,-2.059497,0.008635886,0.2751519,-2.185247,-0.06044338,0.2976414,-2.480763
0.1356603,0.5204152,-2.056632,-0.0005405772,0.2891374,-2.179546,-0.06024506,0.2975337,-2.480797
0.1356603,0.5204152,-2.056632,-0.0005405772,0.2891374,-2.179546,-0.06024506,0.2975337,-2.480797
0.112527,0.5389159,-2.055761,-0.009875624,0.2992447,-2.176245,-0.06022858,0.2974583,-2.480832
0.112527,0.5389159,-2.055761,-0.009875624,0.2992447,-2.176245,-0.06022858,0.2974583,-2.480832
0.112527,0.5389159,-2.055761,-0.009875624,0.2992447,-2.176245,-0.06022858,0.2974583,-2.480832
0.112527,0.5389159,-2.055761,-0.009875624,0.2992447,-2.176245,-0.06022858,0.2974583,-2.480832
0.08990709,0.551389,-2.053869,-0.01954084,0.3071471,-2.174026,-0.06022964,0.2974643,-2.48089
0.08990709,0.551389,-2.053869,-0.01954084,0.3071471,-2.174026,-0.06022964,0.2974643,-2.48089
0.06854567,0.5618852,-2.052696,-0.03243573,0.3151893,-2.171036,-0.06017413,0.2975231,-2.48102
0.06854567,0.5618852,-2.052696,-0.03243573,0.3151893,-2.171036,-0.06017413,0.2975231,-2.48102
0.06854567,0.5618852,-2.052696,-0.03243573,0.3151893,-2.171036,-0.06017413,0.2975231,-2.48102
0.06854567,0.5618852,-2.052696,-0.03243573,0.3151893,-2.171036,-0.06017413,0.2975231,-2.48102
0.04788987,0.5610934,-2.045383,-0.04499759,0.319251,-2.172836,-0.06015711,0.2975997,-2.481179
0.04788987,0.5610934,-2.045383,-0.04499759,0.319251,-2.172836,-0.06015711,0.2975997,-2.481179
0.04788987,0.5610934,-2.045383,-0.04499759,0.319251,-2.172836,-0.06015711,0.2975997,-2.481179
0.02723321,0.5659302,-2.04504,-0.05561165,0.322737,-2.173157,-0.06018139,0.2975821,-2.481252
