Hand_L, , ,Elbow_L, , ,Shoulder_L, , 
0.1782067,-0.0863491,-2.194638,-0.04789167,0.03057534,-2.364012,-0.04908215,0.2951587,-2.489241
0.1782067,-0.0863491,-2.194638,-0.04789167,0.03057534,-2.364012,-0.04908215,0.2951587,-2.489241
0.218253,-0.03613764,-2.187858,-0.02966209,0.04238016,-2.351271,-0.04912174,0.2951735,-2.489198
0.218253,-0.03613764,-2.187858,-0.02966209,0.04238016,-2.351271,-0.04912174,0.2951735,-2.489198
0.2512413,0.02711617,-2.17429,-0.009937617,0.05670282,-2.332959,-0.04914143,0.2952228,-2.489061
0.2512413,0.02711617,-2.17429,-0.009937617,0.05670282,-2.332959,-0.04914143,0.2952228,-2.489061
0.2512413,0.02711617,-2.17429,-0.009937617,0.05670282,-2.332959,-0.04914143,0.2952228,-2.489061
0.2512413,0.02711617,-2.17429,-0.009937617,0.05670282,-2.332959,-0.04914143,0.2952228,-2.489061
0.2512413,0.02711617,-2.17429,-0.009937617,0.05670282,-2.332959,-0.04914143,0.2952228,-2.489061
0.2765211,0.09700622,-2.157572,0.01171806,0.07871362,-2.309755,-0.04914579,0.2951812,-2.488693
0.2765211,0.09700622,-2.157572,0.01171806,0.07871362,-2.309755,-0.04914579,0.2951812,-2.488693
0.2874155,0.1592619,-2.138375,0.02783243,0.1048247,-2.286071,-0.04913496,0.295168,-2.488345
0.2874155,0.1592619,-2.138375,0.02783243,0.1048247,-2.286071,-0.04913496,0.295168,-2.488345
0.2859533,0.2167457,-2.12504,0.03572373,0.1266718,-2.269696,-0.04904496,0.2950626,-2.487785
0.2859533,0.2167457,-2.12504,0.03572373,0.1266718,-2.269696,-0.04904496,0.2950626,-2.487785
0.2859533,0.2167457,-2.12504,0.03572373,0.1266718,-2.269696,-0.04904496,0.2950626,-2.487785
0.2859533,0.2167457,-2.12504,0.03572373,0.1266718,-2.269696,-0.04904496,0.2950626,-2.487785
0.2794273,0.2815283,-2.109764,0.04356626,0.1514087,-2.251532,-0.04873398,0.2950747,-2.48697
0.2794273,0.2815283,-2.109764,0.04356626,0.1514087,-2.251532,-0.04873398,0.2950747,-2.48697
0.2647153,0.3291852,-2.101309,0.04361562,0.1751823,-2.238818,-0.04863823,0.2951188,-2.486681
0.2647153,0.3291852,-2.101309,0.04361562,0.1751823,-2.238818,-0.04863823,0.2951188,-2.486681
0.2472726,0.3733301,-2.096748,0.04106463,0.1985308,-2.228439,-0.04860305,0.2952228,-2.486535
0.2472726,0.3733301,-2.096748,0.04106463,0.1985308,-2.228439,-0.04860305,0.2952228,-2.486535
0.2263249,0.4141675,-2.091323,0.03520565,0.2221557,-2.218685,-0.04861392,0.2953667,-2.486431
0.2263249,0.4141675,-2.091323,0.03520565,0.2221557,-2.218685,-0.04861392,0.2953667,-2.486431
0.2035513,0.4481449,-2.086977,0.02817599,0.2406056,-2.21154,-0.04926395,0.3040446,-2.485
0.2035513,0.4481449,-2.086977,0.02817599,0.2406056,-2.21154,-0.04926395,0.3040446,-2.485
0.1757955,0.4829426,-2.082368,0.01786253,0.2605527,-2.203505,-0.0488068,0.3038906,-2.484884
0.1757955,0.4829426,-2.082368,0.01786253,0.2605527,-2.203505,-0.0488068,0.3038906,-2.484884
0.1757955,0.4829426,-2.082368,0.01786253,0.2605527,-2.203505,-0.0488068,0.3038906,-2.484884
0.1757955,0.4829426,-2.082368,0.01786253,0.2605527,-2.203505,-0.0488068,0.3038906,-2.484884
0.1497341,0.5116988,-2.079283,0.00831751,0.2778912,-2.197953,-0.04730949,0.303003,-2.484564
0.1497341,0.5116988,-2.079283,0.00831751,0.2778912,-2.197953,-0.04730949,0.303003,-2.484564
0.1253207,0.5393416,-2.07605,-0.002961053,0.295947,-2.190313,-0.04523934,0.3015669,-2.484247
0.1253207,0.5393416,-2.07605,-0.002961053,0.295947,-2.190313,-0.04523934,0.3015669,-2.484247
0.09835058,0.5594231,-2.073531,-0.01295493,0.3086292,-2.186263,-0.03850918,0.2990004,-2.483404
0.09835058,0.5594231,-2.073531,-0.01295493,0.3086292,-2.186263,-0.03850918,0.2990004,-2.483404
0.08277083,0.5646355,-2.068634,-0.02431142,0.3167842,-2.185858,-0.0331317,0.2926301,-2.482109
0.08277083,0.5646355,-2.068634,-0.02431142,0.3167842,-2.185858,-0.0331317,0.2926301,-2.482109
0.08277083,0.5646355,-2.068634,-0.02431142,0.3167842,-2.185858,-0.0331317,0.2926301,-2.482109
0.08277083,0.5646355,-2.068634,-0.02431142,0.3167842,-2.185858,-0.0331317,0.2926301,-2.482109
0.06341895,0.5675994,-2.065838,-0.03848678,0.3230212,-2.188202,-0.02766865,0.2866612,-2.480186
0.06341895,0.5675994,-2.065838,-0.03848678,0.3230212,-2.188202,-0.02766865,0.2866612,-2.480186
0.04407271,0.570519,-2.062966,-0.05154955,0.3277826,-2.189545,-0.02472917,0.2831703,-2.478858
0.04407271,0.570519,-2.062966,-0.05154955,0.3277826,-2.189545,-0.02472917,0.2831703,-2.478858
0.04407271,0.570519,-2.062966,-0.05154955,0.3277826,-2.189545,-0.02472917,0.2831703,-2.478858
0.02360522,0.5734453,-2.058714,-0.06344751,0.3318989,-2.190338,-0.02531244,0.2835672,-2.479298
0.02360522,0.5734453,-2.058714,-0.06344751,0.3318989,-2.190338,-0.02531244,0.2835672,-2.479298
0.009821197,0.5753229,-2.057035,-0.0733201,0.3349321,-2.191572,-0.02665699,0.2848489,-2.480327
0.009821197,0.5753229,-2.057035,-0.0733201,0.3349321,-2.191572,-0.02665699,0.2848489,-2.480327
-0.00591215,0.5752956,-2.054682,-0.08360882,0.3372142,-2.193876,-0.02789082,0.2858774,-2.481277
-0.00591215,0.5752956,-2.054682,-0.08360882,0.3372142,-2.193876,-0.02789082,0.2858774,-2.481277
-0.00591215,0.5752956,-2.054682,-0.08360882,0.3372142,-2.193876,-0.02789082,0.2858774,-2.481277
