Hand_R, , ,Shoulder_R, , 
0.4407591,-0.2221335,-2.535607,0.149056,0.3006307,-2.611501
0.4407591,-0.2221335,-2.535607,0.149056,0.3006307,-2.611501
0.4393649,-0.2260445,-2.542735,0.1503696,0.2974523,-2.60416
0.4393649,-0.2260445,-2.542735,0.1503696,0.2974523,-2.60416
0.4325438,-0.2287617,-2.533891,0.1499094,0.2977316,-2.608395
0.4325438,-0.2287617,-2.533891,0.1499094,0.2977316,-2.608395
0.4159318,-0.2279476,-2.534777,0.1517018,0.2972099,-2.609494
0.4159318,-0.2279476,-2.534777,0.1517018,0.2972099,-2.609494
0.4078425,-0.2251342,-2.538337,0.1500591,0.2997121,-2.611679
0.4078425,-0.2251342,-2.538337,0.1500591,0.2997121,-2.611679
0.4050165,-0.2233663,-2.53911,0.1498708,0.2995587,-2.61075
0.4050165,-0.2233663,-2.53911,0.1498708,0.2995587,-2.61075
0.4090992,-0.2358848,-2.54352,0.1444902,0.3005338,-2.605897
0.4090992,-0.2358848,-2.54352,0.1444902,0.3005338,-2.605897
0.4243108,-0.2420904,-2.548502,0.1486279,0.301956,-2.607774
0.4243108,-0.2420904,-2.548502,0.1486279,0.301956,-2.607774
0.4356368,-0.2342538,-2.542671,0.1489772,0.3027636,-2.61063
0.4356368,-0.2342538,-2.542671,0.1489772,0.3027636,-2.61063
0.4553364,-0.2277887,-2.541247,0.1490528,0.3000943,-2.609449
0.4553364,-0.2277887,-2.541247,0.1490528,0.3000943,-2.609449
0.4662817,-0.2223991,-2.518433,0.1467733,0.2971327,-2.603708
0.4662817,-0.2223991,-2.518433,0.1467733,0.2971327,-2.603708
0.4662817,-0.2223991,-2.518433,0.1467733,0.2971327,-2.603708
0.4662817,-0.2223991,-2.518433,0.1467733,0.2971327,-2.603708
0.4885389,-0.1986874,-2.504616,0.1465871,0.2972815,-2.606854
0.4885389,-0.1986874,-2.504616,0.1465871,0.2972815,-2.606854
0.5170753,-0.1642205,-2.488082,0.1454941,0.2991602,-2.607512
0.5170753,-0.1642205,-2.488082,0.1454941,0.2991602,-2.607512
0.5260749,-0.1274707,-2.453464,0.1455346,0.3029304,-2.612729
0.5260749,-0.1274707,-2.453464,0.1455346,0.3029304,-2.612729
0.5458909,-0.09546576,-2.428288,0.1455617,0.3050075,-2.616171
0.5458909,-0.09546576,-2.428288,0.1455617,0.3050075,-2.616171
0.5780479,-0.05044159,-2.398597,0.1449146,0.3055406,-2.615581
0.5780479,-0.05044159,-2.398597,0.1449146,0.3055406,-2.615581
0.6045028,0.007173579,-2.375595,0.1440431,0.3022164,-2.608474
0.6045028,0.007173579,-2.375595,0.1440431,0.3022164,-2.608474
0.6045028,0.007173579,-2.375595,0.1440431,0.3022164,-2.608474
0.6123335,0.05750211,-2.338025,0.1445429,0.3008189,-2.6068
0.6123335,0.05750211,-2.338025,0.1445429,0.3008189,-2.6068
0.618897,0.1129364,-2.316388,0.1425743,0.3039715,-2.604424
0.618897,0.1129364,-2.316388,0.1425743,0.3039715,-2.604424
0.6209739,0.1858808,-2.28502,0.1422008,0.301373,-2.601599
0.6209739,0.1858808,-2.28502,0.1422008,0.301373,-2.601599
0.6072472,0.2544066,-2.251283,0.1420761,0.3004875,-2.593867
0.6072472,0.2544066,-2.251283,0.1420761,0.3004875,-2.593867
0.5880635,0.3250551,-2.231385,0.1403946,0.2998045,-2.589048
0.5880635,0.3250551,-2.231385,0.1403946,0.2998045,-2.589048
0.5673207,0.396981,-2.206335,0.1401039,0.3023587,-2.587283
0.5673207,0.396981,-2.206335,0.1401039,0.3023587,-2.587283
0.5295169,0.4599254,-2.179766,0.1416455,0.3010539,-2.590622
0.5295169,0.4599254,-2.179766,0.1416455,0.3010539,-2.590622
0.4864057,0.5143905,-2.161566,0.1407795,0.3006437,-2.592317
0.4864057,0.5143905,-2.161566,0.1407795,0.3006437,-2.592317
0.4376478,0.5706292,-2.149964,0.1410029,0.3036253,-2.590677
0.4376478,0.5706292,-2.149964,0.1410029,0.3036253,-2.590677
0.4376478,0.5706292,-2.149964,0.1410029,0.3036253,-2.590677
0.4376478,0.5706292,-2.149964,0.1410029,0.3036253,-2.590677
0.3667686,0.5946481,-2.150054,0.139174,0.3016482,-2.585594
0.3667686,0.5946481,-2.150054,0.139174,0.3016482,-2.585594
0.3099667,0.6181983,-2.148118,0.1357989,0.2967678,-2.579655
0.3099667,0.6181983,-2.148118,0.1357989,0.2967678,-2.579655
0.2597609,0.6387721,-2.14845,0.1358285,0.2992361,-2.576502
0.2597609,0.6387721,-2.14845,0.1358285,0.2992361,-2.576502
0.2006655,0.6552164,-2.152646,0.1365838,0.2989174,-2.576941
0.2006655,0.6552164,-2.152646,0.1365838,0.2989174,-2.576941
0.1431545,0.6652413,-2.156803,0.1361968,0.2987023,-2.579281
0.1431545,0.6652413,-2.156803,0.1361968,0.2987023,-2.579281
0.09140664,0.6599057,-2.169884,0.135858,0.300567,-2.580061
0.09140664,0.6599057,-2.169884,0.135858,0.300567,-2.580061
0.04096317,0.6582102,-2.189781,0.1375427,0.3093426,-2.582327
0.04096317,0.6582102,-2.189781,0.1375427,0.3093426,-2.582327
0.04096317,0.6582102,-2.189781,0.1376272,0.3041426,-2.577804
-0.0083617,0.6562601,-2.214691,0.1376272,0.3041426,-2.577804
-0.0083617,0.6562601,-2.214691,0.1376272,0.3041426,-2.577804
-0.04894774,0.6402297,-2.238807,0.1356952,0.311349,-2.581817
-0.04894774,0.6402297,-2.238807,0.1356952,0.311349,-2.581817
-0.08162754,0.6170313,-2.255191,0.1356041,0.3010029,-2.578155
-0.08162754,0.6170313,-2.255191,0.1356041,0.3010029,-2.578155
