Hand_R, , ,Shoulder_R, , 
0.6437083,0.08490895,-2.364895,0.1413274,0.3043281,-2.60459
0.654488,0.1612405,-2.338347,0.1415219,0.3028515,-2.603776
0.654488,0.1612405,-2.338347,0.1415219,0.3028515,-2.603776
0.6553795,0.2327043,-2.300809,0.1409742,0.3065914,-2.604496
0.6553795,0.2327043,-2.300809,0.1409742,0.3065914,-2.604496
0.6431642,0.3126254,-2.275944,0.1421196,0.303813,-2.594865
0.6431642,0.3126254,-2.275944,0.1421196,0.303813,-2.594865
0.6193997,0.3783289,-2.249732,0.141736,0.3022713,-2.587121
0.6193997,0.3783289,-2.249732,0.141736,0.3022713,-2.587121
0.5858408,0.450774,-2.225977,0.142208,0.3013152,-2.581019
0.5858408,0.450774,-2.225977,0.142208,0.3013152,-2.581019
0.5525831,0.514134,-2.205626,0.1403786,0.2967242,-2.578463
0.5525831,0.514134,-2.205626,0.1403786,0.2967242,-2.578463
0.5120676,0.5715395,-2.192002,0.1387546,0.2985812,-2.579986
0.5120676,0.5715395,-2.192002,0.1387546,0.2985812,-2.579986
0.4602564,0.618745,-2.18555,0.1371802,0.3043268,-2.582016
0.4602564,0.618745,-2.18555,0.1371802,0.3043268,-2.582016
0.3923645,0.636528,-2.177529,0.1380509,0.3070938,-2.584743
0.3923645,0.636528,-2.177529,0.1380509,0.3070938,-2.584743
0.3288292,0.6503721,-2.175518,0.1398859,0.2969148,-2.574194
0.3288292,0.6503721,-2.175518,0.1398859,0.2969148,-2.574194
0.2740515,0.6673228,-2.170328,0.1430286,0.2898318,-2.563387
0.2740515,0.6673228,-2.170328,0.1430286,0.2898318,-2.563387
0.2105058,0.6829002,-2.169078,0.1431191,0.2937526,-2.566605
0.2105058,0.6829002,-2.169078,0.1431191,0.2937526,-2.566605
0.1611013,0.6888403,-2.176798,0.1438641,0.2946248,-2.571502
0.1611013,0.6888403,-2.176798,0.1438641,0.2946248,-2.571502
0.1611013,0.6888403,-2.176798,0.1438641,0.2946248,-2.571502
0.1611013,0.6888403,-2.176798,0.1438641,0.2946248,-2.571502
0.1101011,0.6859647,-2.182673,0.1439125,0.2939509,-2.572944
0.1101011,0.6859647,-2.182673,0.1439125,0.2939509,-2.572944
0.06048308,0.6803576,-2.200294,0.1443502,0.2986492,-2.577844
0.06048308,0.6803576,-2.200294,0.1443502,0.2986492,-2.577844
0.01583875,0.6731225,-2.220318,0.1435779,0.3023661,-2.578836
0.01583875,0.6731225,-2.220318,0.1435779,0.3023661,-2.578836
-0.02047536,0.6659082,-2.248561,0.1402901,0.3062923,-2.580579
-0.02047536,0.6659082,-2.248561,0.1402901,0.3062923,-2.580579
-0.02047536,0.6659082,-2.248561,0.1402901,0.3062923,-2.580579
-0.05567168,0.6446595,-2.269147,0.1358941,0.3073099,-2.575102
-0.05567168,0.6446595,-2.269147,0.1358941,0.3073099,-2.575102
-0.08448748,0.6237043,-2.287721,0.1374424,0.3051393,-2.572255
-0.08448748,0.6237043,-2.287721,0.1374424,0.3051393,-2.572255
-0.1015647,0.6111155,-2.299982,0.1381533,0.3063743,-2.56971
-0.1015647,0.6111155,-2.299982,0.1381533,0.3063743,-2.56971
-0.1162893,0.5859438,-2.309076,0.1356321,0.3004158,-2.567258
-0.1162893,0.5859438,-2.309076,0.1356321,0.3004158,-2.567258
-0.1205067,0.5808222,-2.314852,0.1301674,0.2860548,-2.565606
-0.1205067,0.5808222,-2.314852,0.1301674,0.2860548,-2.565606
-0.1292329,0.5622372,-2.307527,0.1313762,0.2902547,-2.56712
-0.1292329,0.5622372,-2.307527,0.1313762,0.2902547,-2.56712
-0.1338203,0.5599908,-2.308607,0.1332115,0.2795702,-2.56299
-0.1338203,0.5599908,-2.308607,0.1332115,0.2795702,-2.56299
