Hand_R, , ,Shoulder_R, , 
0.6234056,0.04789072,-2.376252,0.1423584,0.3029353,-2.609078
0.6234056,0.04789072,-2.376252,0.1423584,0.3029353,-2.609078
0.6336256,0.1135504,-2.338071,0.1426587,0.3041015,-2.609095
0.6336256,0.1135504,-2.338071,0.1426587,0.3041015,-2.609095
0.6333085,0.1880459,-2.311445,0.1422703,0.3046729,-2.603913
0.6333085,0.1880459,-2.311445,0.1422703,0.3046729,-2.603913
0.6333085,0.1880459,-2.311445,0.1422703,0.3046729,-2.603913
0.6333085,0.1880459,-2.311445,0.1422703,0.3046729,-2.603913
0.6279345,0.262972,-2.280534,0.1415502,0.3071254,-2.602839
0.6279345,0.262972,-2.280534,0.1415502,0.3071254,-2.602839
0.606385,0.3436637,-2.255222,0.1409052,0.3081702,-2.602037
0.606385,0.3436637,-2.255222,0.1409052,0.3081702,-2.602037
0.5704095,0.4083488,-2.222007,0.1405713,0.302843,-2.596815
0.5704095,0.4083488,-2.222007,0.1405713,0.302843,-2.596815
0.5704095,0.4083488,-2.222007,0.1405713,0.302843,-2.596815
0.5285619,0.4710965,-2.198456,0.140813,0.3045225,-2.591427
0.5285619,0.4710965,-2.198456,0.140813,0.3045225,-2.591427
0.4898244,0.5340933,-2.180517,0.1375221,0.3033271,-2.584398
0.4898244,0.5340933,-2.180517,0.1375221,0.3033271,-2.584398
0.4402668,0.5841125,-2.16552,0.135828,0.2999079,-2.579939
0.4402668,0.5841125,-2.16552,0.135828,0.2999079,-2.579939
0.4402668,0.5841125,-2.16552,0.135828,0.2999079,-2.579939
0.4402668,0.5841125,-2.16552,0.135828,0.2999079,-2.579939
0.3700977,0.6038295,-2.155334,0.1368904,0.2976757,-2.580164
0.3700977,0.6038295,-2.155334,0.1368904,0.2976757,-2.580164
0.3076957,0.6270357,-2.151506,0.1371106,0.298063,-2.578652
0.3076957,0.6270357,-2.151506,0.1371106,0.298063,-2.578652
0.255946,0.6447741,-2.151417,0.1354098,0.2974223,-2.576611
0.255946,0.6447741,-2.151417,0.1354098,0.2974223,-2.576611
0.1948576,0.6560017,-2.156156,0.134369,0.2996899,-2.576315
0.1948576,0.6560017,-2.156156,0.134369,0.2996899,-2.576315
0.1396681,0.6712381,-2.161,0.1338882,0.2992959,-2.573327
0.1396681,0.6712381,-2.161,0.1338882,0.2992959,-2.573327
0.1396681,0.6712381,-2.161,0.1338882,0.2992959,-2.573327
0.1396681,0.6712381,-2.161,0.1338882,0.2992959,-2.573327
0.08785905,0.6656512,-2.165509,0.1355422,0.2996784,-2.57111
0.08785905,0.6656512,-2.165509,0.1355422,0.2996784,-2.57111
0.03710894,0.6654904,-2.182039,0.1353461,0.3033939,-2.575227
0.03710894,0.6654904,-2.182039,0.1353461,0.3033939,-2.575227
-0.005616801,0.6584741,-2.204262,0.1357151,0.2997065,-2.571245
-0.005616801,0.6584741,-2.204262,0.1357151,0.2997065,-2.571245
-0.04447383,0.6447414,-2.244619,0.1353531,0.3001139,-2.575042
-0.04447383,0.6447414,-2.244619,0.1353531,0.3001139,-2.575042
-0.08004863,0.626078,-2.265184,0.1343678,0.2945216,-2.572754
-0.08004863,0.626078,-2.265184,0.1343678,0.2945216,-2.572754
-0.08004863,0.626078,-2.265184,0.1343678,0.2945216,-2.572754
-0.08004863,0.626078,-2.265184,0.1343678,0.2945216,-2.572754
-0.1073272,0.608379,-2.280386,0.1359942,0.2883857,-2.570964
-0.1073272,0.608379,-2.280386,0.1359942,0.2883857,-2.570964
-0.1209263,0.583358,-2.296331,0.1348292,0.2778093,-2.569227
-0.1209263,0.583358,-2.296331,0.1348292,0.2778093,-2.569227
-0.1209263,0.583358,-2.296331,0.1348292,0.2778093,-2.569227
-0.1300895,0.5626184,-2.307123,0.1127366,0.2633113,-2.562512
-0.1300895,0.5626184,-2.307123,0.1127366,0.2633113,-2.562512
-0.1347384,0.5421842,-2.316643,0.09859222,0.2498172,-2.557191
-0.1347384,0.5421842,-2.316643,0.09859222,0.2498172,-2.557191
-0.1360303,0.5293469,-2.316934,0.095946,0.2438035,-2.561142
-0.1360303,0.5293469,-2.316934,0.095946,0.2438035,-2.561142
-0.1379873,0.5156413,-2.315856,0.1005626,0.2367318,-2.560914
-0.1379873,0.5156413,-2.315856,0.1005626,0.2367318,-2.560914
-0.1379873,0.5156413,-2.315856,0.1005626,0.2367318,-2.560914
-0.1379873,0.5156413,-2.315856,0.1005626,0.2367318,-2.560914
-0.1464796,0.5112489,-2.312523,0.09863093,0.2330943,-2.561912
-0.1464796,0.5112489,-2.312523,0.09863093,0.2330943,-2.561912
-0.1512953,0.5108247,-2.312662,0.09993747,0.233246,-2.564488
-0.1512953,0.5108247,-2.312662,0.09993747,0.233246,-2.564488
-0.1541258,0.5073363,-2.307263,0.09987102,0.2305762,-2.565304
-0.1541258,0.5073363,-2.307263,0.09987102,0.2305762,-2.565304
-0.1459076,0.5093861,-2.299101,0.09404565,0.2251432,-2.56589
-0.1459076,0.5093861,-2.299101,0.09404565,0.2251432,-2.56589
-0.1459076,0.5093861,-2.299101,0.09404565,0.2251432,-2.56589
-0.1459076,0.5093861,-2.299101,0.09404565,0.2251432,-2.56589
-0.1373729,0.5134231,-2.288724,0.09510658,0.2181815,-2.562615
-0.1373729,0.5134231,-2.288724,0.09510658,0.2181815,-2.562615
-0.1336506,0.5151569,-2.289632,0.09511147,0.2129531,-2.561042
-0.1336506,0.5151569,-2.289632,0.09511147,0.2129531,-2.561042
-0.1333477,0.5181112,-2.292206,0.09718548,0.2103121,-2.562957
-0.1333477,0.5181112,-2.292206,0.09718548,0.2103121,-2.562957
-0.134294,0.520805,-2.303018,0.09996433,0.2078024,-2.561369
-0.134294,0.520805,-2.303018,0.09996433,0.2078024,-2.561369
-0.134294,0.520805,-2.303018,0.09996433,0.2078024,-2.561369
