Hand_L, , ,Hand_R, , ,Elbow_L, , ,Elbow_R, , ,Shoulder_L, , ,Shoulder_R, , 
-0.228606,-0.2755622,-2.509835,0.6960263,0.01624287,-2.481239,-0.1850375,-0.009129814,-2.618391,0.4202243,0.1117807,-2.555819,-0.137035,0.2994639,-2.6306,0.2261444,0.3113236,-2.642129
-0.2287496,-0.2760758,-2.508075,0.7305998,0.08871925,-2.470143,-0.1850377,-0.009134999,-2.618391,0.4386092,0.1361248,-2.544424,-0.1374869,0.2990894,-2.630527,0.2257726,0.3110349,-2.642201
-0.2287496,-0.2760758,-2.508075,0.7305998,0.08871925,-2.470143,-0.1850377,-0.009134999,-2.618391,0.4386092,0.1361248,-2.544424,-0.1374869,0.2990894,-2.630527,0.2257726,0.3110349,-2.642201
-0.2287496,-0.2760758,-2.508075,0.7305998,0.08871925,-2.470143,-0.1850377,-0.009134999,-2.618391,0.4386092,0.1361248,-2.544424,-0.1374869,0.2990894,-2.630527,0.2257726,0.3110349,-2.642201
-0.2287496,-0.2760758,-2.508075,0.7305998,0.08871925,-2.470143,-0.1850377,-0.009134999,-2.618391,0.4386092,0.1361248,-2.544424,-0.1374869,0.2990894,-2.630527,0.2257726,0.3110349,-2.642201
-0.2288823,-0.2764671,-2.507259,0.757102,0.1547468,-2.456966,-0.1850377,-0.009138187,-2.618389,0.4588874,0.1660742,-2.530608,-0.1393793,0.2960831,-2.629856,0.2243935,0.3091627,-2.641959
-0.2288823,-0.2764671,-2.507259,0.757102,0.1547468,-2.456966,-0.1850377,-0.009138187,-2.618389,0.4588874,0.1660742,-2.530608,-0.1393793,0.2960831,-2.629856,0.2243935,0.3091627,-2.641959
-0.228983,-0.2768357,-2.506422,0.7703957,0.2160354,-2.442796,-0.1850684,-0.009170036,-2.618383,0.4726221,0.194545,-2.521955,-0.1394447,0.2963701,-2.630144,0.2243907,0.3091675,-2.641961
-0.228983,-0.2768357,-2.506422,0.7703957,0.2160354,-2.442796,-0.1850684,-0.009170036,-2.618383,0.4726221,0.194545,-2.521955,-0.1394447,0.2963701,-2.630144,0.2243907,0.3091675,-2.641961
-0.2290258,-0.2769292,-2.506399,0.7746078,0.2922388,-2.430287,-0.1850775,-0.009168203,-2.618382,0.4833214,0.2231218,-2.515303,-0.1391522,0.2959942,-2.629985,0.2251171,0.3075128,-2.641547
