Hand_R, , ,Shoulder_R, , 
0.5881484,-0.06440134,-2.411916,0.1496133,0.3004708,-2.620999
0.5881484,-0.06440134,-2.411916,0.1496133,0.3004708,-2.620999
0.5881484,-0.06440134,-2.411916,0.1496133,0.3004708,-2.620999
0.5881484,-0.06440134,-2.411916,0.1496133,0.3004708,-2.620999
0.6221089,-0.003318875,-2.398509,0.1482637,0.2990912,-2.621238
0.6221089,-0.003318875,-2.398509,0.1482637,0.2990912,-2.621238
0.6418114,0.05523148,-2.371372,0.1478903,0.2969418,-2.61877
0.6418114,0.05523148,-2.371372,0.1478903,0.2969418,-2.61877
0.647564,0.1783558,-2.321597,0.1484091,0.3031618,-2.614752
0.647564,0.1783558,-2.321597,0.1484091,0.3031618,-2.614752
0.6415142,0.2733563,-2.288595,0.1477928,0.3020128,-2.608509
0.6415142,0.2733563,-2.288595,0.1477928,0.3020128,-2.608509
0.6415142,0.2733563,-2.288595,0.1477928,0.3020128,-2.608509
0.6415142,0.2733563,-2.288595,0.1477928,0.3020128,-2.608509
0.6285554,0.3541911,-2.260803,0.1464792,0.3024752,-2.602648
0.6285554,0.3541911,-2.260803,0.1464792,0.3024752,-2.602648
0.6285554,0.3541911,-2.260803,0.1464792,0.3024752,-2.602648
0.6069443,0.4294982,-2.234007,0.1436414,0.3053934,-2.599199
0.6069443,0.4294982,-2.234007,0.1436414,0.3053934,-2.599199
0.5726405,0.4968376,-2.216581,0.1418161,0.3005091,-2.588956
0.5726405,0.4968376,-2.216581,0.1418161,0.3005091,-2.588956
0.532077,0.5580957,-2.20189,0.1423475,0.3031685,-2.58912
0.532077,0.5580957,-2.20189,0.1423475,0.3031685,-2.58912
0.4896025,0.6128768,-2.192986,0.1426734,0.3021542,-2.583895
0.4896025,0.6128768,-2.192986,0.1426734,0.3021542,-2.583895
0.4234527,0.6435866,-2.189559,0.1432081,0.3022695,-2.585009
0.4234527,0.6435866,-2.189559,0.1432081,0.3022695,-2.585009
0.4234527,0.6435866,-2.189559,0.1432081,0.3022695,-2.585009
0.4234527,0.6435866,-2.189559,0.1432081,0.3022695,-2.585009
0.3642157,0.6648269,-2.185483,0.1444324,0.3029776,-2.582535
0.3642157,0.6648269,-2.185483,0.1444324,0.3029776,-2.582535
0.308037,0.6878917,-2.17905,0.1445605,0.3045505,-2.580161
0.308037,0.6878917,-2.17905,0.1445605,0.3045505,-2.580161
0.2466122,0.6933824,-2.184871,0.1458007,0.3018137,-2.579204
0.2466122,0.6933824,-2.184871,0.1458007,0.3018137,-2.579204
0.1847213,0.7037973,-2.190669,0.1453438,0.3032139,-2.579739
0.1847213,0.7037973,-2.190669,0.1453438,0.3032139,-2.579739
0.1338447,0.7093244,-2.19103,0.1384868,0.3116282,-2.579157
0.1338447,0.7093244,-2.19103,0.1384868,0.3116282,-2.579157
0.07851432,0.7028955,-2.204406,0.1369723,0.3090059,-2.577584
0.07851432,0.7028955,-2.204406,0.1369723,0.3090059,-2.577584
0.07851432,0.7028955,-2.204406,0.1369723,0.3090059,-2.577584
0.07851432,0.7028955,-2.204406,0.1369723,0.3090059,-2.577584
-0.01985616,0.6862023,-2.224475,0.1374561,0.3017452,-2.577479
-0.01985616,0.6862023,-2.224475,0.1374561,0.3017452,-2.577479
-0.01985616,0.6862023,-2.224475,0.1374561,0.3017452,-2.577479
-0.01985616,0.6862023,-2.224475,0.1374561,0.3017452,-2.577479
-0.05396112,0.6762277,-2.247617,0.1374725,0.3007463,-2.578663
-0.05396112,0.6762277,-2.247617,0.1374725,0.3007463,-2.578663
-0.0869168,0.6515997,-2.268651,0.1383767,0.3013401,-2.577693
-0.0869168,0.6515997,-2.268651,0.1383767,0.3013401,-2.577693
-0.1125434,0.6143377,-2.276026,0.1337259,0.3036831,-2.580014
-0.1125434,0.6143377,-2.276026,0.1337259,0.3036831,-2.580014
-0.1282313,0.5749178,-2.28651,0.1322802,0.2955951,-2.579298
-0.1282313,0.5749178,-2.28651,0.1322802,0.2955951,-2.579298
-0.1282313,0.5749178,-2.28651,0.1322802,0.2955951,-2.579298
-0.1282313,0.5749178,-2.28651,0.1322802,0.2955951,-2.579298
-0.1282313,0.5749178,-2.28651,0.1322802,0.2955951,-2.579298
-0.1340998,0.5423145,-2.302526,0.1144244,0.2714581,-2.561485
-0.1340998,0.5423145,-2.302526,0.1144244,0.2714581,-2.561485
-0.1520483,0.5167726,-2.317569,0.1056513,0.2522236,-2.551774
