Hand_L, , ,Hand_R, , ,Elbow_L, , ,Elbow_R, , ,Shoulder_L, , ,Shoulder_R, , 
-0.2318242,-0.2808394,-2.502943,0.4382256,-0.2115418,-2.463122,-0.195596,-0.002825007,-2.620272,0.323104,0.01907898,-2.609552,-0.139395,0.3046093,-2.624325,0.2205049,0.3178674,-2.637027
-0.2322423,-0.2808487,-2.503269,0.4820913,-0.1753354,-2.42954,-0.1955844,-0.002834589,-2.620269,0.3353276,0.02601472,-2.59391,-0.1393944,0.3046356,-2.624324,0.2205444,0.3179104,-2.637188
-0.2322423,-0.2808487,-2.503269,0.4820913,-0.1753354,-2.42954,-0.1955844,-0.002834589,-2.620269,0.3353276,0.02601472,-2.59391,-0.1393944,0.3046356,-2.624324,0.2205444,0.3179104,-2.637188
-0.2322423,-0.2808487,-2.503269,0.4820913,-0.1753354,-2.42954,-0.1955844,-0.002834589,-2.620269,0.3353276,0.02601472,-2.59391,-0.1393944,0.3046356,-2.624324,0.2205444,0.3179104,-2.637188
-0.2322423,-0.2808487,-2.503269,0.4820913,-0.1753354,-2.42954,-0.1955844,-0.002834589,-2.620269,0.3353276,0.02601472,-2.59391,-0.1393944,0.3046356,-2.624324,0.2205444,0.3179104,-2.637188
-0.2323271,-0.2808357,-2.503248,0.5312271,-0.1318677,-2.400047,-0.1955818,-0.002845067,-2.620253,0.3517563,0.03598362,-2.574843,-0.1393952,0.3046565,-2.624321,0.2205861,0.3179498,-2.63746
-0.2323271,-0.2808357,-2.503248,0.5312271,-0.1318677,-2.400047,-0.1955818,-0.002845067,-2.620253,0.3517563,0.03598362,-2.574843,-0.1393952,0.3046565,-2.624321,0.2205861,0.3179498,-2.63746
-0.2323653,-0.2808264,-2.50324,0.5695359,-0.09323446,-2.376606,-0.1955819,-0.002845607,-2.620252,0.3742912,0.05473788,-2.549379,-0.1393984,0.3046722,-2.62432,0.2206057,0.317949,-2.637602
-0.2323653,-0.2808264,-2.50324,0.5695359,-0.09323446,-2.376606,-0.1955819,-0.002845607,-2.620252,0.3742912,0.05473788,-2.549379,-0.1393984,0.3046722,-2.62432,0.2206057,0.317949,-2.637602
-0.2324242,-0.2808117,-2.503195,0.613092,-0.02565058,-2.346942,-0.1955818,-0.002845774,-2.620251,0.3912452,0.07390899,-2.528921,-0.1393885,0.3048418,-2.624413,0.2206991,0.3179978,-2.638067
-0.2324242,-0.2808117,-2.503195,0.613092,-0.02565058,-2.346942,-0.1955818,-0.002845774,-2.620251,0.3912452,0.07390899,-2.528921,-0.1393885,0.3048418,-2.624413,0.2206991,0.3179978,-2.638067
-0.2324242,-0.2808117,-2.503195,0.613092,-0.02565058,-2.346942,-0.1955818,-0.002845774,-2.620251,0.3912452,0.07390899,-2.528921,-0.1393885,0.3048418,-2.624413,0.2206991,0.3179978,-2.638067
-0.2324242,-0.2808117,-2.503195,0.613092,-0.02565058,-2.346942,-0.1955818,-0.002845774,-2.620251,0.3912452,0.07390899,-2.528921,-0.1393885,0.3048418,-2.624413,0.2206991,0.3179978,-2.638067
-0.2324728,-0.2808038,-2.503173,0.6412547,0.04980982,-2.317058,-0.1955824,-0.002839907,-2.620241,0.4079995,0.09903174,-2.510057,-0.1394304,0.3051739,-2.624873,0.2207569,0.3181049,-2.638688
-0.2324728,-0.2808038,-2.503173,0.6412547,0.04980982,-2.317058,-0.1955824,-0.002839907,-2.620241,0.4079995,0.09903174,-2.510057,-0.1394304,0.3051739,-2.624873,0.2207569,0.3181049,-2.638688
-0.2326414,-0.280798,-2.503171,0.6685775,0.1227171,-2.292545,-0.1955862,-0.002826309,-2.620221,0.4281808,0.1409632,-2.48164,-0.1394728,0.3053856,-2.625151,0.2207772,0.3181306,-2.638886
-0.2326414,-0.280798,-2.503171,0.6685775,0.1227171,-2.292545,-0.1955862,-0.002826309,-2.620221,0.4281808,0.1409632,-2.48164,-0.1394728,0.3053856,-2.625151,0.2207772,0.3181306,-2.638886
-0.2327435,-0.2807738,-2.503123,0.6796323,0.1880541,-2.271501,-0.1955914,-0.002813289,-2.62021,0.440016,0.1777538,-2.461635,-0.1395492,0.305605,-2.625594,0.2207795,0.3181269,-2.638908
-0.2327435,-0.2807738,-2.503123,0.6796323,0.1880541,-2.271501,-0.1955914,-0.002813289,-2.62021,0.440016,0.1777538,-2.461635,-0.1395492,0.305605,-2.625594,0.2207795,0.3181269,-2.638908
-0.2330196,-0.2807363,-2.502995,0.6813375,0.2655406,-2.248707,-0.1955913,-0.00281266,-2.62021,0.4485121,0.2106013,-2.445896,-0.1395732,0.3058309,-2.625872,0.2207809,0.3181267,-2.638908
-0.2330196,-0.2807363,-2.502995,0.6813375,0.2655406,-2.248707,-0.1955913,-0.00281266,-2.62021,0.4485121,0.2106013,-2.445896,-0.1395732,0.3058309,-2.625872,0.2207809,0.3181267,-2.638908
-0.2330196,-0.2807363,-2.502995,0.6813375,0.2655406,-2.248707,-0.1955913,-0.00281266,-2.62021,0.4485121,0.2106013,-2.445896,-0.1395732,0.3058309,-2.625872,0.2207809,0.3181267,-2.638908
-0.2330196,-0.2807363,-2.502995,0.6813375,0.2655406,-2.248707,-0.1955913,-0.00281266,-2.62021,0.4485121,0.2106013,-2.445896,-0.1395732,0.3058309,-2.625872,0.2207809,0.3181267,-2.638908
-0.2332862,-0.2806993,-2.503016,0.6674696,0.3390543,-2.237353,-0.1955993,-0.002782499,-2.620192,0.4525325,0.2370156,-2.438208,-0.1389484,0.3042756,-2.625657,0.2223658,0.3138908,-2.638121
-0.2332862,-0.2806993,-2.503016,0.6674696,0.3390543,-2.237353,-0.1955993,-0.002782499,-2.620192,0.4525325,0.2370156,-2.438208,-0.1389484,0.3042756,-2.625657,0.2223658,0.3138908,-2.638121
-0.2332862,-0.2806993,-2.503016,0.6674696,0.3390543,-2.237353,-0.1955993,-0.002782499,-2.620192,0.4525325,0.2370156,-2.438208,-0.1389484,0.3042756,-2.625657,0.2223658,0.3138908,-2.638121
-0.2332862,-0.2806993,-2.503016,0.6674696,0.3390543,-2.237353,-0.1955993,-0.002782499,-2.620192,0.4525325,0.2370156,-2.438208,-0.1389484,0.3042756,-2.625657,0.2223658,0.3138908,-2.638121
-0.233373,-0.2806778,-2.503048,0.639986,0.418287,-2.22313,-0.1955999,-0.002777704,-2.620188,0.4530407,0.2743812,-2.426536,-0.139097,0.3021446,-2.625486,0.2224325,0.3097237,-2.63648
-0.233373,-0.2806778,-2.503048,0.639986,0.418287,-2.22313,-0.1955999,-0.002777704,-2.620188,0.4530407,0.2743812,-2.426536,-0.139097,0.3021446,-2.625486,0.2224325,0.3097237,-2.63648
-0.233373,-0.2806778,-2.503048,0.639986,0.418287,-2.22313,-0.1955999,-0.002777704,-2.620188,0.4530407,0.2743812,-2.426536,-0.139097,0.3021446,-2.625486,0.2224325,0.3097237,-2.63648
-0.233373,-0.2806778,-2.503048,0.639986,0.418287,-2.22313,-0.1955999,-0.002777704,-2.620188,0.4530407,0.2743812,-2.426536,-0.139097,0.3021446,-2.625486,0.2224325,0.3097237,-2.63648
-0.233434,-0.2806498,-2.502965,0.6130132,0.4755546,-2.220752,-0.1956001,-0.00277884,-2.620187,0.4511885,0.3018709,-2.420437,-0.1397538,0.2997401,-2.62547,0.2218776,0.3067121,-2.6353
-0.233434,-0.2806498,-2.502965,0.6130132,0.4755546,-2.220752,-0.1956001,-0.00277884,-2.620187,0.4511885,0.3018709,-2.420437,-0.1397538,0.2997401,-2.62547,0.2218776,0.3067121,-2.6353
-0.2334724,-0.2806365,-2.502916,0.5781125,0.5332212,-2.217598,-0.1956028,-0.002790594,-2.620179,0.4462447,0.3281034,-2.413296,-0.1397535,0.2999022,-2.625847,0.2218926,0.3067518,-2.63524
-0.2334724,-0.2806365,-2.502916,0.5781125,0.5332212,-2.217598,-0.1956028,-0.002790594,-2.620179,0.4462447,0.3281034,-2.413296,-0.1397535,0.2999022,-2.625847,0.2218926,0.3067518,-2.63524
-0.2334724,-0.2806365,-2.502916,0.5781125,0.5332212,-2.217598,-0.1956028,-0.002790594,-2.620179,0.4462447,0.3281034,-2.413296,-0.1397535,0.2999022,-2.625847,0.2218926,0.3067518,-2.63524
-0.2334724,-0.2806365,-2.502916,0.5781125,0.5332212,-2.217598,-0.1956028,-0.002790594,-2.620179,0.4462447,0.3281034,-2.413296,-0.1397535,0.2999022,-2.625847,0.2218926,0.3067518,-2.63524
-0.2337432,-0.2804566,-2.501815,0.5268065,0.5789506,-2.220347,-0.1955806,-0.002839664,-2.620141,0.440213,0.3468916,-2.409313,-0.1398159,0.2995338,-2.625942,0.221867,0.3058203,-2.63453
-0.2337432,-0.2804566,-2.501815,0.5268065,0.5789506,-2.220347,-0.1955806,-0.002839664,-2.620141,0.440213,0.3468916,-2.409313,-0.1398159,0.2995338,-2.625942,0.221867,0.3058203,-2.63453
-0.2337432,-0.2804566,-2.501815,0.5268065,0.5789506,-2.220347,-0.1955806,-0.002839664,-2.620141,0.440213,0.3468916,-2.409313,-0.1398159,0.2995338,-2.625942,0.221867,0.3058203,-2.63453
-0.2337432,-0.2804566,-2.501815,0.5268065,0.5789506,-2.220347,-0.1955806,-0.002839664,-2.620141,0.440213,0.3468916,-2.409313,-0.1398159,0.2995338,-2.625942,0.221867,0.3058203,-2.63453
-0.2337432,-0.2804566,-2.501815,0.5268065,0.5789506,-2.220347,-0.1955806,-0.002839664,-2.620141,0.440213,0.3468916,-2.409313,-0.1398159,0.2995338,-2.625942,0.221867,0.3058203,-2.63453
-0.2341381,-0.2804028,-2.50125,0.4833914,0.5989057,-2.223109,-0.1955082,-0.002921067,-2.620061,0.4325871,0.3608889,-2.410793,-0.1401285,0.2985494,-2.625905,0.2215471,0.3041489,-2.633581
-0.2341381,-0.2804028,-2.50125,0.4833914,0.5989057,-2.223109,-0.1955082,-0.002921067,-2.620061,0.4325871,0.3608889,-2.410793,-0.1401285,0.2985494,-2.625905,0.2215471,0.3041489,-2.633581
-0.2341787,-0.2803369,-2.500831,0.426877,0.6205226,-2.229229,-0.1954495,-0.002977843,-2.620017,0.4237346,0.373751,-2.411574,-0.1401116,0.2986525,-2.626106,0.2215609,0.304161,-2.633556
-0.2341787,-0.2803369,-2.500831,0.426877,0.6205226,-2.229229,-0.1954495,-0.002977843,-2.620017,0.4237346,0.373751,-2.411574,-0.1401116,0.2986525,-2.626106,0.2215609,0.304161,-2.633556
-0.2341787,-0.2803369,-2.500831,0.426877,0.6205226,-2.229229,-0.1954495,-0.002977843,-2.620017,0.4237346,0.373751,-2.411574,-0.1401116,0.2986525,-2.626106,0.2215609,0.304161,-2.633556
-0.2341787,-0.2803369,-2.500831,0.426877,0.6205226,-2.229229,-0.1954495,-0.002977843,-2.620017,0.4237346,0.373751,-2.411574,-0.1401116,0.2986525,-2.626106,0.2215609,0.304161,-2.633556
-0.2340622,-0.2803329,-2.500029,0.3723578,0.643334,-2.231813,-0.1953319,-0.003090664,-2.619906,0.4088835,0.3927922,-2.408459,-0.14004,0.298887,-2.626602,0.2216072,0.3042146,-2.633443
-0.2340622,-0.2803329,-2.500029,0.3723578,0.643334,-2.231813,-0.1953319,-0.003090664,-2.619906,0.4088835,0.3927922,-2.408459,-0.14004,0.298887,-2.626602,0.2216072,0.3042146,-2.633443
