Hand_L, , ,Hand_R, , ,Shoulder_L, , ,Shoulder_R, , 
-0.1848558,0.2066654,-1.999449,0.07260126,0.2406179,-2.029622,-0.1990923,0.3005846,-2.586484,0.05692547,0.3010183,-2.598897
-0.1914659,0.1664626,-2.018884,0.05702431,0.3012257,-2.005966,-0.2013887,0.305926,-2.588126,0.05973546,0.3057827,-2.599714
-0.1914659,0.1664626,-2.018884,0.05702431,0.3012257,-2.005966,-0.2013887,0.305926,-2.588126,0.05973546,0.3057827,-2.599714
-0.1885709,0.1238834,-2.048878,0.06600877,0.342525,-2.001885,-0.2121895,0.3127034,-2.585614,0.06290504,0.3106951,-2.591156
-0.1885709,0.1238834,-2.048878,0.06600877,0.342525,-2.001885,-0.2121895,0.3127034,-2.585614,0.06290504,0.3106951,-2.591156
-0.187769,0.09190417,-2.061757,0.07068832,0.3774285,-2.030559,-0.2096476,0.3139345,-2.586982,0.0651236,0.3116414,-2.593229
-0.187769,0.09190417,-2.061757,0.07068832,0.3774285,-2.030559,-0.2096476,0.3139345,-2.586982,0.0651236,0.3116414,-2.593229
-0.1932127,0.06242405,-2.077687,0.07236529,0.4139995,-2.026143,-0.2070087,0.3131798,-2.588344,0.06621751,0.3108316,-2.595296
-0.1932127,0.06242405,-2.077687,0.07236529,0.4139995,-2.026143,-0.2070087,0.3131798,-2.588344,0.06621751,0.3108316,-2.595296
-0.1932127,0.06242405,-2.077687,0.07236529,0.4139995,-2.026143,-0.2070087,0.3131798,-2.588344,0.06621751,0.3108316,-2.595296
-0.1932127,0.06242405,-2.077687,0.07236529,0.4139995,-2.026143,-0.2070087,0.3131798,-2.588344,0.06621751,0.3108316,-2.595296
-0.1939409,0.03604264,-2.093642,0.06723643,0.4478639,-2.024112,-0.2055128,0.3115173,-2.590763,0.06607959,0.3084259,-2.592283
-0.1939409,0.03604264,-2.093642,0.06723643,0.4478639,-2.024112,-0.2055128,0.3115173,-2.590763,0.06607959,0.3084259,-2.592283
-0.1968793,0.01772434,-2.109048,0.07568571,0.4752188,-2.035761,-0.2053282,0.3122071,-2.593334,0.06679282,0.30803,-2.592364
-0.1968793,0.01772434,-2.109048,0.07568571,0.4752188,-2.035761,-0.2053282,0.3122071,-2.593334,0.06679282,0.30803,-2.592364
-0.1966009,0.0122674,-2.109855,0.07783834,0.4874056,-2.031685,-0.2051949,0.3135624,-2.595,0.06772882,0.3088894,-2.592739
-0.1966009,0.0122674,-2.109855,0.07783834,0.4874056,-2.031685,-0.2051949,0.3135624,-2.595,0.06772882,0.3088894,-2.592739
-0.2010742,0.01757489,-2.117909,0.08012303,0.4925444,-2.035382,-0.2058479,0.3147469,-2.596729,0.06840391,0.3089751,-2.592285
