Hand_L, , ,Hand_R, , ,Shoulder_L, , ,Shoulder_R, , 
-0.1985262,0.4289958,-2.03408,0.08979025,-0.05149788,-2.15962,-0.2187616,0.3003815,-2.590196,0.05656409,0.2998001,-2.573002
-0.1985262,0.4289958,-2.03408,0.08979025,-0.05149788,-2.15962,-0.2187616,0.3003815,-2.590196,0.05656409,0.2998001,-2.573002
-0.1985262,0.4289958,-2.03408,0.08979025,-0.05149788,-2.15962,-0.2187616,0.3003815,-2.590196,0.05656409,0.2998001,-2.573002
-0.1985262,0.4289958,-2.03408,0.08979025,-0.05149788,-2.15962,-0.2187616,0.3003815,-2.590196,0.05656409,0.2998001,-2.573002
-0.1985262,0.4289958,-2.03408,0.08979025,-0.05149788,-2.15962,-0.2187616,0.3003815,-2.590196,0.05656409,0.2998001,-2.573002
-0.2051824,0.4095605,-2.041111,0.08967733,-0.02941684,-2.134969,-0.2179157,0.3011983,-2.589108,0.057365,0.2992529,-2.572263
-0.2051824,0.4095605,-2.041111,0.08967733,-0.02941684,-2.134969,-0.2179157,0.3011983,-2.589108,0.057365,0.2992529,-2.572263
-0.1947778,0.3922427,-2.011979,0.08941073,-0.0009512837,-2.116172,-0.2167067,0.3023245,-2.588135,0.05742015,0.3003972,-2.572217
-0.1947778,0.3922427,-2.011979,0.08941073,-0.0009512837,-2.116172,-0.2167067,0.3023245,-2.588135,0.05742015,0.3003972,-2.572217
-0.1844017,0.3332836,-2.006789,0.08715522,0.07084467,-2.062446,-0.2145664,0.3099876,-2.592985,0.05812314,0.3051217,-2.577841
-0.1844017,0.3332836,-2.006789,0.08715522,0.07084467,-2.062446,-0.2145664,0.3099876,-2.592985,0.05812314,0.3051217,-2.577841
-0.1846751,0.2897696,-2.009927,0.08582702,0.1283742,-2.0343,-0.2141248,0.3089144,-2.591761,0.05884556,0.3039049,-2.577018
-0.1846751,0.2897696,-2.009927,0.08582702,0.1283742,-2.0343,-0.2141248,0.3089144,-2.591761,0.05884556,0.3039049,-2.577018
-0.1777442,0.2616254,-2.008122,0.08754048,0.1676904,-2.012637,-0.19801,0.2930613,-2.597438,0.05718571,0.28488,-2.580649
-0.1777442,0.2616254,-2.008122,0.08754048,0.1676904,-2.012637,-0.19801,0.2930613,-2.597438,0.05718571,0.28488,-2.580649
-0.1777442,0.2616254,-2.008122,0.08754048,0.1676904,-2.012637,-0.19801,0.2930613,-2.597438,0.05718571,0.28488,-2.580649
-0.1777442,0.2616254,-2.008122,0.08754048,0.1676904,-2.012637,-0.19801,0.2930613,-2.597438,0.05718571,0.28488,-2.580649
-0.1203376,0.290686,-2.079938,-0.02674254,0.2868937,-2.377125,-0.1956741,0.288595,-2.596053,0.05638347,0.2814728,-2.583857
-0.1203376,0.290686,-2.079938,-0.02674254,0.2868937,-2.377125,-0.1956741,0.288595,-2.596053,0.05638347,0.2814728,-2.583857
-0.1203376,0.290686,-2.079938,-0.02674254,0.2868937,-2.377125,-0.1956741,0.288595,-2.596053,0.05638347,0.2814728,-2.583857
-0.1203376,0.290686,-2.079938,-0.02674254,0.2868937,-2.377125,-0.1956741,0.288595,-2.596053,0.05638347,0.2814728,-2.583857
-0.1742623,0.1534675,-2.058512,-0.03632179,0.3092179,-2.395465,-0.18578,0.2933514,-2.587478,0.05567863,0.2848117,-2.581531
-0.1742623,0.1534675,-2.058512,-0.03632179,0.3092179,-2.395465,-0.18578,0.2933514,-2.587478,0.05567863,0.2848117,-2.581531
-0.1757632,0.09310438,-2.062736,0.04451779,0.3727184,-2.095132,-0.1836742,0.2955171,-2.579937,0.05662458,0.2871406,-2.582627
-0.1757632,0.09310438,-2.062736,0.04451779,0.3727184,-2.095132,-0.1836742,0.2955171,-2.579937,0.05662458,0.2871406,-2.582627
-0.1787843,0.06279249,-2.097826,0.05572103,0.4185784,-2.046388,-0.184056,0.2981835,-2.577551,0.05793871,0.2879664,-2.581833
-0.1787843,0.06279249,-2.097826,0.05572103,0.4185784,-2.046388,-0.184056,0.2981835,-2.577551,0.05793871,0.2879664,-2.581833
-0.1755887,0.02719043,-2.101724,0.06379526,0.4499711,-2.057041,-0.189308,0.2993334,-2.578904,0.05934081,0.290968,-2.585358
-0.1755887,0.02719043,-2.101724,0.06379526,0.4499711,-2.057041,-0.189308,0.2993334,-2.578904,0.05934081,0.290968,-2.585358
-0.1755887,0.02719043,-2.101724,0.06379526,0.4499711,-2.057041,-0.189308,0.2993334,-2.578904,0.05934081,0.290968,-2.585358
-0.1755887,0.02719043,-2.101724,0.06379526,0.4499711,-2.057041,-0.189308,0.2993334,-2.578904,0.05934081,0.290968,-2.585358
-0.1730115,0.007536685,-2.129311,0.06149838,0.4829557,-2.066202,-0.1984235,0.3044228,-2.581625,0.0608538,0.2975101,-2.586178
-0.1730115,0.007536685,-2.129311,0.06149838,0.4829557,-2.066202,-0.1984235,0.3044228,-2.581625,0.0608538,0.2975101,-2.586178
-0.1692064,-0.00771931,-2.134438,0.05255361,0.5020528,-2.058937,-0.2029126,0.3149256,-2.589869,0.06464714,0.3076435,-2.588805
-0.1692064,-0.00771931,-2.134438,0.05255361,0.5020528,-2.058937,-0.2029126,0.3149256,-2.589869,0.06464714,0.3076435,-2.588805
