Hand_L, , ,Hand_R, , ,Elbow_L, , ,Elbow_R, , ,Shoulder_L, , ,Shoulder_R, , 
-0.002963634,0.2260511,-2.170568,-0.08406753,0.2627676,-2.219882,-0.09141847,0.2344683,-2.391683,0.1950241,0.122443,-2.415674,-0.06281873,0.3001815,-2.59652,0.2019494,0.3031969,-2.597222
-0.002963634,0.2260511,-2.170568,-0.08406753,0.2627676,-2.219882,-0.09141847,0.2344683,-2.391683,0.1950241,0.122443,-2.415674,-0.06281873,0.3001815,-2.59652,0.2019494,0.3031969,-2.597222
-0.002963634,0.2260511,-2.170568,-0.08406753,0.2627676,-2.219882,-0.09141847,0.2344683,-2.391683,0.1950241,0.122443,-2.415674,-0.06281873,0.3001815,-2.59652,0.2019494,0.3031969,-2.597222
-0.002963634,0.2260511,-2.170568,-0.08406753,0.2627676,-2.219882,-0.09141847,0.2344683,-2.391683,0.1950241,0.122443,-2.415674,-0.06281873,0.3001815,-2.59652,0.2019494,0.3031969,-2.597222
0.001091987,0.2244007,-2.176886,-0.06928696,0.2620391,-2.231532,-0.08577102,0.2288455,-2.396426,0.194197,0.1261865,-2.415801,-0.0623347,0.2989204,-2.598754,0.2014639,0.3026214,-2.599165
0.001091987,0.2244007,-2.176886,-0.06928696,0.2620391,-2.231532,-0.08577102,0.2288455,-2.396426,0.194197,0.1261865,-2.415801,-0.0623347,0.2989204,-2.598754,0.2014639,0.3026214,-2.599165
0.003184603,0.2255735,-2.181599,-0.0760328,0.242954,-2.229346,-0.08358149,0.2282097,-2.398701,0.1907046,0.1360567,-2.424567,-0.06214,0.2986822,-2.600082,0.1938886,0.3038988,-2.604682
0.003184603,0.2255735,-2.181599,-0.0760328,0.242954,-2.229346,-0.08358149,0.2282097,-2.398701,0.1907046,0.1360567,-2.424567,-0.06214,0.2986822,-2.600082,0.1938886,0.3038988,-2.604682
-0.04573068,0.1564381,-2.19941,-0.05230637,0.242032,-2.237874,-0.08208246,0.2276068,-2.400762,0.1897754,0.1396496,-2.426557,-0.06191604,0.2979901,-2.600604,0.1919688,0.3031408,-2.606943
-0.04573068,0.1564381,-2.19941,-0.05230637,0.242032,-2.237874,-0.08208246,0.2276068,-2.400762,0.1897754,0.1396496,-2.426557,-0.06191604,0.2979901,-2.600604,0.1919688,0.3031408,-2.606943
-0.05446291,0.1298491,-2.208438,-0.03718795,0.2494585,-2.24194,-0.07982348,0.2209228,-2.405679,0.1847341,0.1735849,-2.43189,-0.06128109,0.2966686,-2.600394,0.1914914,0.3021423,-2.608121
-0.05446291,0.1298491,-2.208438,-0.03718795,0.2494585,-2.24194,-0.07982348,0.2209228,-2.405679,0.1847341,0.1735849,-2.43189,-0.06128109,0.2966686,-2.600394,0.1914914,0.3021423,-2.608121
-0.06565496,0.08140782,-2.223013,0.152092,0.356453,-2.152173,-0.07853422,0.2135289,-2.409465,0.1908532,0.2213636,-2.43707,-0.06054678,0.2947982,-2.600559,0.1917393,0.2999046,-2.61043
-0.06565496,0.08140782,-2.223013,0.152092,0.356453,-2.152173,-0.07853422,0.2135289,-2.409465,0.1908532,0.2213636,-2.43707,-0.06054678,0.2947982,-2.600559,0.1917393,0.2999046,-2.61043
-0.06670561,0.06305227,-2.199271,0.1584704,0.362152,-2.145673,-0.07754724,0.2069713,-2.412563,0.1950093,0.2296667,-2.436752,-0.06014534,0.293969,-2.600696,0.1922455,0.2984872,-2.61243
-0.06670561,0.06305227,-2.199271,0.1584704,0.362152,-2.145673,-0.07754724,0.2069713,-2.412563,0.1950093,0.2296667,-2.436752,-0.06014534,0.293969,-2.600696,0.1922455,0.2984872,-2.61243
