Hand_L, , ,Hand_R, , ,Shoulder_L, , ,Shoulder_R, , 
-0.1892233,0.2686712,-2.006574,0.05064395,0.3130345,-2.090442,-0.1915383,0.2840512,-2.560153,0.05723705,0.2809993,-2.556606
-0.1892233,0.2686712,-2.006574,0.05064395,0.3130345,-2.090442,-0.1915383,0.2840512,-2.560153,0.05723705,0.2809993,-2.556606
-0.1892233,0.2686712,-2.006574,0.05064395,0.3130345,-2.090442,-0.1915383,0.2840512,-2.560153,0.05723705,0.2809993,-2.556606
-0.1816129,0.2591231,-1.988279,0.07662863,0.2313,-2.004587,-0.1918739,0.2691494,-2.562028,0.06115526,0.2660676,-2.56269
-0.1816129,0.2591231,-1.988279,0.07662863,0.2313,-2.004587,-0.1918739,0.2691494,-2.562028,0.06115526,0.2660676,-2.56269
-0.1854136,0.1944821,-2.015689,0.07151587,0.293326,-1.99412,-0.1911993,0.2726068,-2.561302,0.06367484,0.2692049,-2.565886
-0.1854136,0.1944821,-2.015689,0.07151587,0.293326,-1.99412,-0.1911993,0.2726068,-2.561302,0.06367484,0.2692049,-2.565886
-0.1791725,0.1520557,-2.042374,0.06761452,0.3435111,-2.003912,-0.1904672,0.277763,-2.560035,0.06571411,0.273374,-2.566816
-0.1791725,0.1520557,-2.042374,0.06761452,0.3435111,-2.003912,-0.1904672,0.277763,-2.560035,0.06571411,0.273374,-2.566816
-0.1772898,0.107484,-2.052418,0.065819,0.3976987,-2.023183,-0.185334,0.2895512,-2.573443,0.06741956,0.2828244,-2.571492
-0.1772898,0.107484,-2.052418,0.065819,0.3976987,-2.023183,-0.185334,0.2895512,-2.573443,0.06741956,0.2828244,-2.571492
-0.1772898,0.107484,-2.052418,0.065819,0.3976987,-2.023183,-0.185334,0.2895512,-2.573443,0.06741956,0.2828244,-2.571492
-0.1772898,0.107484,-2.052418,0.065819,0.3976987,-2.023183,-0.185334,0.2895512,-2.573443,0.06741956,0.2828244,-2.571492
-0.1752269,0.06760682,-2.079017,0.06570269,0.4282532,-2.050829,-0.1872688,0.2963975,-2.57921,0.06694016,0.2897907,-2.57268
-0.1752269,0.06760682,-2.079017,0.06570269,0.4282532,-2.050829,-0.1872688,0.2963975,-2.57921,0.06694016,0.2897907,-2.57268
-0.1752269,0.06760682,-2.079017,0.06570269,0.4282532,-2.050829,-0.1872688,0.2963975,-2.57921,0.06694016,0.2897907,-2.57268
-0.1752269,0.06760682,-2.079017,0.06570269,0.4282532,-2.050829,-0.1872688,0.2963975,-2.57921,0.06694016,0.2897907,-2.57268
-0.168914,0.02814717,-2.08761,0.0662725,0.453866,-2.066511,-0.1948747,0.3049752,-2.578636,0.06900632,0.2991016,-2.574068
-0.168914,0.02814717,-2.08761,0.0662725,0.453866,-2.066511,-0.1948747,0.3049752,-2.578636,0.06900632,0.2991016,-2.574068
-0.1635458,-0.01003221,-2.115688,0.06621747,0.4754081,-2.078129,-0.1965478,0.3124195,-2.576551,0.07147544,0.3069968,-2.578512
-0.1635458,-0.01003221,-2.115688,0.06621747,0.4754081,-2.078129,-0.1965478,0.3124195,-2.576551,0.07147544,0.3069968,-2.578512
-0.1636776,-0.02406137,-2.127822,0.06331715,0.4891642,-2.057099,-0.1968003,0.3117418,-2.575365,0.07097372,0.3071115,-2.579034
-0.1636776,-0.02406137,-2.127822,0.06331715,0.4891642,-2.057099,-0.1968003,0.3117418,-2.575365,0.07097372,0.3071115,-2.579034
-0.1557495,-0.03156459,-2.133278,0.06088898,0.49372,-2.038786,-0.2065688,0.3062574,-2.570893,0.07057031,0.3041031,-2.576998
-0.1557495,-0.03156459,-2.133278,0.06088898,0.49372,-2.038786,-0.2065688,0.3062574,-2.570893,0.07057031,0.3041031,-2.576998
