Hand_L, , ,Hand_R, , 
-0.4218472,0.1699484,-1.556646,0.301487,-0.02972363,-1.379338
-0.4218472,0.1699484,-1.556646,0.301487,-0.02972363,-1.379338
-0.4218472,0.1699484,-1.556646,0.301487,-0.02972363,-1.379338
-0.445909,0.08836969,-1.508726,0.3217266,0.04272264,-1.375221
-0.445909,0.08836969,-1.508726,0.3217266,0.04272264,-1.375221
-0.4518177,-0.0170207,-1.458188,0.3173167,0.1083209,-1.384047
-0.4518177,-0.0170207,-1.458188,0.3173167,0.1083209,-1.384047
-0.4518177,-0.0170207,-1.458188,0.3173167,0.1083209,-1.384047
-0.4518177,-0.0170207,-1.458188,0.3173167,0.1083209,-1.384047
-0.4518177,-0.0170207,-1.458188,0.3173167,0.1083209,-1.384047
-0.3978825,-0.1458973,-1.413656,0.3055921,0.182095,-1.395133
-0.3978825,-0.1458973,-1.413656,0.3055921,0.182095,-1.395133
-0.3133024,-0.3049188,-1.424461,0.2842455,0.2345778,-1.415308
-0.3133024,-0.3049188,-1.424461,0.2842455,0.2345778,-1.415308
-0.3133024,-0.3049188,-1.424461,0.2842455,0.2345778,-1.415308
-0.3133024,-0.3049188,-1.424461,0.2842455,0.2345778,-1.415308
-0.2474166,-0.3469031,-1.456632,0.2506363,0.2907325,-1.436989
-0.2474166,-0.3469031,-1.456632,0.2506363,0.2907325,-1.436989
-0.193211,-0.3659443,-1.486244,0.2093349,0.3339531,-1.466912
-0.193211,-0.3659443,-1.486244,0.2093349,0.3339531,-1.466912
-0.193211,-0.3659443,-1.486244,0.2093349,0.3339531,-1.466912
-0.193211,-0.3659443,-1.486244,0.2093349,0.3339531,-1.466912
-0.1595429,-0.3746623,-1.494798,0.1717423,0.3608596,-1.492344
-0.1595429,-0.3746623,-1.494798,0.1717423,0.3608596,-1.492344
-0.1488326,-0.3721479,-1.487368,0.1356664,0.385938,-1.512337
-0.1488326,-0.3721479,-1.487368,0.1356664,0.385938,-1.512337
-0.1451606,-0.368131,-1.465824,0.1024663,0.401262,-1.527892
-0.1451606,-0.368131,-1.465824,0.1024663,0.401262,-1.527892
-0.1451606,-0.368131,-1.465824,0.1024663,0.401262,-1.527892
-0.1451606,-0.368131,-1.465824,0.1024663,0.401262,-1.527892
-0.164219,-0.3667833,-1.436152,0.08150046,0.4155481,-1.53115
-0.164219,-0.3667833,-1.436152,0.08150046,0.4155481,-1.53115
-0.1806675,-0.3438143,-1.409985,0.06048806,0.4105903,-1.536312
-0.1806675,-0.3438143,-1.409985,0.06048806,0.4105903,-1.536312
-0.2011423,-0.3183583,-1.375248,0.05150673,0.4046063,-1.529171
-0.2011423,-0.3183583,-1.375248,0.05150673,0.4046063,-1.529171
-0.2011423,-0.3183583,-1.375248,0.05150673,0.4046063,-1.529171
-0.2011423,-0.3183583,-1.375248,0.05150673,0.4046063,-1.529171
-0.2150792,-0.2814763,-1.337555,0.04203263,0.3943996,-1.504509
-0.2150792,-0.2814763,-1.337555,0.04203263,0.3943996,-1.504509
-0.2346238,-0.2325119,-1.300623,0.03534062,0.3832795,-1.479154
-0.2346238,-0.2325119,-1.300623,0.03534062,0.3832795,-1.479154
-0.2346238,-0.2325119,-1.300623,0.03534062,0.3832795,-1.479154
-0.2346238,-0.2325119,-1.300623,0.03534062,0.3832795,-1.479154
-0.2453891,-0.1795923,-1.265513,0.03224477,0.3713512,-1.446249
-0.2453891,-0.1795923,-1.265513,0.03224477,0.3713512,-1.446249
-0.2453891,-0.1795923,-1.265513,0.03224477,0.3713512,-1.446249
-0.2453891,-0.1795923,-1.265513,0.03224477,0.3713512,-1.446249
-0.2599736,-0.1226976,-1.234836,0.03088839,0.3469362,-1.405571
-0.2599736,-0.1226976,-1.234836,0.03088839,0.3469362,-1.405571
