Hand_L, , ,Hand_R, , 
-0.3261358,0.2020006,-1.18898,0.02275425,-0.1898267,-1.304754
-0.3261358,0.2020006,-1.18898,0.02275425,-0.1898267,-1.304754
-0.3268154,0.1403145,-1.168848,0.04399418,-0.1307344,-1.292565
-0.3268154,0.1403145,-1.168848,0.04399418,-0.1307344,-1.292565
-0.3207551,0.01452449,-1.162159,0.0814817,-0.1929048,-1.279258
-0.3207551,0.01452449,-1.162159,0.0814817,-0.1929048,-1.279258
-0.3258026,-0.06944077,-1.170941,0.07922406,-0.2301988,-1.285924
-0.3258026,-0.06944077,-1.170941,0.07922406,-0.2301988,-1.285924
-0.3151945,-0.1218068,-1.192791,0.06776449,-0.2696762,-1.301186
-0.3151945,-0.1218068,-1.192791,0.06776449,-0.2696762,-1.301186
-0.3151945,-0.1218068,-1.192791,0.06776449,-0.2696762,-1.301186
-0.3151945,-0.1218068,-1.192791,0.06776449,-0.2696762,-1.301186
-0.3057641,-0.1670643,-1.223833,0.05806531,-0.2909383,-1.319269
-0.3057641,-0.1670643,-1.223833,0.05806531,-0.2909383,-1.319269
-0.3023584,-0.2498868,-1.280552,0.04684537,-0.3140899,-1.343778
-0.3023584,-0.2498868,-1.280552,0.04684537,-0.3140899,-1.343778
-0.3023584,-0.2498868,-1.280552,0.04684537,-0.3140899,-1.343778
-0.3023584,-0.2498868,-1.280552,0.04684537,-0.3140899,-1.343778
-0.3023584,-0.2498868,-1.280552,0.04684537,-0.3140899,-1.343778
-0.3013955,-0.2746904,-1.300493,0.03541294,-0.3353412,-1.366411
-0.3013955,-0.2746904,-1.300493,0.03541294,-0.3353412,-1.366411
-0.2988207,-0.2939395,-1.319678,0.117592,-0.164155,-1.330668
-0.2988207,-0.2939395,-1.319678,0.117592,-0.164155,-1.330668
-0.2985051,-0.2942964,-1.320259,0.1787547,-0.04185203,-1.297609
-0.2985051,-0.2942964,-1.320259,0.1787547,-0.04185203,-1.297609
-0.2985051,-0.2942964,-1.320259,0.1787547,-0.04185203,-1.297609
-0.2985051,-0.2942964,-1.320259,0.1787547,-0.04185203,-1.297609
-0.2969911,-0.2922511,-1.318202,0.1708225,0.07125408,-1.285263
-0.2969911,-0.2922511,-1.318202,0.1708225,0.07125408,-1.285263
-0.2969911,-0.2922511,-1.318202,0.1708225,0.07125408,-1.285263
-0.2969911,-0.2922511,-1.318202,0.1708225,0.07125408,-1.285263
-0.2945616,-0.2652541,-1.284978,0.1389052,0.1464558,-1.296422
-0.2945616,-0.2652541,-1.284978,0.1389052,0.1464558,-1.296422
-0.2949083,-0.2267586,-1.249567,0.111869,0.1826546,-1.304487
-0.2949083,-0.2267586,-1.249567,0.111869,0.1826546,-1.304487
-0.2911568,-0.1153046,-1.202193,0.1014512,0.1871922,-1.308658
-0.2911568,-0.1153046,-1.202193,0.1014512,0.1871922,-1.308658
-0.306606,-0.06414987,-1.170823,0.08282607,0.1684232,-1.302741
-0.306606,-0.06414987,-1.170823,0.08282607,0.1684232,-1.302741
-0.306606,-0.06414987,-1.170823,0.08282607,0.1684232,-1.302741
-0.306606,-0.06414987,-1.170823,0.08282607,0.1684232,-1.302741
-0.3112493,-0.009446534,-1.15618,0.07851481,0.1168228,-1.299205
-0.3112493,-0.009446534,-1.15618,0.07851481,0.1168228,-1.299205
-0.3275439,0.07558242,-1.156312,0.08531163,0.002187797,-1.272272
-0.3275439,0.07558242,-1.156312,0.08531163,0.002187797,-1.272272
-0.3323828,0.1181935,-1.158608,0.0776578,-0.03941088,-1.297636
-0.3323828,0.1181935,-1.158608,0.0776578,-0.03941088,-1.297636
-0.3323828,0.1181935,-1.158608,0.0776578,-0.03941088,-1.297636
-0.3323828,0.1181935,-1.158608,0.0776578,-0.03941088,-1.297636
-0.3320105,0.1535539,-1.164336,0.07547645,-0.1081472,-1.312649
-0.3320105,0.1535539,-1.164336,0.07547645,-0.1081472,-1.312649
-0.3304181,0.1823142,-1.168173,0.0653535,-0.1642451,-1.325143
-0.3304181,0.1823142,-1.168173,0.0653535,-0.1642451,-1.325143
-0.3265316,0.2170958,-1.178743,0.03491798,-0.2262966,-1.354387
-0.3265316,0.2170958,-1.178743,0.03491798,-0.2262966,-1.354387
-0.3243448,0.2283798,-1.18148,0.0255011,-0.2427866,-1.365285
-0.3243448,0.2283798,-1.18148,0.0255011,-0.2427866,-1.365285
-0.3243448,0.2283798,-1.18148,0.0255011,-0.2427866,-1.365285
-0.3243448,0.2283798,-1.18148,0.0255011,-0.2427866,-1.365285
-0.3243451,0.229516,-1.181685,0.02548079,-0.2453068,-1.368262
