Hand_L, , ,Hand_R, , 
-0.1527822,-0.1530818,-1.233598,0.06812339,0.1196358,-1.215953
-0.1459683,-0.2424404,-1.284687,0.047442,0.1912486,-1.257237
-0.1459683,-0.2424404,-1.284687,0.047442,0.1912486,-1.257237
-0.1459683,-0.2424404,-1.284687,0.047442,0.1912486,-1.257237
-0.1459683,-0.2424404,-1.284687,0.047442,0.1912486,-1.257237
-0.1175432,-0.2977671,-1.345896,0.03249928,0.2566477,-1.295255
-0.1175432,-0.2977671,-1.345896,0.03249928,0.2566477,-1.295255
-0.07847002,-0.3442791,-1.38749,0.0230259,0.298605,-1.328387
-0.07847002,-0.3442791,-1.38749,0.0230259,0.298605,-1.328387
-0.07847002,-0.3442791,-1.38749,0.0230259,0.298605,-1.328387
-0.07847002,-0.3442791,-1.38749,0.0230259,0.298605,-1.328387
-0.05702505,-0.3531032,-1.415899,-0.002861002,0.3404558,-1.365934
-0.05702505,-0.3531032,-1.415899,-0.002861002,0.3404558,-1.365934
-0.05702505,-0.3531032,-1.415899,-0.002861002,0.3404558,-1.365934
-0.05702505,-0.3531032,-1.415899,-0.002861002,0.3404558,-1.365934
-0.05702505,-0.3531032,-1.415899,-0.002861002,0.3404558,-1.365934
-0.05702505,-0.3531032,-1.415899,-0.002861002,0.3404558,-1.365934
-0.05251722,-0.3507839,-1.411976,-0.02557687,0.3641424,-1.397655
-0.05251722,-0.3507839,-1.411976,-0.02557687,0.3641424,-1.397655
-0.06328285,-0.334652,-1.37771,-0.04573981,0.3731199,-1.411928
-0.06328285,-0.334652,-1.37771,-0.04573981,0.3731199,-1.411928
-0.06328285,-0.334652,-1.37771,-0.04573981,0.3731199,-1.411928
-0.06328285,-0.334652,-1.37771,-0.04573981,0.3731199,-1.411928
-0.09742074,-0.2914466,-1.332142,-0.05954837,0.3726779,-1.405743
-0.09742074,-0.2914466,-1.332142,-0.05954837,0.3726779,-1.405743
-0.09742074,-0.2914466,-1.332142,-0.05954837,0.3726779,-1.405743
-0.09742074,-0.2914466,-1.332142,-0.05954837,0.3726779,-1.405743
-0.1200044,-0.2415835,-1.286068,-0.07228231,0.354418,-1.372931
-0.1200044,-0.2415835,-1.286068,-0.07228231,0.354418,-1.372931
-0.1200044,-0.2415835,-1.286068,-0.07228231,0.354418,-1.372931
-0.1200044,-0.2415835,-1.286068,-0.07228231,0.354418,-1.372931
-0.1343471,-0.1943427,-1.25328,-0.07941563,0.3241252,-1.323959
-0.1343471,-0.1943427,-1.25328,-0.07941563,0.3241252,-1.323959
-0.1598807,-0.1248851,-1.237062,-0.07879673,0.2692698,-1.264135
-0.1598807,-0.1248851,-1.237062,-0.07879673,0.2692698,-1.264135
-0.1598807,-0.1248851,-1.237062,-0.07879673,0.2692698,-1.264135
-0.1598807,-0.1248851,-1.237062,-0.07879673,0.2692698,-1.264135
-0.1923734,-0.03548535,-1.228987,-0.07257696,0.2030445,-1.211052
-0.1923734,-0.03548535,-1.228987,-0.07257696,0.2030445,-1.211052
-0.1923734,-0.03548535,-1.228987,-0.07257696,0.2030445,-1.211052
-0.1923734,-0.03548535,-1.228987,-0.07257696,0.2030445,-1.211052
-0.1923734,-0.03548535,-1.228987,-0.07257696,0.2030445,-1.211052
-0.2134876,0.04578858,-1.244437,-0.008355686,0.0376435,-1.238899
-0.2134876,0.04578858,-1.244437,-0.008355686,0.0376435,-1.238899
-0.2134876,0.04578858,-1.244437,-0.008355686,0.0376435,-1.238899
-0.2134876,0.04578858,-1.244437,-0.008355686,0.0376435,-1.238899
-0.2284022,0.1270216,-1.27639,0.009564506,-0.0543257,-1.237482
-0.2284022,0.1270216,-1.27639,0.009564506,-0.0543257,-1.237482
-0.2284022,0.1270216,-1.27639,0.009564506,-0.0543257,-1.237482
-0.2284022,0.1270216,-1.27639,0.009564506,-0.0543257,-1.237482
-0.2276914,0.197369,-1.330597,0.01599058,-0.1640348,-1.272507
