Hand_L, , ,Hand_R, , 
-0.2980006,0.001707324,-1.276239,0.1527375,0.249061,-1.336686
-0.2980006,0.001707324,-1.276239,0.1527375,0.249061,-1.336686
-0.2701433,-0.09004492,-1.267018,0.13487,0.3052635,-1.375233
-0.2701433,-0.09004492,-1.267018,0.13487,0.3052635,-1.375233
-0.2342911,-0.1609486,-1.270787,0.1120014,0.3475315,-1.419655
-0.2342911,-0.1609486,-1.270787,0.1120014,0.3475315,-1.419655
-0.1874076,-0.2247346,-1.290093,0.07581377,0.3738047,-1.46974
-0.1874076,-0.2247346,-1.290093,0.07581377,0.3738047,-1.46974
-0.1514216,-0.2693952,-1.315144,0.0449971,0.3874041,-1.510757
-0.1514216,-0.2693952,-1.315144,0.0449971,0.3874041,-1.510757
-0.1312664,-0.284853,-1.337252,0.02048963,0.3838443,-1.543812
-0.1312664,-0.284853,-1.337252,0.02048963,0.3838443,-1.543812
-0.1165786,-0.2930029,-1.349136,0.006218247,0.3772685,-1.55762
-0.1165786,-0.2930029,-1.349136,0.006218247,0.3772685,-1.55762
-0.1099184,-0.2926215,-1.359883,-0.009767064,0.3579535,-1.562127
-0.1099184,-0.2926215,-1.359883,-0.009767064,0.3579535,-1.562127
-0.1149053,-0.2835851,-1.359391,-0.01603783,0.3462229,-1.549041
-0.1149053,-0.2835851,-1.359391,-0.01603783,0.3462229,-1.549041
-0.1367007,-0.2552205,-1.343525,-0.01803687,0.3244198,-1.522414
-0.1367007,-0.2552205,-1.343525,-0.01803687,0.3244198,-1.522414
-0.1536426,-0.2311595,-1.32342,-0.0158085,0.3053037,-1.495791
-0.1536426,-0.2311595,-1.32342,-0.0158085,0.3053037,-1.495791
-0.1769645,-0.1987524,-1.300832,-0.009161685,0.2831944,-1.45203
-0.1769645,-0.1987524,-1.300832,-0.009161685,0.2831944,-1.45203
-0.1984787,-0.1539404,-1.282223,0.007371357,0.2504314,-1.404356
-0.1984787,-0.1539404,-1.282223,0.007371357,0.2504314,-1.404356
-0.2248389,-0.1107796,-1.267222,0.02484582,0.2058825,-1.356652
-0.2248389,-0.1107796,-1.267222,0.02484582,0.2058825,-1.356652
-0.2475407,-0.06768719,-1.258248,0.04840473,0.1474413,-1.30619
-0.2475407,-0.06768719,-1.258248,0.04840473,0.1474413,-1.30619
-0.2689819,-0.00384431,-1.272276,0.07733274,0.08406883,-1.269682
-0.2689819,-0.00384431,-1.272276,0.07733274,0.08406883,-1.269682
-0.2882892,0.05043662,-1.297176,0.1120812,-0.01370946,-1.245386
-0.2882892,0.05043662,-1.297176,0.1120812,-0.01370946,-1.245386
-0.300488,0.09980449,-1.31659,0.1217198,-0.1172149,-1.277306
-0.300488,0.09980449,-1.31659,0.1217198,-0.1172149,-1.277306
-0.3079449,0.1547087,-1.341549,0.09923534,-0.2227691,-1.326066
-0.3079449,0.1547087,-1.341549,0.09923534,-0.2227691,-1.326066
-0.3108109,0.2084397,-1.370114,0.07505818,-0.2761633,-1.363664
-0.3108109,0.2084397,-1.370114,0.07505818,-0.2761633,-1.363664
-0.3093473,0.2486834,-1.414675,0.04850542,-0.2971475,-1.397781
-0.3093473,0.2486834,-1.414675,0.04850542,-0.2971475,-1.397781
-0.2998022,0.2789055,-1.455386,0.0359014,-0.3264538,-1.419903
-0.2998022,0.2789055,-1.455386,0.0359014,-0.3264538,-1.419903
-0.2782296,0.2975175,-1.494349,0.03247365,-0.3280666,-1.419304
-0.2782296,0.2975175,-1.494349,0.03247365,-0.3280666,-1.419304
-0.2632021,0.3058585,-1.52105,0.03675228,-0.3187342,-1.388914
