Hand_L, , ,Hand_R, , 
-0.2713484,0.1721753,-1.346066,0.01694268,0.08704402,-1.213517
-0.2713484,0.1721753,-1.346066,0.01694268,0.08704402,-1.213517
-0.2713484,0.1721753,-1.346066,0.01694268,0.08704402,-1.213517
-0.2795867,0.07532417,-1.305772,0.01389612,0.1513456,-1.22441
-0.2795867,0.07532417,-1.305772,0.01389612,0.1513456,-1.22441
-0.2795867,0.07532417,-1.305772,0.01389612,0.1513456,-1.22441
-0.2795867,0.07532417,-1.305772,0.01389612,0.1513456,-1.22441
-0.2238958,-0.02388115,-1.301475,0.01389053,0.2033451,-1.253332
-0.2238958,-0.02388115,-1.301475,0.01389053,0.2033451,-1.253332
-0.2183829,-0.1546211,-1.316952,0.02032794,0.2462469,-1.281316
-0.2183829,-0.1546211,-1.316952,0.02032794,0.2462469,-1.281316
-0.2183829,-0.1546211,-1.316952,0.02032794,0.2462469,-1.281316
-0.2183829,-0.1546211,-1.316952,0.02032794,0.2462469,-1.281316
-0.1681381,-0.282389,-1.358191,0.02421868,0.2842129,-1.306416
-0.1681381,-0.282389,-1.358191,0.02421868,0.2842129,-1.306416
-0.1377409,-0.3242809,-1.412347,0.02779348,0.3113002,-1.332444
-0.1377409,-0.3242809,-1.412347,0.02779348,0.3113002,-1.332444
-0.1377409,-0.3242809,-1.412347,0.02779348,0.3113002,-1.332444
-0.1377409,-0.3242809,-1.412347,0.02779348,0.3113002,-1.332444
-0.1377409,-0.3242809,-1.412347,0.02779348,0.3113002,-1.332444
-0.1121699,-0.3430042,-1.460304,0.02975781,0.3318939,-1.349103
-0.1121699,-0.3430042,-1.460304,0.02975781,0.3318939,-1.349103
-0.09714622,-0.34831,-1.468611,0.03102447,0.3296844,-1.354782
-0.09714622,-0.34831,-1.468611,0.03102447,0.3296844,-1.354782
-0.09714622,-0.34831,-1.468611,0.03102447,0.3296844,-1.354782
-0.09714622,-0.34831,-1.468611,0.03102447,0.3296844,-1.354782
-0.09574054,-0.3330594,-1.4593,0.03013004,0.3306201,-1.360434
-0.09574054,-0.3330594,-1.4593,0.03013004,0.3306201,-1.360434
-0.1175547,-0.3022614,-1.403949,0.02238184,0.330143,-1.361693
-0.1175547,-0.3022614,-1.403949,0.02238184,0.330143,-1.361693
-0.1175547,-0.3022614,-1.403949,0.02238184,0.330143,-1.361693
-0.1175547,-0.3022614,-1.403949,0.02238184,0.330143,-1.361693
-0.1337763,-0.25945,-1.379732,0.005923974,0.3097791,-1.339033
-0.1337763,-0.25945,-1.379732,0.005923974,0.3097791,-1.339033
-0.1497176,-0.213904,-1.354335,-0.01127234,0.2827942,-1.304262
-0.1497176,-0.213904,-1.354335,-0.01127234,0.2827942,-1.304262
-0.1497176,-0.213904,-1.354335,-0.01127234,0.2827942,-1.304262
-0.1497176,-0.213904,-1.354335,-0.01127234,0.2827942,-1.304262
-0.1662904,-0.1797326,-1.330578,-0.02961787,0.2273377,-1.257296
-0.1662904,-0.1797326,-1.330578,-0.02961787,0.2273377,-1.257296
-0.1662904,-0.1797326,-1.330578,-0.02961787,0.2273377,-1.257296
-0.1662904,-0.1797326,-1.330578,-0.02961787,0.2273377,-1.257296
-0.1891038,-0.1202503,-1.309898,-0.04566381,0.0984768,-1.204989
-0.1891038,-0.1202503,-1.309898,-0.04566381,0.0984768,-1.204989
-0.1891038,-0.1202503,-1.309898,-0.04566381,0.0984768,-1.204989
-0.1891038,-0.1202503,-1.309898,-0.04566381,0.0984768,-1.204989
-0.2084868,-0.0647786,-1.305661,-0.04566381,0.0984768,-1.204989
-0.2084868,-0.0647786,-1.305661,-0.04566381,0.0984768,-1.204989
-0.2084868,-0.0647786,-1.305661,-0.04566381,0.0984768,-1.204989
-0.2084868,-0.0647786,-1.305661,-0.04566381,0.0984768,-1.204989
-0.226744,-0.009353905,-1.322442,-0.04566381,0.0984768,-1.204989
-0.226744,-0.009353905,-1.322442,-0.04566381,0.0984768,-1.204989
-0.226744,-0.009353905,-1.322442,-0.04566381,0.0984768,-1.204989
-0.226744,-0.009353905,-1.322442,-0.04566381,0.0984768,-1.204989
-0.2400826,0.05394343,-1.332557,0.02620645,-0.1933708,-1.351465
-0.2400826,0.05394343,-1.332557,0.02620645,-0.1933708,-1.351465
