Hand_L, , ,Hand_R, , 
-0.3923127,0.2020327,-1.261423,0.06203466,-0.002455376,-1.300334
-0.4022154,0.1531053,-1.240358,0.07554644,0.05529174,-1.313676
-0.4022154,0.1531053,-1.240358,0.07554644,0.05529174,-1.313676
-0.4039914,0.1236311,-1.226412,0.07833875,0.07741893,-1.318956
-0.4039914,0.1236311,-1.226412,0.07833875,0.07741893,-1.318956
-0.4039914,0.1236311,-1.226412,0.07833875,0.07741893,-1.318956
-0.4039914,0.1236311,-1.226412,0.07833875,0.07741893,-1.318956
-0.4039914,0.1236311,-1.226412,0.07833875,0.07741893,-1.318956
-0.4039914,0.1236311,-1.226412,0.07833875,0.07741893,-1.318956
-0.3818541,0.006882274,-1.139949,0.06573563,0.07348166,-1.332004
-0.3818541,0.006882274,-1.139949,0.06573563,0.07348166,-1.332004
-0.3798308,-0.001320215,-1.155323,0.05304389,0.1540682,-1.375664
-0.3798308,-0.001320215,-1.155323,0.05304389,0.1540682,-1.375664
-0.3798308,-0.001320215,-1.155323,0.05304389,0.1540682,-1.375664
-0.3798308,-0.001320215,-1.155323,0.05304389,0.1540682,-1.375664
-0.3716147,-0.03479718,-1.205265,0.04496006,0.1736555,-1.367076
-0.3716147,-0.03479718,-1.205265,0.04496006,0.1736555,-1.367076
-0.3716147,-0.03479718,-1.205265,0.04136733,0.2075566,-1.360609
-0.3588372,-0.1382633,-1.26412,0.04136733,0.2075566,-1.360609
-0.3588372,-0.1382633,-1.26412,0.04136733,0.2075566,-1.360609
-0.3491252,-0.1656683,-1.280731,0.04023578,0.2264277,-1.358916
-0.3491252,-0.1656683,-1.280731,0.04023578,0.2264277,-1.358916
-0.3491252,-0.1656683,-1.280731,0.04023578,0.2264277,-1.358916
-0.3491252,-0.1656683,-1.280731,0.04023578,0.2264277,-1.358916
-0.3461225,-0.2008027,-1.313923,0.03972459,0.2413156,-1.358678
-0.3461225,-0.2008027,-1.313923,0.03972459,0.2413156,-1.358678
-0.3414742,-0.2179976,-1.342398,0.0366597,0.2601126,-1.35718
-0.3414742,-0.2179976,-1.342398,0.0366597,0.2601126,-1.35718
-0.3417744,-0.2193091,-1.348307,0.03539317,0.2653438,-1.3562
-0.3417744,-0.2193091,-1.348307,0.03539317,0.2653438,-1.3562
-0.344527,-0.2171174,-1.349716,0.03526923,0.2661512,-1.356024
-0.344527,-0.2171174,-1.349716,0.03526923,0.2661512,-1.356024
-0.344527,-0.2171174,-1.349716,0.03526923,0.2661512,-1.356024
-0.344527,-0.2171174,-1.349716,0.03526923,0.2661512,-1.356024
-0.380551,-0.1639547,-1.349529,0.03504729,0.2651427,-1.33685
-0.380551,-0.1639547,-1.349529,0.03504729,0.2651427,-1.33685
-0.4005425,-0.1276009,-1.333826,0.03379118,0.2592117,-1.322264
-0.4005425,-0.1276009,-1.333826,0.03379118,0.2592117,-1.322264
-0.400549,-0.07624514,-1.328775,0.04118821,0.2396213,-1.30288
-0.400549,-0.07624514,-1.328775,0.04118821,0.2396213,-1.30288
-0.400549,-0.07624514,-1.328775,0.04118821,0.2396213,-1.30288
-0.400549,-0.07624514,-1.328775,0.04118821,0.2396213,-1.30288
-0.400549,-0.07624514,-1.328775,0.04118821,0.2396213,-1.30288
-0.400549,-0.07624514,-1.328775,0.04118821,0.2396213,-1.30288
-0.4341857,0.01952224,-1.309409,0.04809262,0.1773001,-1.256243
-0.4341857,0.01952224,-1.309409,0.04809262,0.1773001,-1.256243
-0.4394194,0.05449895,-1.304227,0.04457486,0.1551294,-1.244738
-0.4394194,0.05449895,-1.304227,0.04457486,0.1551294,-1.244738
-0.4361735,0.1008103,-1.300575,0.02956724,0.1158046,-1.238005
-0.4361735,0.1008103,-1.300575,0.02956724,0.1158046,-1.238005
-0.4361735,0.1008103,-1.300575,0.02956724,0.1158046,-1.238005
-0.4361735,0.1008103,-1.300575,0.02956724,0.1158046,-1.238005
-0.4300772,0.1376995,-1.296939,0.0286556,0.1160035,-1.24614
-0.4300772,0.1376995,-1.296939,0.0286556,0.1160035,-1.24614
-0.4184548,0.2042001,-1.312389,0.03865372,0.002076187,-1.232975
-0.4184548,0.2042001,-1.312389,0.03865372,0.002076187,-1.232975
-0.4083644,0.2308863,-1.319071,0.03896924,-0.01891,-1.231534
