Hand_L, , ,Hand_R, , 
-0.2137917,0.2737649,-1.233033,0.003263251,-0.194243,-1.290627
-0.2137917,0.2737649,-1.233033,0.003263251,-0.194243,-1.290627
-0.2155928,0.192004,-1.180533,0.003263251,-0.194243,-1.290627
-0.2155928,0.192004,-1.180533,0.003263251,-0.194243,-1.290627
-0.2155928,0.192004,-1.180533,0.003263251,-0.194243,-1.290627
-0.2166985,0.1005367,-1.151183,0.06040537,0.1809156,-1.380962
-0.2166985,0.1005367,-1.151183,0.06040537,0.1809156,-1.380962
-0.2166985,0.1005367,-1.151183,0.06040537,0.1809156,-1.380962
-0.2166985,0.1005367,-1.151183,0.06040537,0.1809156,-1.380962
-0.2419061,-0.1261255,-1.163041,0.05522379,0.3330364,-1.412969
-0.2419061,-0.1261255,-1.163041,0.05522379,0.3330364,-1.412969
-0.2419061,-0.1261255,-1.163041,0.05522379,0.3330364,-1.412969
-0.2419061,-0.1261255,-1.163041,0.05522379,0.3330364,-1.412969
-0.2589613,-0.2127342,-1.20434,0.03303207,0.3898301,-1.459145
-0.2589613,-0.2127342,-1.20434,0.03303207,0.3898301,-1.459145
-0.2652881,-0.2477483,-1.242988,0.002304399,0.4088009,-1.510518
-0.2652881,-0.2477483,-1.242988,0.002304399,0.4088009,-1.510518
-0.2724047,-0.2914232,-1.293023,-0.05101185,0.4088224,-1.586317
-0.2724047,-0.2914232,-1.293023,-0.05101185,0.4088224,-1.586317
-0.2718253,-0.2953172,-1.303982,-0.0700901,0.4055477,-1.606319
-0.2718253,-0.2953172,-1.303982,-0.0700901,0.4055477,-1.606319
-0.2718253,-0.2953172,-1.303982,-0.0700901,0.4055477,-1.606319
-0.2718253,-0.2953172,-1.303982,-0.0700901,0.4055477,-1.606319
-0.2709432,-0.299624,-1.314081,-0.08939707,0.4218441,-1.620642
-0.2709432,-0.299624,-1.314081,-0.08939707,0.4218441,-1.620642
-0.2709432,-0.299624,-1.314081,-0.08939707,0.4218441,-1.620642
-0.2709432,-0.299624,-1.314081,-0.08939707,0.4218441,-1.620642
-0.2690177,-0.3024895,-1.318774,-0.06840713,0.3471831,-1.656555
-0.2690177,-0.3024895,-1.318774,-0.06840713,0.3471831,-1.656555
-0.2590742,-0.3021552,-1.324122,-0.06765866,0.2255734,-1.690393
-0.2590742,-0.3021552,-1.324122,-0.06765866,0.2255734,-1.690393
-0.2590742,-0.3021552,-1.324122,-0.06765866,0.2255734,-1.690393
-0.2590742,-0.3021552,-1.324122,-0.06765866,0.2255734,-1.690393
-0.2417063,-0.2981189,-1.325464,-0.08042935,0.1075835,-1.688859
-0.2417063,-0.2981189,-1.325464,-0.08042935,0.1075835,-1.688859
-0.2184604,-0.2781258,-1.319009,-0.1067298,-0.0007357125,-1.678197
-0.2184604,-0.2781258,-1.319009,-0.1067298,-0.0007357125,-1.678197
-0.1775986,-0.1937384,-1.266404,-0.1402737,-0.09508287,-1.663269
-0.1775986,-0.1937384,-1.266404,-0.1402737,-0.09508287,-1.663269
-0.1854963,-0.1240053,-1.276479,-0.1835673,-0.1309664,-1.663631
-0.1854963,-0.1240053,-1.276479,-0.1835673,-0.1309664,-1.663631
-0.1854963,-0.1240053,-1.276479,-0.1835673,-0.1309664,-1.663631
-0.1854963,-0.1240053,-1.276479,-0.1835673,-0.1309664,-1.663631
-0.1990475,-0.1921316,-1.287114,-0.2339344,-0.1826513,-1.658479
-0.1990475,-0.1921316,-1.287114,-0.2339344,-0.1826513,-1.658479
-0.1826474,-0.2265457,-1.292317,-0.2734869,-0.2182212,-1.644727
-0.1826474,-0.2265457,-1.292317,-0.2734869,-0.2182212,-1.644727
-0.1584865,-0.261702,-1.297542,-0.2929574,-0.2493504,-1.630616
-0.1584865,-0.261702,-1.297542,-0.2929574,-0.2493504,-1.630616
-0.1584865,-0.261702,-1.297542,-0.2929574,-0.2493504,-1.630616
-0.1584865,-0.261702,-1.297542,-0.2929574,-0.2493504,-1.630616
-0.1472741,-0.2858786,-1.300957,-0.3035297,-0.2737333,-1.620977
-0.1472741,-0.2858786,-1.300957,-0.3035297,-0.2737333,-1.620977
