Hand_L, , ,Hand_R, , 
-0.323358,-0.3523357,-1.393908,-0.006401259,0.3464494,-1.416504
-0.323358,-0.3523357,-1.393908,-0.006401259,0.3464494,-1.416504
-0.323358,-0.3523357,-1.393908,-0.006401259,0.3464494,-1.416504
-0.323358,-0.3523357,-1.393908,-0.006401259,0.3464494,-1.416504
-0.34997,-0.3763856,-1.486856,-0.04478694,0.3863412,-1.481275
-0.34997,-0.3763856,-1.486856,-0.04478694,0.3863412,-1.481275
-0.34997,-0.3763856,-1.486856,-0.04478694,0.3863412,-1.481275
-0.34997,-0.3763856,-1.486856,-0.04478694,0.3863412,-1.481275
-0.34997,-0.3763856,-1.486856,-0.04478694,0.3863412,-1.481275
-0.3523014,-0.3758413,-1.490728,-0.04802026,0.3886964,-1.484781
-0.3523014,-0.3758413,-1.490728,-0.04802026,0.3886964,-1.484781
-0.3523014,-0.3758413,-1.490728,-0.04802026,0.3886964,-1.484781
-0.3523014,-0.3758413,-1.490728,-0.04802026,0.3886964,-1.484781
-0.3615848,-0.3737413,-1.471372,-0.03775229,0.3771312,-1.459031
-0.3615848,-0.3737413,-1.471372,-0.03775229,0.3771312,-1.459031
-0.361284,-0.3614998,-1.417434,-0.003288337,0.3317172,-1.40239
-0.361284,-0.3614998,-1.417434,-0.003288337,0.3317172,-1.40239
-0.3583901,-0.311189,-1.364121,0.02740733,0.2700248,-1.348943
-0.3583901,-0.311189,-1.364121,0.02740733,0.2700248,-1.348943
-0.3583901,-0.311189,-1.364121,0.02740733,0.2700248,-1.348943
-0.3583901,-0.311189,-1.364121,0.02740733,0.2700248,-1.348943
-0.3527008,-0.2634977,-1.333318,0.05710372,0.1676445,-1.308072
-0.3527008,-0.2634977,-1.333318,0.05710372,0.1676445,-1.308072
-0.36151,-0.1600407,-1.260349,0.05710372,0.1676445,-1.308072
-0.36151,-0.1600407,-1.260349,0.05710372,0.1676445,-1.308072
-0.36151,-0.1600407,-1.260349,0.05710372,0.1676445,-1.308072
-0.36151,-0.1600407,-1.260349,0.05710372,0.1676445,-1.308072
-0.3780594,-0.09115133,-1.236504,0.05710372,0.1676445,-1.308072
-0.3780594,-0.09115133,-1.236504,0.05710372,0.1676445,-1.308072
-0.3994935,-0.01126581,-1.21644,0.05710372,0.1676445,-1.308072
-0.3994935,-0.01126581,-1.21644,0.05710372,0.1676445,-1.308072
-0.4226384,0.1166917,-1.215343,0.01021186,-0.3455864,-1.374021
-0.4226384,0.1166917,-1.215343,0.01021186,-0.3455864,-1.374021
-0.4226384,0.1166917,-1.215343,0.01021186,-0.3455864,-1.374021
-0.4226384,0.1166917,-1.215343,0.01021186,-0.3455864,-1.374021
-0.4243392,0.1749072,-1.227245,-0.00085081,-0.3528766,-1.406309
-0.4243392,0.1749072,-1.227245,-0.00085081,-0.3528766,-1.406309
-0.4253078,0.221464,-1.240224,-0.01692067,-0.3740401,-1.431136
