Hand_L, , ,Hand_R, , ,Elbow_L, , ,Elbow_R, , ,Shoulder_L, , ,Shoulder_R, , 
0.1737645,-0.09545162,-2.438454,0.5940474,0.3289683,-2.476443,0.1224721,0.02715501,-2.734917,0.6324251,0.1213933,-2.656857,0.1919594,0.3213261,-2.835485,0.5429372,0.3179296,-2.817739
0.1737645,-0.09545162,-2.438454,0.5940474,0.3289683,-2.476443,0.1224721,0.02715501,-2.734917,0.6324251,0.1213933,-2.656857,0.1919594,0.3213261,-2.835485,0.5429372,0.3179296,-2.817739
0.1774495,-0.03870516,-2.411056,0.5829214,0.2806889,-2.443661,0.1331843,0.02502379,-2.724737,0.6299152,0.1169767,-2.65714,0.1920404,0.32074,-2.834654,0.5429735,0.317588,-2.817295
0.1774495,-0.03870516,-2.411056,0.5829214,0.2806889,-2.443661,0.1331843,0.02502379,-2.724737,0.6299152,0.1169767,-2.65714,0.1920404,0.32074,-2.834654,0.5429735,0.317588,-2.817295
0.1723894,-0.00377255,-2.403794,0.5813709,0.2246881,-2.432963,0.1320216,0.03297298,-2.711892,0.6248205,0.1068286,-2.66564,0.1919476,0.3132594,-2.827119,0.5429185,0.3166266,-2.81598
0.1723894,-0.00377255,-2.403794,0.5813709,0.2246881,-2.432963,0.1320216,0.03297298,-2.711892,0.6248205,0.1068286,-2.66564,0.1919476,0.3132594,-2.827119,0.5429185,0.3166266,-2.81598
0.1682066,0.0661156,-2.396062,0.5793843,0.1808841,-2.422287,0.1272838,0.04792963,-2.697464,0.6246969,0.1033886,-2.668124,0.192003,0.3131225,-2.827011,0.5429607,0.3165222,-2.816038
0.1682066,0.0661156,-2.396062,0.5793843,0.1808841,-2.422287,0.1272838,0.04792963,-2.697464,0.6246969,0.1033886,-2.668124,0.192003,0.3131225,-2.827011,0.5429607,0.3165222,-2.816038
0.1736315,0.1241947,-2.395279,0.5716091,0.1440281,-2.417478,0.1215812,0.05796058,-2.686964,0.6240173,0.1010986,-2.670415,0.191984,0.3121631,-2.825294,0.5429492,0.3162499,-2.816188
0.1736315,0.1241947,-2.395279,0.5716091,0.1440281,-2.417478,0.1215812,0.05796058,-2.686964,0.6240173,0.1010986,-2.670415,0.191984,0.3121631,-2.825294,0.5429492,0.3162499,-2.816188
0.1829834,0.1970362,-2.400232,0.5706484,0.05634281,-2.393707,0.1172229,0.07723892,-2.663076,0.6218261,0.07204649,-2.66641,0.1917029,0.3099872,-2.822957,0.5428458,0.3157067,-2.815926
0.1829834,0.1970362,-2.400232,0.5706484,0.05634281,-2.393707,0.1172229,0.07723892,-2.663076,0.6218261,0.07204649,-2.66641,0.1917029,0.3099872,-2.822957,0.5428458,0.3157067,-2.815926
0.1959218,0.2634553,-2.407035,0.5706484,0.05634281,-2.393707,0.118945,0.09856795,-2.642381,0.6280082,0.06151399,-2.705577,0.1917799,0.30952,-2.823139,0.5430438,0.3138821,-2.817997
0.1959218,0.2634553,-2.407035,0.5706484,0.05634281,-2.393707,0.118945,0.09856795,-2.642381,0.6280082,0.06151399,-2.705577,0.1917799,0.30952,-2.823139,0.5430438,0.3138821,-2.817997
0.1938731,0.3233701,-2.438996,0.5706484,0.05634281,-2.393707,0.1193444,0.1096039,-2.635025,0.6277219,0.05847652,-2.706558,0.1921251,0.3085263,-2.823551,0.5435777,0.3120993,-2.819703
0.1938731,0.3233701,-2.438996,0.5706484,0.05634281,-2.393707,0.1193444,0.1096039,-2.635025,0.6277219,0.05847652,-2.706558,0.1921251,0.3085263,-2.823551,0.5435777,0.3120993,-2.819703
0.1938731,0.3233701,-2.438996,0.5706484,0.05634281,-2.393707,0.1193444,0.1096039,-2.635025,0.6277219,0.05847652,-2.706558,0.1921251,0.3085263,-2.823551,0.5435777,0.3120993,-2.819703
0.1938731,0.3233701,-2.438996,0.5706484,0.05634281,-2.393707,0.1193444,0.1096039,-2.635025,0.6277219,0.05847652,-2.706558,0.1921251,0.3085263,-2.823551,0.5435777,0.3120993,-2.819703
0.1908479,0.3678408,-2.472338,0.5493834,-0.07797294,-2.46188,0.1211075,0.1272851,-2.616429,0.6241141,0.03409029,-2.712067,0.1920446,0.3068419,-2.823553,0.5434948,0.3113872,-2.81989
0.1908479,0.3678408,-2.472338,0.5493834,-0.07797294,-2.46188,0.1211075,0.1272851,-2.616429,0.6241141,0.03409029,-2.712067,0.1920446,0.3068419,-2.823553,0.5434948,0.3113872,-2.81989
0.1934833,0.389457,-2.507906,0.5455583,-0.09962098,-2.475276,0.1213733,0.1301536,-2.616788,0.6170013,0.02592242,-2.720479,0.1920696,0.3073338,-2.820354,0.5434761,0.3114492,-2.819969
0.1934833,0.389457,-2.507906,0.5455583,-0.09962098,-2.475276,0.1213733,0.1301536,-2.616788,0.6170013,0.02592242,-2.720479,0.1920696,0.3073338,-2.820354,0.5434761,0.3114492,-2.819969
0.1950977,0.3977288,-2.529734,0.5340903,-0.1266743,-2.477413,0.1210425,0.132655,-2.619252,0.6042053,0.011891,-2.722113,0.1921011,0.3070866,-2.819137,0.5434735,0.3114527,-2.819982
0.1950977,0.3977288,-2.529734,0.5340903,-0.1266743,-2.477413,0.1210425,0.132655,-2.619252,0.6042053,0.011891,-2.722113,0.1921011,0.3070866,-2.819137,0.5434735,0.3114527,-2.819982
0.2008709,0.4170206,-2.562837,0.5336167,-0.1417301,-2.477868,0.1208099,0.1377189,-2.620033,0.5972217,0.006493766,-2.720848,0.1923774,0.3067242,-2.818907,0.5437342,0.3116079,-2.820557
0.2008709,0.4170206,-2.562837,0.5336167,-0.1417301,-2.477868,0.1208099,0.1377189,-2.620033,0.5972217,0.006493766,-2.720848,0.1923774,0.3067242,-2.818907,0.5437342,0.3116079,-2.820557
0.1999959,0.4285983,-2.577924,0.5247849,-0.1809685,-2.502982,0.1205506,0.147239,-2.62513,0.596702,0.006538365,-2.72084,0.1923009,0.3056512,-2.818827,0.5435889,0.3101488,-2.820074
0.1999959,0.4285983,-2.577924,0.5247849,-0.1809685,-2.502982,0.1205506,0.147239,-2.62513,0.596702,0.006538365,-2.72084,0.1923009,0.3056512,-2.818827,0.5435889,0.3101488,-2.820074
0.1995232,0.4291683,-2.57836,0.5140973,-0.1837238,-2.601096,0.1186516,0.1504489,-2.628,0.6055694,0.03260039,-2.766073,0.1921635,0.3038188,-2.818217,0.5433565,0.3072556,-2.819528
0.1995232,0.4291683,-2.57836,0.5140973,-0.1837238,-2.601096,0.1186516,0.1504489,-2.628,0.6055694,0.03260039,-2.766073,0.1921635,0.3038188,-2.818217,0.5433565,0.3072556,-2.819528
0.1996627,0.4276775,-2.582043,0.513452,-0.1834942,-2.607632,0.1142363,0.1490214,-2.637198,0.6042335,0.03415872,-2.788689,0.1920369,0.301156,-2.816902,0.5432065,0.304989,-2.819184
0.1996627,0.4276775,-2.582043,0.513452,-0.1834942,-2.607632,0.1142363,0.1490214,-2.637198,0.6042335,0.03415872,-2.788689,0.1920369,0.301156,-2.816902,0.5432065,0.304989,-2.819184
0.1997529,0.4261085,-2.583315,0.5177156,-0.1708972,-2.59912,0.1118104,0.146583,-2.640666,0.6039352,0.03501945,-2.795325,0.192036,0.300965,-2.816872,0.5431944,0.3047261,-2.819332
0.1997529,0.4261085,-2.583315,0.5177156,-0.1708972,-2.59912,0.1118104,0.146583,-2.640666,0.6039352,0.03501945,-2.795325,0.192036,0.300965,-2.816872,0.5431944,0.3047261,-2.819332
0.1998783,0.426145,-2.583107,0.5312492,-0.1595112,-2.515024,0.1119409,0.1464394,-2.64079,0.5975783,0.01956885,-2.771487,0.1920207,0.3008964,-2.816741,0.5431782,0.3047423,-2.819394
0.1998783,0.426145,-2.583107,0.5312492,-0.1595112,-2.515024,0.1119409,0.1464394,-2.64079,0.5975783,0.01956885,-2.771487,0.1920207,0.3008964,-2.816741,0.5431782,0.3047423,-2.819394
0.1998674,0.4253276,-2.58256,0.5350833,-0.1567173,-2.505234,0.1113422,0.1438818,-2.642229,0.5926518,0.01423435,-2.744024,0.1921366,0.3007106,-2.816301,0.5432011,0.3047262,-2.819459
0.1998674,0.4253276,-2.58256,0.5350833,-0.1567173,-2.505234,0.1113422,0.1438818,-2.642229,0.5926518,0.01423435,-2.744024,0.1921366,0.3007106,-2.816301,0.5432011,0.3047262,-2.819459
0.1998674,0.4253276,-2.58256,0.5350833,-0.1567173,-2.505234,0.1113422,0.1438818,-2.642229,0.5926518,0.01423435,-2.744024,0.1921366,0.3007106,-2.816301,0.5432011,0.3047262,-2.819459
0.1998674,0.4253276,-2.58256,0.5350833,-0.1567173,-2.505234,0.1113422,0.1438818,-2.642229,0.5926518,0.01423435,-2.744024,0.1921366,0.3007106,-2.816301,0.5432011,0.3047262,-2.819459
0.1972035,0.413316,-2.559287,0.5361603,-0.1342368,-2.488582,0.111024,0.1402741,-2.645686,0.5909647,0.01094296,-2.741749,0.1926846,0.3000279,-2.815405,0.5434238,0.3045939,-2.819762
0.1972035,0.413316,-2.559287,0.5361603,-0.1342368,-2.488582,0.111024,0.1402741,-2.645686,0.5909647,0.01094296,-2.741749,0.1926846,0.3000279,-2.815405,0.5434238,0.3045939,-2.819762
0.1889614,0.3784518,-2.509167,0.5327005,-0.1069401,-2.462439,0.1097862,0.1323157,-2.653342,0.589844,-0.002095387,-2.72739,0.1927817,0.3000382,-2.815411,0.5438254,0.3048358,-2.820527
0.1889614,0.3784518,-2.509167,0.5327005,-0.1069401,-2.462439,0.1097862,0.1323157,-2.653342,0.589844,-0.002095387,-2.72739,0.1927817,0.3000382,-2.815411,0.5438254,0.3048358,-2.820527
