Hand_L, , ,Hand_R, , 
-0.3341971,-0.05297286,-1.200966,0.05344274,0.1761715,-1.352885
-0.3341971,-0.05297286,-1.200966,0.05344274,0.1761715,-1.352885
-0.3341971,-0.05297286,-1.200966,0.05344274,0.1761715,-1.352885
-0.3341971,-0.05297286,-1.200966,0.05344274,0.1761715,-1.352885
-0.3315211,-0.159665,-1.261889,0.05272954,0.2432036,-1.32774
-0.3315211,-0.159665,-1.261889,0.05272954,0.2432036,-1.32774
-0.3361585,-0.2759272,-1.346167,0.03910482,0.3243041,-1.351376
-0.3361585,-0.2759272,-1.346167,0.03910482,0.3243041,-1.351376
-0.3361585,-0.2759272,-1.346167,0.03910482,0.3243041,-1.351376
-0.3354574,-0.3577153,-1.380946,0.02841838,0.3501493,-1.371514
-0.3354574,-0.3577153,-1.380946,0.02841838,0.3501493,-1.371514
-0.3354574,-0.3577153,-1.380946,0.02841838,0.3501493,-1.371514
-0.3354574,-0.3577153,-1.380946,0.02841838,0.3501493,-1.371514
-0.3276896,-0.3741115,-1.414344,0.01676241,0.3630906,-1.383388
-0.3276896,-0.3741115,-1.414344,0.01676241,0.3630906,-1.383388
-0.3163571,-0.3817311,-1.435073,0.01235318,0.3681645,-1.38475
-0.3163571,-0.3817311,-1.435073,0.01235318,0.3681645,-1.38475
-0.3112078,-0.3758556,-1.439317,0.01056166,0.3688669,-1.382509
-0.3112078,-0.3758556,-1.439317,0.01056166,0.3688669,-1.382509
-0.3112078,-0.3758556,-1.439317,0.01056166,0.3688669,-1.382509
-0.3112078,-0.3758556,-1.439317,0.01056166,0.3688669,-1.382509
-0.3025203,-0.3543259,-1.425609,0.01013286,0.3653424,-1.362288
-0.3025203,-0.3543259,-1.425609,0.01013286,0.3653424,-1.362288
-0.3025203,-0.3543259,-1.425609,0.01013286,0.3653424,-1.362288
-0.3025203,-0.3543259,-1.425609,0.01013286,0.3653424,-1.362288
-0.2918617,-0.2603355,-1.315582,0.01867072,0.2997441,-1.274319
-0.2918617,-0.2603355,-1.315582,0.01867072,0.2997441,-1.274319
-0.3012509,-0.1997772,-1.260426,0.02340756,0.2261454,-1.234017
-0.3012509,-0.1997772,-1.260426,0.02340756,0.2261454,-1.234017
-0.3074515,-0.1094323,-1.209668,0.01521111,0.1557222,-1.264758
-0.3074515,-0.1094323,-1.209668,0.01521111,0.1557222,-1.264758
-0.3189337,0.07067055,-1.183295,-0.003314652,0.0334985,-1.27617
-0.3189337,0.07067055,-1.183295,-0.003314652,0.0334985,-1.27617
-0.3130758,0.1635623,-1.197965,0.006167397,-0.07015327,-1.262983
-0.3130758,0.1635623,-1.197965,0.006167397,-0.07015327,-1.262983
-0.3130758,0.1635623,-1.197965,0.006167397,-0.07015327,-1.262983
-0.3130758,0.1635623,-1.197965,0.006167397,-0.07015327,-1.262983
-0.3064099,0.2322224,-1.220707,0.002444579,-0.1854125,-1.259196
-0.3064099,0.2322224,-1.220707,0.002444579,-0.1854125,-1.259196
-0.3064099,0.2322224,-1.220707,0.002444579,-0.1854125,-1.259196
-0.3064099,0.2322224,-1.220707,0.002444579,-0.1854125,-1.259196
-0.2950075,0.2795619,-1.248968,-0.01109209,-0.2446742,-1.279562
