Hand_L, , ,Hand_R, , 
-0.1826972,0.0306077,-1.192304,0.05635309,0.2025651,-1.323479
-0.1631705,-0.1733672,-1.277216,0.04546409,0.2816776,-1.376533
-0.1631705,-0.1733672,-1.277216,0.04546409,0.2816776,-1.376533
-0.1671651,-0.240347,-1.33597,0.03948121,0.3308853,-1.433909
-0.1671651,-0.240347,-1.33597,0.03948121,0.3308853,-1.433909
-0.1671651,-0.240347,-1.33597,0.03948121,0.3308853,-1.433909
-0.1671651,-0.240347,-1.33597,0.03948121,0.3308853,-1.433909
-0.1480466,-0.3221047,-1.384099,0.02827317,0.3793182,-1.491122
-0.1480466,-0.3221047,-1.384099,0.02827317,0.3793182,-1.491122
-0.1338833,-0.3469908,-1.4275,0.02149599,0.3920385,-1.547523
-0.1338833,-0.3469908,-1.4275,0.02149599,0.3920385,-1.547523
-0.1310704,-0.3607804,-1.448608,0.01085786,0.3936012,-1.599718
-0.1310704,-0.3607804,-1.448608,0.01085786,0.3936012,-1.599718
-0.1310704,-0.3607804,-1.448608,0.01085786,0.3936012,-1.599718
-0.1310704,-0.3607804,-1.448608,0.01085786,0.3936012,-1.599718
-0.142986,-0.3566535,-1.432258,0.004030828,0.39097,-1.609371
-0.142986,-0.3566535,-1.432258,0.004030828,0.39097,-1.609371
-0.142986,-0.3566535,-1.432258,0.004030828,0.39097,-1.609371
-0.142986,-0.3566535,-1.432258,0.004030828,0.39097,-1.609371
-0.1669757,-0.3185628,-1.401366,-0.003528079,0.3882797,-1.610258
-0.1669757,-0.3185628,-1.401366,-0.003528079,0.3882797,-1.610258
-0.1788734,-0.2735806,-1.36617,-0.01951707,0.3836526,-1.606108
-0.1788734,-0.2735806,-1.36617,-0.01951707,0.3836526,-1.606108
-0.1788734,-0.2735806,-1.36617,-0.01951707,0.3836526,-1.606108
-0.1788734,-0.2735806,-1.36617,-0.01951707,0.3836526,-1.606108
-0.1901739,-0.2379584,-1.334351,-0.03059321,0.3793525,-1.553206
-0.1901739,-0.2379584,-1.334351,-0.03059321,0.3793525,-1.553206
-0.1901739,-0.2379584,-1.334351,-0.03059321,0.3793525,-1.553206
-0.1901739,-0.2379584,-1.334351,-0.03059321,0.3793525,-1.553206
-0.2008638,-0.1886728,-1.310584,-0.04037341,0.3733998,-1.491233
-0.2008638,-0.1886728,-1.310584,-0.04037341,0.3733998,-1.491233
-0.2008638,-0.1886728,-1.310584,-0.04037341,0.3733998,-1.491233
-0.2008638,-0.1886728,-1.310584,-0.04037341,0.3733998,-1.491233
-0.2082009,-0.1394018,-1.294497,-0.04464722,0.3430605,-1.435942
-0.2082009,-0.1394018,-1.294497,-0.04464722,0.3430605,-1.435942
-0.2082009,-0.1394018,-1.294497,-0.04464722,0.3430605,-1.435942
-0.2082009,-0.1394018,-1.294497,-0.04464722,0.3430605,-1.435942
-0.2197769,-0.08695398,-1.28591,-0.03585172,0.299086,-1.380775
-0.2197769,-0.08695398,-1.28591,-0.03585172,0.299086,-1.380775
-0.2197769,-0.08695398,-1.28591,-0.03585172,0.299086,-1.380775
-0.2320132,-0.0302467,-1.28754,-0.02731209,0.2400228,-1.304972
-0.2320132,-0.0302467,-1.28754,-0.02731209,0.2400228,-1.304972
-0.2320132,-0.0302467,-1.28754,-0.02731209,0.2400228,-1.304972
-0.2320132,-0.0302467,-1.28754,-0.02731209,0.2400228,-1.304972
-0.2431938,0.03300105,-1.295613,-0.0004079634,0.1520305,-1.244877
-0.2431938,0.03300105,-1.295613,-0.0004079634,0.1520305,-1.244877
-0.247701,0.09926832,-1.321277,-0.0004079634,0.1520305,-1.244877
-0.247701,0.09926832,-1.321277,-0.0004079634,0.1520305,-1.244877
-0.247701,0.09926832,-1.321277,-0.0004079634,0.1520305,-1.244877
-0.247701,0.09926832,-1.321277,-0.0004079634,0.1520305,-1.244877
-0.246376,0.1686925,-1.364,-0.0004079634,0.1520305,-1.244877
-0.246376,0.1686925,-1.364,-0.0004079634,0.1520305,-1.244877
-0.2445783,0.2244075,-1.414061,0.05446477,-0.2843028,-1.375638
-0.2445783,0.2244075,-1.414061,0.05446477,-0.2843028,-1.375638
-0.2445783,0.2244075,-1.414061,0.05446477,-0.2843028,-1.375638
-0.2445783,0.2244075,-1.414061,0.05446477,-0.2843028,-1.375638
-0.2366349,0.2594293,-1.462776,0.02471327,-0.3327507,-1.406559
-0.2366349,0.2594293,-1.462776,0.02471327,-0.3327507,-1.406559
-0.2366349,0.2594293,-1.462776,0.02471327,-0.3327507,-1.406559
-0.2366349,0.2594293,-1.462776,0.02471327,-0.3327507,-1.406559
-0.2278231,0.2931529,-1.50569,0.01224671,-0.3110514,-1.428397
