Hand_L, , ,Hand_R, , 
-0.4142854,0.1515999,-1.266405,-0.03594881,-0.1066189,-1.165517
-0.4307954,0.0569674,-1.242344,-0.01908624,-0.03130518,-1.183557
-0.4307954,0.0569674,-1.242344,-0.01908624,-0.03130518,-1.183557
-0.4269562,0.02412812,-1.238746,0.0194271,0.01162934,-1.234387
-0.4269562,0.02412812,-1.238746,0.0194271,0.01162934,-1.234387
-0.4231116,-0.02625746,-1.240945,0.02289553,0.04241309,-1.241714
-0.4231116,-0.02625746,-1.240945,0.02289553,0.04241309,-1.241714
-0.4231116,-0.02625746,-1.240945,0.02289553,0.04241309,-1.241714
-0.4231116,-0.02625746,-1.240945,0.02289553,0.04241309,-1.241714
-0.4231116,-0.02625746,-1.240945,0.02289553,0.04241309,-1.241714
-0.4231116,-0.02625746,-1.240945,0.02289553,0.04241309,-1.241714
-0.3991628,-0.06164462,-1.226361,0.02022926,0.04278355,-1.228442
-0.3991628,-0.06164462,-1.226361,0.02022926,0.04278355,-1.228442
-0.379517,-0.1221504,-1.255639,0.02663038,0.1239525,-1.359814
-0.379517,-0.1221504,-1.255639,0.02663038,0.1239525,-1.359814
-0.37657,-0.1409865,-1.261335,0.02526656,0.1267829,-1.362911
-0.37657,-0.1409865,-1.261335,0.02526656,0.1267829,-1.362911
-0.3681326,-0.1616858,-1.270681,0.0005583674,0.1722563,-1.308007
-0.3681326,-0.1616858,-1.270681,0.0005583674,0.1722563,-1.308007
-0.3569987,-0.1799901,-1.286705,-0.003487385,0.188814,-1.306169
-0.3569987,-0.1799901,-1.286705,-0.003487385,0.188814,-1.306169
-0.3540622,-0.1842366,-1.29077,-0.006715356,0.1977693,-1.306897
-0.3540622,-0.1842366,-1.29077,-0.006715356,0.1977693,-1.306897
-0.3540622,-0.1842366,-1.29077,-0.006715356,0.1977693,-1.306897
-0.3540622,-0.1842366,-1.29077,-0.006715356,0.1977693,-1.306897
-0.3538008,-0.1861998,-1.293933,-0.01001791,0.2049484,-1.308083
-0.3538008,-0.1861998,-1.293933,-0.01001791,0.2049484,-1.308083
-0.3541603,-0.1846182,-1.293964,-0.0105318,0.2066357,-1.306475
-0.3541603,-0.1846182,-1.293964,-0.0105318,0.2066357,-1.306475
-0.3572957,-0.1702722,-1.295068,-0.0105206,0.2078645,-1.279841
-0.3572957,-0.1702722,-1.295068,-0.0105206,0.2078645,-1.279841
-0.3572957,-0.1702722,-1.295068,-0.0105206,0.2078645,-1.279841
-0.3572957,-0.1702722,-1.295068,-0.0105206,0.2078645,-1.279841
-0.3610057,-0.1461139,-1.289844,-0.008446374,0.1914016,-1.269324
-0.3610057,-0.1461139,-1.289844,-0.008446374,0.1914016,-1.269324
-0.3610057,-0.1461139,-1.289844,-0.008446374,0.1914016,-1.269324
-0.3610057,-0.1461139,-1.289844,-0.008446374,0.1914016,-1.269324
-0.3811102,-0.06721105,-1.272076,0.006827965,0.1315252,-1.257628
-0.3811102,-0.06721105,-1.272076,0.006827965,0.1315252,-1.257628
-0.3729415,-0.05255665,-1.239226,-0.009960345,0.1169486,-1.25904
-0.3729415,-0.05255665,-1.239226,-0.009960345,0.1169486,-1.25904
-0.3978859,0.04455607,-1.263489,-0.003011916,0.0436288,-1.24715
-0.3978859,0.04455607,-1.263489,-0.003011916,0.0436288,-1.24715
-0.3978859,0.04455607,-1.263489,-0.003011916,0.0436288,-1.24715
-0.3978859,0.04455607,-1.263489,-0.003011916,0.0436288,-1.24715
-0.4028496,0.0593484,-1.264594,-0.0034392,0.03923536,-1.244758
-0.4028496,0.0593484,-1.264594,-0.0034392,0.03923536,-1.244758
-0.4177448,0.1394846,-1.267643,0.005287819,-0.01458035,-1.236214
-0.4177448,0.1394846,-1.267643,0.005287819,-0.01458035,-1.236214
-0.4140985,0.1682121,-1.277293,0.002352877,-0.04410522,-1.187627
-0.4140985,0.1682121,-1.277293,0.002352877,-0.04410522,-1.187627
-0.4140985,0.1682121,-1.277293,0.002352877,-0.04410522,-1.187627
-0.4140985,0.1682121,-1.277293,0.002352877,-0.04410522,-1.187627
-0.4021635,0.2300113,-1.293708,0.001821847,-0.05312371,-1.179271
-0.4021635,0.2300113,-1.293708,0.001821847,-0.05312371,-1.179271
-0.4001753,0.2379656,-1.299972,-0.003559299,-0.06543083,-1.173251
