Hand_L, , ,Hand_R, , 
-0.1365572,-0.1680024,-1.322785,0.1012959,0.2194299,-1.286984
-0.1365572,-0.1680024,-1.322785,0.1012959,0.2194299,-1.286984
-0.1365572,-0.1680024,-1.322785,0.1012959,0.2194299,-1.286984
-0.1365572,-0.1680024,-1.322785,0.1012959,0.2194299,-1.286984
-0.10746,-0.1985119,-1.352211,0.07296456,0.2463287,-1.315177
-0.10746,-0.1985119,-1.352211,0.07296456,0.2463287,-1.315177
-0.10746,-0.1985119,-1.352211,0.07296456,0.2463287,-1.315177
-0.10746,-0.1985119,-1.352211,0.07296456,0.2463287,-1.315177
-0.10746,-0.1985119,-1.352211,0.07296456,0.2463287,-1.315177
-0.10746,-0.1985119,-1.352211,0.07296456,0.2463287,-1.315177
-0.1403481,-0.1721063,-1.325423,0.0470563,0.2333675,-1.30455
-0.1403481,-0.1721063,-1.325423,0.0470563,0.2333675,-1.30455
-0.1403481,-0.1721063,-1.325423,0.0470563,0.2333675,-1.30455
-0.1403481,-0.1721063,-1.325423,0.0470563,0.2333675,-1.30455
-0.2122811,-0.08221346,-1.306842,0.02190026,0.1673912,-1.251401
-0.2122811,-0.08221346,-1.306842,0.02190026,0.1673912,-1.251401
-0.2122811,-0.08221346,-1.306842,0.02190026,0.1673912,-1.251401
-0.2122811,-0.08221346,-1.306842,0.02190026,0.1673912,-1.251401
-0.2648698,0.03310267,-1.324331,0.02190026,0.1673912,-1.251401
-0.2648698,0.03310267,-1.324331,0.02190026,0.1673912,-1.251401
-0.2648698,0.03310267,-1.324331,0.02190026,0.1673912,-1.251401
-0.2648698,0.03310267,-1.324331,0.02190026,0.1673912,-1.251401
-0.2773597,0.1154783,-1.372636,0.02190026,0.1673912,-1.251401
-0.2773597,0.1154783,-1.372636,0.02190026,0.1673912,-1.251401
-0.2773597,0.1154783,-1.372636,0.02190026,0.1673912,-1.251401
-0.2773597,0.1154783,-1.372636,0.02190026,0.1673912,-1.251401
-0.2773597,0.1154783,-1.372636,0.02190026,0.1673912,-1.251401
-0.2559466,0.1545823,-1.396001,0.02190026,0.1673912,-1.251401
-0.2559466,0.1545823,-1.396001,0.02190026,0.1673912,-1.251401
-0.2559466,0.1545823,-1.396001,0.02190026,0.1673912,-1.251401
-0.2559466,0.1545823,-1.396001,0.02190026,0.1673912,-1.251401
-0.2559466,0.1545823,-1.396001,0.02190026,0.1673912,-1.251401
-0.2559466,0.1545823,-1.396001,0.02190026,0.1673912,-1.251401
-0.2148989,0.1400767,-1.356696,0.04313791,-0.05891468,-1.222082
-0.2148989,0.1400767,-1.356696,0.04313791,-0.05891468,-1.222082
