Hand_L, , ,Hand_R, , 
-0.3491006,0.3596686,-1.378385,-0.1268413,-0.3486306,-1.388757
-0.3491006,0.3596686,-1.378385,-0.1268413,-0.3486306,-1.388757
-0.3448882,0.3678077,-1.391707,-0.1254598,-0.3440529,-1.393911
-0.3448882,0.3678077,-1.391707,-0.1254598,-0.3440529,-1.393911
-0.3448882,0.3678077,-1.391707,-0.1254598,-0.3440529,-1.393911
-0.3448882,0.3678077,-1.391707,-0.1254598,-0.3440529,-1.393911
-0.3413735,0.3706315,-1.398926,-0.1208355,-0.3290548,-1.386746
-0.3413735,0.3706315,-1.398926,-0.1208355,-0.3290548,-1.386746
-0.3414436,0.3706619,-1.398241,-0.108889,-0.2520478,-1.2987
-0.3414436,0.3706619,-1.398241,-0.108889,-0.2520478,-1.2987
-0.3414436,0.3706619,-1.398241,-0.108889,-0.2520478,-1.2987
-0.3414436,0.3706619,-1.398241,-0.108889,-0.2520478,-1.2987
-0.3541519,0.3581264,-1.373142,-0.1024785,-0.1883086,-1.248945
-0.3541519,0.3581264,-1.373142,-0.1024785,-0.1883086,-1.248945
-0.380917,0.3221099,-1.325079,-0.0949292,-0.1126335,-1.224311
-0.380917,0.3221099,-1.325079,-0.0949292,-0.1126335,-1.224311
-0.4213021,0.2211827,-1.211847,-0.0944823,0.07252269,-1.226037
-0.4213021,0.2211827,-1.211847,-0.0944823,0.07252269,-1.226037
-0.4242035,0.123431,-1.174921,-0.09874476,0.1555878,-1.242167
-0.4242035,0.123431,-1.174921,-0.09874476,0.1555878,-1.242167
-0.4242035,0.123431,-1.174921,-0.09874476,0.1555878,-1.242167
-0.4242035,0.123431,-1.174921,-0.09874476,0.1555878,-1.242167
-0.4055215,-0.00571659,-1.189531,-0.1042931,0.2173876,-1.272195
-0.4055215,-0.00571659,-1.189531,-0.1042931,0.2173876,-1.272195
-0.3873502,-0.1036276,-1.219939,-0.1155349,0.2799023,-1.31513
-0.3873502,-0.1036276,-1.219939,-0.1155349,0.2799023,-1.31513
-0.3486107,-0.2505661,-1.253046,-0.141038,0.3540646,-1.395464
-0.3486107,-0.2505661,-1.253046,-0.141038,0.3540646,-1.395464
-0.3486107,-0.2505661,-1.253046,-0.141038,0.3540646,-1.395464
-0.3486107,-0.2505661,-1.253046,-0.141038,0.3540646,-1.395464
-0.317209,-0.2840993,-1.289331,-0.1555837,0.3727902,-1.425219
-0.317209,-0.2840993,-1.289331,-0.1555837,0.3727902,-1.425219
-0.285293,-0.3064275,-1.322688,-0.1661967,0.3816911,-1.444706
