Hand_L, , ,Hand_R, , 
-0.3256311,0.282921,-1.42815,0.3160244,-0.06283113,-1.429238
-0.357765,0.2141913,-1.37398,0.3376424,0.03116643,-1.429163
-0.357765,0.2141913,-1.37398,0.3376424,0.03116643,-1.429163
-0.357765,0.2141913,-1.37398,0.3376424,0.03116643,-1.429163
-0.357765,0.2141913,-1.37398,0.3376424,0.03116643,-1.429163
-0.3857439,0.1290409,-1.333613,0.3335521,0.1214751,-1.441029
-0.3857439,0.1290409,-1.333613,0.3335521,0.1214751,-1.441029
-0.3857439,0.1290409,-1.333613,0.3335521,0.1214751,-1.441029
-0.3857439,0.1290409,-1.333613,0.3335521,0.1214751,-1.441029
-0.3977771,-0.002349473,-1.308908,0.311962,0.206885,-1.455906
-0.3977771,-0.002349473,-1.308908,0.311962,0.206885,-1.455906
-0.3977771,-0.002349473,-1.308908,0.311962,0.206885,-1.455906
-0.3977771,-0.002349473,-1.308908,0.311962,0.206885,-1.455906
-0.3708555,-0.09373058,-1.292136,0.2722469,0.2811605,-1.482524
-0.3708555,-0.09373058,-1.292136,0.2722469,0.2811605,-1.482524
-0.3708555,-0.09373058,-1.292136,0.2722469,0.2811605,-1.482524
-0.3708555,-0.09373058,-1.292136,0.2722469,0.2811605,-1.482524
-0.3165556,-0.1848121,-1.305973,0.2269552,0.3352689,-1.511594
-0.3165556,-0.1848121,-1.305973,0.2269552,0.3352689,-1.511594
-0.3165556,-0.1848121,-1.305973,0.2269552,0.3352689,-1.511594
-0.3165556,-0.1848121,-1.305973,0.2269552,0.3352689,-1.511594
-0.2673698,-0.240176,-1.315622,0.1760364,0.3658988,-1.531281
-0.2673698,-0.240176,-1.315622,0.1760364,0.3658988,-1.531281
-0.2673698,-0.240176,-1.315622,0.1760364,0.3658988,-1.531281
-0.2673698,-0.240176,-1.315622,0.1760364,0.3658988,-1.531281
-0.2153327,-0.2854329,-1.329481,0.1310613,0.379041,-1.547423
-0.2153327,-0.2854329,-1.329481,0.1310613,0.379041,-1.547423
-0.2153327,-0.2854329,-1.329481,0.1310613,0.379041,-1.547423
-0.2153327,-0.2854329,-1.329481,0.1310613,0.379041,-1.547423
-0.1861369,-0.3065462,-1.345615,0.09813289,0.3850129,-1.559314
-0.1861369,-0.3065462,-1.345615,0.09813289,0.3850129,-1.559314
-0.167168,-0.3111248,-1.352665,0.07426738,0.3836196,-1.55973
-0.167168,-0.3111248,-1.352665,0.07426738,0.3836196,-1.55973
-0.1655029,-0.3110925,-1.353168,0.06379363,0.382663,-1.559453
-0.1655029,-0.3110925,-1.353168,0.06379363,0.382663,-1.559453
-0.167142,-0.3054815,-1.346884,0.05188721,0.3892655,-1.564957
-0.167142,-0.3054815,-1.346884,0.05188721,0.3892655,-1.564957
-0.167142,-0.3054815,-1.346884,0.05188721,0.3892655,-1.564957
-0.167142,-0.3054815,-1.346884,0.05188721,0.3892655,-1.564957
-0.1844865,-0.2808456,-1.328167,0.04783323,0.3913569,-1.562042
-0.1844865,-0.2808456,-1.328167,0.04783323,0.3913569,-1.562042
-0.2057641,-0.2487082,-1.31108,0.045483,0.3914204,-1.554184
-0.2057641,-0.2487082,-1.31108,0.045483,0.3914204,-1.554184
-0.2434949,-0.2151665,-1.296391,0.04879367,0.3893941,-1.53668
-0.2434949,-0.2151665,-1.296391,0.04879367,0.3893941,-1.53668
-0.2434949,-0.2151665,-1.296391,0.04879367,0.3893941,-1.53668
-0.2434949,-0.2151665,-1.296391,0.04879367,0.3893941,-1.53668
-0.2434949,-0.2151665,-1.296391,0.04879367,0.3893941,-1.53668
-0.2720909,-0.1715597,-1.283868,0.06192349,0.3851626,-1.517738
-0.2720909,-0.1715597,-1.283868,0.06192349,0.3851626,-1.517738
-0.2720909,-0.1715597,-1.283868,0.06192349,0.3851626,-1.517738
-0.2720909,-0.1715597,-1.283868,0.06192349,0.3851626,-1.517738
-0.2977378,-0.120894,-1.282438,0.0783901,0.3763627,-1.493282
-0.2977378,-0.120894,-1.282438,0.0783901,0.3763627,-1.493282
-0.3184255,-0.06957581,-1.306022,0.1025905,0.3625443,-1.463197
-0.3184255,-0.06957581,-1.306022,0.1025905,0.3625443,-1.463197
-0.3184255,-0.06957581,-1.306022,0.1025905,0.3625443,-1.463197
-0.3184255,-0.06957581,-1.306022,0.1025905,0.3625443,-1.463197
-0.3416833,0.0007448878,-1.310034,0.1328373,0.3406254,-1.427693
-0.3416833,0.0007448878,-1.310034,0.1328373,0.3406254,-1.427693
-0.355986,0.06419835,-1.324443,0.1629255,0.3077938,-1.388874
-0.355986,0.06419835,-1.324443,0.1629255,0.3077938,-1.388874
-0.355986,0.06419835,-1.324443,0.1629255,0.3077938,-1.388874
-0.355986,0.06419835,-1.324443,0.1629255,0.3077938,-1.388874
-0.3661323,0.1202229,-1.352065,0.1967084,0.2593767,-1.346858
-0.3661323,0.1202229,-1.352065,0.1967084,0.2593767,-1.346858
-0.3661323,0.1202229,-1.352065,0.1967084,0.2593767,-1.346858
-0.3661323,0.1202229,-1.352065,0.1967084,0.2593767,-1.346858
-0.359842,0.1774556,-1.389378,0.2278978,0.1796885,-1.305219
-0.359842,0.1774556,-1.389378,0.2278978,0.1796885,-1.305219
-0.3494184,0.2262624,-1.430073,0.244779,0.07785355,-1.278481
-0.3494184,0.2262624,-1.430073,0.244779,0.07785355,-1.278481
-0.3331978,0.2728059,-1.473698,0.2455733,-0.04611143,-1.274878
