Hand_L, , ,Hand_R, , ,Elbow_L, , ,Elbow_R, , ,Shoulder_L, , ,Shoulder_R, , 
0.1532181,-0.1101176,-2.459813,0.5846389,0.3623318,-2.483218,0.1166485,0.0219193,-2.743197,0.629366,0.1331325,-2.637978,0.1935948,0.2968397,-2.807754,0.543279,0.3057642,-2.81996
0.1532181,-0.1101176,-2.459813,0.5846389,0.3623318,-2.483218,0.1166485,0.0219193,-2.743197,0.629366,0.1331325,-2.637978,0.1935948,0.2968397,-2.807754,0.543279,0.3057642,-2.81996
0.1563113,-0.070321,-2.443809,0.5786566,0.3338578,-2.457676,0.1194064,0.0194575,-2.740308,0.6290167,0.1308707,-2.637877,0.1936696,0.2964308,-2.808917,0.5433132,0.3056623,-2.81995
0.1563113,-0.070321,-2.443809,0.5786566,0.3338578,-2.457676,0.1194064,0.0194575,-2.740308,0.6290167,0.1308707,-2.637877,0.1936696,0.2964308,-2.808917,0.5433132,0.3056623,-2.81995
0.1591926,-0.01327395,-2.411595,0.580714,0.288255,-2.435704,0.1264824,0.02231618,-2.717721,0.6294609,0.1229353,-2.641524,0.194865,0.3011005,-2.814261,0.5434077,0.3056948,-2.819911
0.1591926,-0.01327395,-2.411595,0.580714,0.288255,-2.435704,0.1264824,0.02231618,-2.717721,0.6294609,0.1229353,-2.641524,0.194865,0.3011005,-2.814261,0.5434077,0.3056948,-2.819911
0.1497314,0.03156764,-2.398483,0.5744075,0.225583,-2.431907,0.1213148,0.04044894,-2.703897,0.6245075,0.1114987,-2.648945,0.1947311,0.3031348,-2.816754,0.5434093,0.3056952,-2.819909
0.1497314,0.03156764,-2.398483,0.5744075,0.225583,-2.431907,0.1213148,0.04044894,-2.703897,0.6245075,0.1114987,-2.648945,0.1947311,0.3031348,-2.816754,0.5434093,0.3056952,-2.819909
0.1497314,0.03156764,-2.398483,0.5744075,0.225583,-2.431907,0.1213148,0.04044894,-2.703897,0.6245075,0.1114987,-2.648945,0.1947311,0.3031348,-2.816754,0.5434093,0.3056952,-2.819909
0.1497314,0.03156764,-2.398483,0.5744075,0.225583,-2.431907,0.1213148,0.04044894,-2.703897,0.6245075,0.1114987,-2.648945,0.1947311,0.3031348,-2.816754,0.5434093,0.3056952,-2.819909
