Hand_L, , ,Hand_R, , 
-0.3635856,0.003943587,-1.157874,0.07421013,-0.1852603,-1.358657
-0.3635856,0.003943587,-1.157874,0.07421013,-0.1852603,-1.358657
-0.3577918,-0.1024796,-1.201026,0.07421013,-0.1852603,-1.358657
-0.3577918,-0.1024796,-1.201026,0.07421013,-0.1852603,-1.358657
-0.359512,-0.1538615,-1.2267,0.1046371,0.1745694,-1.445205
-0.359512,-0.1538615,-1.2267,0.1046371,0.1745694,-1.445205
-0.359512,-0.1538615,-1.2267,0.1046371,0.1745694,-1.445205
-0.359512,-0.1538615,-1.2267,0.1046371,0.1745694,-1.445205
-0.3605352,-0.2056772,-1.266949,0.09673182,0.2304386,-1.444345
-0.3605352,-0.2056772,-1.266949,0.09673182,0.2304386,-1.444345
-0.3603136,-0.246261,-1.300941,0.08662396,0.2675149,-1.453815
-0.3603136,-0.246261,-1.300941,0.08662396,0.2675149,-1.453815
-0.3603136,-0.246261,-1.300941,0.08662396,0.2675149,-1.453815
-0.3603136,-0.246261,-1.300941,0.08662396,0.2675149,-1.453815
-0.3488344,-0.3452718,-1.378363,0.0649051,0.3085922,-1.476359
-0.3488344,-0.3452718,-1.378363,0.0649051,0.3085922,-1.476359
-0.3399594,-0.3446855,-1.419236,0.05478175,0.3226284,-1.481763
-0.3399594,-0.3446855,-1.419236,0.05478175,0.3226284,-1.481763
-0.3399594,-0.3446855,-1.419236,0.05478175,0.3226284,-1.481763
-0.3399594,-0.3446855,-1.419236,0.05478175,0.3226284,-1.481763
-0.3385639,-0.3655009,-1.443588,0.05175507,0.3272706,-1.482876
-0.3385639,-0.3655009,-1.443588,0.05175507,0.3272706,-1.482876
-0.3385395,-0.3627463,-1.450427,0.0530786,0.3263459,-1.476539
-0.3385395,-0.3627463,-1.450427,0.0530786,0.3263459,-1.476539
-0.3383862,-0.3511061,-1.449151,0.06836024,0.3071665,-1.448919
-0.3383862,-0.3511061,-1.449151,0.06836024,0.3071665,-1.448919
-0.3383862,-0.3511061,-1.449151,0.06836024,0.3071665,-1.448919
-0.3383862,-0.3511061,-1.449151,0.06836024,0.3071665,-1.448919
-0.3418733,-0.3222742,-1.422067,0.08604232,0.2691308,-1.409787
-0.3418733,-0.3222742,-1.422067,0.08604232,0.2691308,-1.409787
-0.3418733,-0.3222742,-1.422067,0.08604232,0.2691308,-1.409787
-0.3418733,-0.3222742,-1.422067,0.08604232,0.2691308,-1.409787
-0.3530913,-0.2914821,-1.383499,0.1055854,0.218085,-1.378147
-0.3530913,-0.2914821,-1.383499,0.1055854,0.218085,-1.378147
-0.3752429,-0.2073063,-1.301651,0.1055854,0.218085,-1.378147
-0.3752429,-0.2073063,-1.301651,0.1055854,0.218085,-1.378147
-0.3805495,-0.15738,-1.275245,0.1055854,0.218085,-1.378147
-0.3805495,-0.15738,-1.275245,0.1055854,0.218085,-1.378147
-0.3805495,-0.15738,-1.275245,0.1055854,0.218085,-1.378147
-0.3805495,-0.15738,-1.275245,0.1055854,0.218085,-1.378147
-0.385532,-0.09183186,-1.244565,0.1055854,0.218085,-1.378147
-0.385532,-0.09183186,-1.244565,0.1055854,0.218085,-1.378147
-0.3948679,0.03200448,-1.205927,0.06910837,-0.1836266,-1.317842
-0.3948679,0.03200448,-1.205927,0.06910837,-0.1836266,-1.317842
-0.3923385,0.0936781,-1.202069,0.04417688,-0.2215087,-1.333219
-0.3923385,0.0936781,-1.202069,0.04417688,-0.2215087,-1.333219
-0.3923385,0.0936781,-1.202069,0.04417688,-0.2215087,-1.333219
-0.3923385,0.0936781,-1.202069,0.04417688,-0.2215087,-1.333219
-0.3923385,0.0936781,-1.202069,0.04417688,-0.2215087,-1.333219
-0.3923385,0.0936781,-1.202069,0.04417688,-0.2215087,-1.333219
-0.3880655,0.1417427,-1.203124,0.0237474,-0.2399765,-1.344723
