Hand_L, , ,Hand_R, , 
-0.3378491,0.2020955,-1.207199,0.01132112,-0.1991143,-1.263073
-0.3378491,0.2020955,-1.207199,0.01132112,-0.1991143,-1.263073
-0.3378491,0.2020955,-1.207199,0.01132112,-0.1991143,-1.263073
-0.3456082,0.1321701,-1.1914,0.03022134,-0.1542904,-1.238979
-0.3456082,0.1321701,-1.1914,0.03022134,-0.1542904,-1.238979
-0.3456082,0.1321701,-1.1914,0.03022134,-0.1542904,-1.238979
-0.3456082,0.1321701,-1.1914,0.03022134,-0.1542904,-1.238979
-0.3598318,-0.01256308,-1.192292,0.03022134,-0.1542904,-1.238979
-0.3598318,-0.01256308,-1.192292,0.03022134,-0.1542904,-1.238979
-0.3598318,-0.01256308,-1.192292,0.03022134,-0.1542904,-1.238979
-0.3598318,-0.01256308,-1.192292,0.03022134,-0.1542904,-1.238979
-0.361564,-0.1120401,-1.230613,0.03022134,-0.1542904,-1.238979
-0.361564,-0.1120401,-1.230613,0.03022134,-0.1542904,-1.238979
-0.3601716,-0.1776689,-1.277893,0.03022134,-0.1542904,-1.238979
-0.3601716,-0.1776689,-1.277893,0.03022134,-0.1542904,-1.238979
-0.3672312,-0.3194763,-1.365288,0.0566371,0.142452,-1.362314
-0.3672312,-0.3194763,-1.365288,0.0566371,0.142452,-1.362314
-0.3600365,-0.3594916,-1.417843,0.06740683,0.2058991,-1.339195
-0.3600365,-0.3594916,-1.417843,0.06740683,0.2058991,-1.339195
-0.3600365,-0.3594916,-1.417843,0.06740683,0.2058991,-1.339195
-0.3600365,-0.3594916,-1.417843,0.06740683,0.2058991,-1.339195
-0.3600365,-0.3594916,-1.417843,0.06740683,0.2058991,-1.339195
-0.3600365,-0.3594916,-1.417843,0.06740683,0.2058991,-1.339195
-0.3600365,-0.3594916,-1.417843,0.06740683,0.2058991,-1.339195
-0.3529236,-0.3817153,-1.530651,0.07471576,0.2964469,-1.326246
-0.3529236,-0.3817153,-1.530651,0.07471576,0.2964469,-1.326246
-0.348177,-0.3854295,-1.53965,0.07533605,0.3068715,-1.327547
-0.348177,-0.3854295,-1.53965,0.07533605,0.3068715,-1.327547
-0.348177,-0.3854295,-1.53965,0.07533605,0.3068715,-1.327547
-0.348177,-0.3854295,-1.53965,0.07533605,0.3068715,-1.327547
-0.3445417,-0.3905281,-1.540505,0.07521316,0.3089186,-1.32734
-0.3445417,-0.3905281,-1.540505,0.07521316,0.3089186,-1.32734
-0.3396818,-0.3898841,-1.498748,0.0816974,0.2938849,-1.308042
-0.3396818,-0.3898841,-1.498748,0.0816974,0.2938849,-1.308042
-0.3334597,-0.3462028,-1.447867,0.08997081,0.2524812,-1.278925
-0.3334597,-0.3462028,-1.447867,0.08997081,0.2524812,-1.278925
-0.3388894,-0.3362387,-1.384204,0.09668583,0.1865761,-1.253853
-0.3388894,-0.3362387,-1.384204,0.09668583,0.1865761,-1.253853
-0.3388894,-0.3362387,-1.384204,0.09668583,0.1865761,-1.253853
-0.3388894,-0.3362387,-1.384204,0.09668583,0.1865761,-1.253853
-0.3336179,-0.2778392,-1.349922,0.08831628,0.1292486,-1.23307
-0.3336179,-0.2778392,-1.349922,0.08831628,0.1292486,-1.23307
-0.3457294,-0.1624762,-1.270073,0.06118814,0.04055132,-1.281839
-0.3457294,-0.1624762,-1.270073,0.06118814,0.04055132,-1.281839
-0.3502468,-0.1077344,-1.24382,0.04936626,-0.02984981,-1.287651
-0.3502468,-0.1077344,-1.24382,0.04936626,-0.02984981,-1.287651
-0.3502468,-0.1077344,-1.24382,0.04936626,-0.02984981,-1.287651
-0.3502468,-0.1077344,-1.24382,0.04936626,-0.02984981,-1.287651
-0.3562867,-0.03392844,-1.213357,0.03995977,-0.1195411,-1.275937
-0.3562867,-0.03392844,-1.213357,0.03995977,-0.1195411,-1.275937
-0.3680222,0.09981612,-1.186321,0.004642396,-0.2032283,-1.298728
