Hand_L, , ,Hand_R, , 
-0.173282,0.3589309,-1.41691,0.07661613,-0.1303333,-1.238088
-0.173282,0.3589309,-1.41691,0.07661613,-0.1303333,-1.238088
-0.1865336,0.3287733,-1.366459,0.08726631,-0.06921842,-1.232134
-0.1865336,0.3287733,-1.366459,0.08726631,-0.06921842,-1.232134
-0.1865336,0.3287733,-1.366459,0.08726631,-0.06921842,-1.232134
-0.1865336,0.3287733,-1.366459,0.08726631,-0.06921842,-1.232134
-0.2005065,0.2888655,-1.303757,0.09543084,-0.008852137,-1.233542
-0.2005065,0.2888655,-1.303757,0.09543084,-0.008852137,-1.233542
-0.2005065,0.2888655,-1.303757,0.09543084,-0.008852137,-1.233542
-0.2005065,0.2888655,-1.303757,0.09543084,-0.008852137,-1.233542
-0.2047216,0.2160527,-1.240924,0.08145938,0.07113561,-1.219025
-0.2047216,0.2160527,-1.240924,0.08145938,0.07113561,-1.219025
-0.2047216,0.2160527,-1.240924,0.08145938,0.07113561,-1.219025
-0.2047216,0.2160527,-1.240924,0.08145938,0.07113561,-1.219025
-0.2315105,0.1208404,-1.188434,0.06404833,0.1456753,-1.222653
-0.2315105,0.1208404,-1.188434,0.06404833,0.1456753,-1.222653
-0.2126683,0.006242508,-1.157551,0.05595251,0.2308963,-1.247815
-0.2126683,0.006242508,-1.157551,0.05595251,0.2308963,-1.247815
-0.2126683,0.006242508,-1.157551,0.05595251,0.2308963,-1.247815
-0.2126683,0.006242508,-1.157551,0.05595251,0.2308963,-1.247815
-0.1867292,-0.1494668,-1.205189,0.0464404,0.2911309,-1.291043
-0.1867292,-0.1494668,-1.205189,0.0464404,0.2911309,-1.291043
-0.1867292,-0.1494668,-1.205189,0.0464404,0.2911309,-1.291043
-0.1867292,-0.1494668,-1.205189,0.0464404,0.2911309,-1.291043
-0.1836834,-0.2230614,-1.243381,0.03308732,0.3419163,-1.34268
-0.1836834,-0.2230614,-1.243381,0.03308732,0.3419163,-1.34268
-0.1836834,-0.2230614,-1.243381,0.03308732,0.3419163,-1.34268
-0.1836834,-0.2230614,-1.243381,0.03308732,0.3419163,-1.34268
-0.1673846,-0.2828564,-1.292774,0.01799905,0.4000959,-1.390581
-0.1673846,-0.2828564,-1.292774,0.01799905,0.4000959,-1.390581
-0.1673846,-0.2828564,-1.292774,0.01799905,0.4000959,-1.390581
-0.1673846,-0.2828564,-1.292774,0.01799905,0.4000959,-1.390581
-0.1587254,-0.3142141,-1.336419,0.01094299,0.4122566,-1.436332
-0.1587254,-0.3142141,-1.336419,0.01094299,0.4122566,-1.436332
-0.1479974,-0.3312056,-1.36761,-0.002981741,0.4163001,-1.474174
-0.1479974,-0.3312056,-1.36761,-0.002981741,0.4163001,-1.474174
-0.1479974,-0.3312056,-1.36761,-0.002981741,0.4163001,-1.474174
-0.1479974,-0.3312056,-1.36761,-0.002981741,0.4163001,-1.474174
-0.1442044,-0.3419418,-1.375161,-0.01171025,0.420261,-1.495905
-0.1442044,-0.3419418,-1.375161,-0.01171025,0.420261,-1.495905
-0.1441868,-0.3419657,-1.37505,-0.01734594,0.4209742,-1.500211
-0.1441868,-0.3419657,-1.37505,-0.01734594,0.4209742,-1.500211
-0.1544468,-0.3305449,-1.361889,-0.02448204,0.4175643,-1.494348
-0.1544468,-0.3305449,-1.361889,-0.02448204,0.4175643,-1.494348
-0.1544468,-0.3305449,-1.361889,-0.02448204,0.4175643,-1.494348
-0.1544468,-0.3305449,-1.361889,-0.02448204,0.4175643,-1.494348
-0.1645693,-0.3087467,-1.331304,-0.03332355,0.4132333,-1.473565
-0.1645693,-0.3087467,-1.331304,-0.03332355,0.4132333,-1.473565
-0.1744709,-0.2797167,-1.298701,-0.03741634,0.4072436,-1.439449
-0.1744709,-0.2797167,-1.298701,-0.03741634,0.4072436,-1.439449
-0.1744709,-0.2797167,-1.298701,-0.03741634,0.4072436,-1.439449
-0.1744709,-0.2797167,-1.298701,-0.03741634,0.4072436,-1.439449
-0.184253,-0.2404323,-1.265238,-0.03448695,0.3977249,-1.394235
-0.184253,-0.2404323,-1.265238,-0.03448695,0.3977249,-1.394235
-0.2026362,-0.1941464,-1.242237,-0.03533928,0.378305,-1.34828
-0.2026362,-0.1941464,-1.242237,-0.03533928,0.378305,-1.34828
-0.2026362,-0.1941464,-1.242237,-0.03533928,0.378305,-1.34828
-0.2026362,-0.1941464,-1.242237,-0.03533928,0.378305,-1.34828
-0.2026362,-0.1941464,-1.242237,-0.03533928,0.378305,-1.34828
-0.2194948,-0.1397725,-1.214405,-0.01635662,0.3297663,-1.310771
-0.2194948,-0.1397725,-1.214405,-0.01635662,0.3297663,-1.310771
-0.2194948,-0.1397725,-1.214405,-0.01635662,0.3297663,-1.310771
-0.2194948,-0.1397725,-1.214405,-0.01635662,0.3297663,-1.310771
-0.2325457,-0.08357862,-1.216206,-0.00491944,0.2733811,-1.263957
-0.2325457,-0.08357862,-1.216206,-0.00491944,0.2733811,-1.263957
-0.2325457,-0.08357862,-1.216206,-0.00491944,0.2733811,-1.263957
-0.2325457,-0.08357862,-1.216206,-0.00491944,0.2733811,-1.263957
-0.2406327,-0.02709172,-1.223415,0.01251463,0.19133,-1.212722
-0.2406327,-0.02709172,-1.223415,0.01251463,0.19133,-1.212722
-0.2568777,0.04423812,-1.224166,0.03316462,0.08231635,-1.182036
-0.2568777,0.04423812,-1.224166,0.03316462,0.08231635,-1.182036
-0.2634931,0.1176761,-1.241372,0.04951767,-0.06343734,-1.208838
-0.2634931,0.1176761,-1.241372,0.04951767,-0.06343734,-1.208838
-0.2634931,0.1176761,-1.241372,0.04951767,-0.06343734,-1.208838
-0.2634931,0.1176761,-1.241372,0.04951767,-0.06343734,-1.208838
-0.2699867,0.1771315,-1.271596,0.05193068,-0.1341711,-1.269738
-0.2699867,0.1771315,-1.271596,0.05193068,-0.1341711,-1.269738
-0.2655821,0.2353594,-1.310574,0.05998773,-0.2157363,-1.300732
-0.2655821,0.2353594,-1.310574,0.05998773,-0.2157363,-1.300732
-0.2655821,0.2353594,-1.310574,0.05998773,-0.2157363,-1.300732
-0.2655821,0.2353594,-1.310574,0.05998773,-0.2157363,-1.300732
-0.263993,0.2738546,-1.350057,0.07031025,-0.2670493,-1.340082
-0.263993,0.2738546,-1.350057,0.07031025,-0.2670493,-1.340082
-0.2574635,0.3112461,-1.391489,0.0720473,-0.2948016,-1.381151
