Hand_R,,
0.3617647,0.2359419,-1.519976
0.3617647,0.2359419,-1.519976
0.3663647,0.2231602,-1.512005
0.3663647,0.2231602,-1.512005
0.3659498,0.2021891,-1.48631
0.3659498,0.2021891,-1.48631
0.3659498,0.2021891,-1.48631
0.3659498,0.2021891,-1.48631
0.3706388,0.1907795,-1.475355
0.3706388,0.1907795,-1.475355
0.3746189,0.1712638,-1.459953
0.3746189,0.1712638,-1.459953
0.3746938,0.1240169,-1.427057
0.3746938,0.1240169,-1.427057
0.3746938,0.1240169,-1.427057
0.3746938,0.1240169,-1.427057
0.3741879,0.1019813,-1.415748
0.3741879,0.1019813,-1.415748
0.3750474,0.05570655,-1.383144
0.3750474,0.05570655,-1.383144
0.3748652,0.0309822,-1.372722
0.3748652,0.0309822,-1.372722
0.3748652,0.0309822,-1.372722
0.3748652,0.0309822,-1.372722
0.3831166,0.02234685,-1.36142
0.3831166,0.02234685,-1.36142
0.3846749,-0.01234832,-1.35333
0.3846749,-0.01234832,-1.35333
0.350637,-0.09025072,-1.334131
0.350637,-0.09025072,-1.334131
0.350637,-0.09025072,-1.334131
0.350637,-0.09025072,-1.334131
0.3363905,-0.1231373,-1.32642
0.3363905,-0.1231373,-1.32642
0.3317868,-0.153994,-1.322718
0.3317868,-0.153994,-1.322718
0.3317868,-0.153994,-1.322718
0.3317868,-0.153994,-1.322718
0.3066337,-0.2097695,-1.299074
0.3066337,-0.2097695,-1.299074
0.2718971,-0.2312268,-1.312594
0.2718971,-0.2312268,-1.312594
0.2457692,-0.2476214,-1.313274
0.2457692,-0.2476214,-1.313274
0.2457692,-0.2476214,-1.313274
0.2457692,-0.2476214,-1.313274
0.2037764,-0.2809391,-1.298828
0.2037764,-0.2809391,-1.298828
0.1858085,-0.2941265,-1.301802
0.1858085,-0.2941265,-1.301802
0.1858085,-0.2941265,-1.301802
0.1858085,-0.2941265,-1.301802
0.1708695,-0.3207147,-1.352579
0.1708695,-0.3207147,-1.352579
0.139928,-0.3379647,-1.353034
0.139928,-0.3379647,-1.353034
